date,ID_electricity_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,district_chp_electricity_bus_excess_input1,district_gas_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_battery_storage_capacity,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_chp_transformer_input1,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_Diameter65L_f0-c0_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_output1,ID_street1_Diameter65L_f1-f0_exergy_output1,ID_street1_Diameter65L_f0-f4_exergy_input1,ID_street1_Diameter65L_f0-f4_exergy_output1,ID_street1_Diameter65L_f4-f2_exergy_input1,district_heat_bus_dh_source_link_exergy_input1,district_heat_bus_dh_source_link_exergy_output1
2012-01-01 10:00:00,0.580396114129899,0.005493912634019901,0.8380863244011885,327.9484935232912,936.9956957808321,0.580396114129899,3.592917112210804,1.2275035399990741,5.0,7.7,5.5,0.005493912634019901,1.8175189882235208,0.547894583988209,2.3654135722117298,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 11:00:00,0.5909342416646558,0.0,0.812574603195529,327.9484935232912,936.9956957808321,0.5909342416646558,3.425619419624491,1.1703470558749485,5.0,7.7,5.5,0.0,1.7328895009669927,0.5223828627825495,2.255272363749542,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 12:00:00,0.6528145260986068,0.0,0.8052855399939121,327.9484935232912,936.9956957808321,0.6528145260986068,3.377820078885545,1.1540166318394844,5.0,7.7,5.5,0.0,1.7087096474651282,0.5150937995809327,2.223803447046061,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 13:00:00,0.6467713344791491,0.0,0.8028558522600397,327.9484935232912,936.9956957808321,0.6467713344791491,3.3618869653058963,1.1485731571609963,5.0,7.7,5.5,0.0,1.7006496962978395,0.5126641118470603,2.2133138081448998,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 14:00:00,0.5761009531441688,0.0,0.8174339786632736,327.9484935232912,936.9956957808321,0.5761009531441688,3.457485646783789,1.181234005231925,5.0,7.7,5.5,0.0,1.7490094033015697,0.5272422382502943,2.276251641551864,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 15:00:00,0.5235102029351693,0.0,0.8405160121350608,327.9484935232912,936.9956957808321,0.5235102029351693,3.6088502257904524,1.2329470146775623,5.0,7.7,5.5,0.0,1.8255789393908088,0.5503242717220813,2.37590321111289,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 16:00:00,0.5254580084984655,0.0,0.872101952675401,327.9484935232912,936.9956957808321,0.5254580084984655,3.815980702325887,1.3037121854979081,5.0,7.7,5.5,0.0,1.9303583045655572,0.5819102122624216,2.512268516827979,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 17:00:00,0.6426260046905955,0.0,0.9097621125504218,327.9484935232912,936.9956957808321,0.6426260046905955,4.062943962810443,1.388086043014474,5.0,7.7,5.5,0.0,2.0552875476585264,0.6195703721374424,2.6748579197959685,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 18:00:00,0.830014888626176,0.0,0.9255550828205921,327.9484935232912,936.9956957808321,0.830014888626176,4.166509201078161,1.4234686284246472,5.0,7.7,5.5,0.0,2.107677230245901,0.6353633424076127,2.7430405726535136,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 19:00:00,0.9343473455935075,0.0,0.9304144582883367,327.9484935232912,936.9956957808321,0.9343473455935075,4.198375428237458,1.4343555777816233,5.0,7.7,5.5,0.0,2.1237971325804774,0.6402227178753573,2.764019850455835,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 20:00:00,0.8402533537665795,0.0,0.9020386872911116,327.9484935232912,936.9956957808321,0.8402533537665795,4.007178065281672,1.3690338816397654,5.0,7.7,5.5,0.0,2.0270777185730173,0.6110664650688894,2.6381441836419066,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 21:00:00,0.7040567955330165,0.0,0.8230738359402612,327.9484935232912,936.9956957808321,0.7040567955330165,3.489351873943087,1.1921209545889013,5.0,7.7,5.5,0.0,1.7651293056361466,0.532101613718039,2.2972309193541856,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 22:00:00,0.5826935258199407,0.0,0.6542105384361345,327.9484935232912,936.9956957808321,0.5826935258199407,2.382000480157495,0.813799464433976,5.0,7.7,5.5,0.0,1.2049626995096068,0.3632383162139124,1.568201015723519,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 23:00:00,0.4314639041363219,0.0,0.5558081852143055,327.9484935232912,936.9956957808321,0.4314639041363219,1.7367093801817188,0.5933387399552065,5.0,7.7,5.5,0.0,0.878534677234429,0.2648359629920833,1.1433706402265122,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
