date,EFH_electricity_bus_shortage_output1,EFH_pv_bus_excess_input1,EFH_hp_electricity_bus_shortage_output1,EFH_pv_to_EFH_electricity_link_input1,EFH_pv_to_EFH_electricity_link_output1,EFH_electricity_to_EFH_hp_electricity_bus_input1,EFH_electricity_to_EFH_hp_electricity_bus_output1,EFH_electricity_sink_input1,EFH_heat_sink_input1,EFH_battery_storage_input1,EFH_battery_storage_output1,EFH_battery_storage_capacity,EFH_thermal_storage_input1,EFH_thermal_storage_output1,EFH_thermal_storage_capacity,EFH_GCHP_transformer_input1,EFH_GCHP_transformer_input2,EFH_GCHP_transformer_output1,EFH_ASHP_transformer_input1,EFH_ASHP_transformer_input2,EFH_ASHP_transformer_output1,EFH_photovoltaic_electricity_source_output1
2011-12-03 05:00:00,2.467719347423303,0.0,0.0,0.0,0.0,2.229104176047678,2.229104176047678,0.2386151713756248,9.623663795900006,0.0,0.0,10.0,0.0,0.0,18.0,2.229104176047678,7.394559619852328,9.623663795900006,0.0,0.0,0.0,0.0
2011-12-03 06:00:00,1.5308801934643301,0.0,0.0,0.0,0.0,2.771938246640461,2.771938246640461,0.4589419468238693,15.367229721835026,0.0,1.7000000000000002,8.26530612244898,0.0,3.4000000000000004,14.53061224489796,2.771938246640461,9.195291475194564,11.967229721835025,0.0,0.0,0.0,0.0
2011-12-03 07:00:00,0.12177087438125744,0.0,3.1751430836541203,0.0,0.0,0.0,0.0,0.6593501629194517,13.707977343231576,0.0,0.5375792885381943,7.716755828022251,0.0,0.0,14.53061224489796,3.1751430836541203,10.532834259577456,13.707977343231576,0.0,0.0,0.0,0.0
2011-12-03 08:00:00,0.37149808460149547,0.0,0.0,1.6122592510337115,1.6122592510337115,3.0036735316504526,3.0036735316504526,0.6800838039847547,12.967695512777729,0.0,1.7000000000000002,5.9820619504712305,0.0,0.0,14.53061224489796,3.0036735316504526,9.964021981127276,12.967695512777729,0.0,0.0,0.0,1.6122592510337115
2011-12-03 09:00:00,0.0,0.0,0.6220994231664982,2.867383076290565,2.867383076290565,2.2396682723429886,2.2396682723429886,0.6277148039475765,12.355048480677995,0.0,0.0,5.9820619504712305,0.0,0.0,14.53061224489796,2.861767695509487,9.493280785168508,12.355048480677995,0.0,0.0,0.0,2.867383076290565
2011-12-03 10:00:00,0.0,0.0,0.0,3.4449895440047658,3.4449895440047658,2.790814777439003,2.790814777439003,0.592004036412497,12.048724964628127,0.06217073015326591,0.0,6.044232680624496,0.0,0.0,14.53061224489796,2.790814777439003,9.257910187189124,12.048724964628127,0.0,0.0,0.0,3.4449895440047658
2011-12-03 11:00:00,0.0,0.0,0.0,3.7220136197350335,3.7220136197350335,2.589781509572634,2.589781509572634,0.6027529264979489,11.180808335820167,0.5294791836644506,0.0,6.573711864288947,0.0,0.0,14.53061224489796,2.589781509572634,8.591026826247534,11.180808335820167,0.0,0.0,0.0,3.7220136197350335
2011-12-03 12:00:00,0.0,0.0,0.0,3.6569546661045234,3.6569546661045234,2.8189910250436205,2.8189910250436205,0.665870816620579,10.823430900428656,0.1720928244403237,0.0,6.745804688729271,1.3469387755102034,0.0,15.877551020408163,2.8189910250436205,9.351378650895239,12.17036967593886,0.0,0.0,0.0,3.6569546661045234
2011-12-03 13:00:00,0.0,0.0,0.0,3.2062788201566006,3.2062788201566006,2.4951776188119905,2.4951776188119905,0.6597067611687322,10.772376981087012,0.05139444017587769,0.0,6.797199128905148,0.0,0.0,15.877551020408163,2.4951776188119905,8.277199362275022,10.772376981087012,0.0,0.0,0.0,3.2062788201566006
2011-12-03 14:00:00,0.0,0.0,0.7834258447534119,1.4941033735192337,1.4941033735192337,0.9064804013121817,0.9064804013121817,0.5876229722070521,10.695796102074546,0.0,0.0,6.797199128905148,0.0,3.4000000000000004,12.408163265306122,1.6899062460655936,5.605889856008952,7.295796102074545,0.0,0.0,0.0,1.4941033735192337
