Processing Time,Memory Usage
0 days 00:00:00.665207,339.11328125
0 days 00:00:00.935115,345.79296875
0 days 00:00:00.755082,343.6171875
0 days 00:00:00.710250,348.90234375
0 days 00:00:00.712121,344.8515625
0 days 00:00:00.869317,349.65234375
0 days 00:00:00.788452,344.55078125
0 days 00:00:00.759341,350.2890625
0 days 00:00:00.783856,345.52734375
0 days 00:00:00.887072,349.0859375
0 days 00:00:00.749062,345.44921875
0 days 00:00:00.895012,349.76953125
0 days 00:00:00.781539,349.1796875
0 days 00:00:00.934276,348.64453125
0 days 00:00:02.399599,349.78125
0 days 00:00:00.836516,349.5390625
0 days 00:00:00.810315,348.66015625
0 days 00:00:00.888833,345.85546875
0 days 00:00:00.949137,350.50390625
0 days 00:00:00.838052,350.1875
0 days 00:00:00.832745,350.2265625
0 days 00:00:00.803386,346.32421875
0 days 00:00:00.914043,349.3984375
0 days 00:00:00.813260,350.0390625
0 days 00:00:00.944724,349.796875
0 days 00:00:00.998686,349.53515625
0 days 00:00:00.786270,349.83984375
0 days 00:00:00.835787,346.44140625
0 days 00:00:00.936502,351.01171875
0 days 00:00:00.788048,350.0
0 days 00:00:00.756170,350.5390625
0 days 00:00:00.832891,346.9609375
0 days 00:00:00.886139,350.91015625
0 days 00:00:00.773884,346.94140625
0 days 00:00:00.897659,350.83203125
0 days 00:00:00.768210,351.55078125
0 days 00:00:00.732763,351.65625
0 days 00:00:00.743100,351.09375
0 days 00:00:00.780215,351.05078125
0 days 00:00:00.753186,350.59375
0 days 00:00:00.742473,351.0703125
0 days 00:00:00.890084,351.125
0 days 00:00:00.765973,346.94140625
0 days 00:00:00.781543,350.30078125
0 days 00:00:00.772309,351.65234375
0 days 00:00:00.986065,350.35546875
0 days 00:00:00.825483,350.78125
0 days 00:00:01.013628,351.2265625
0 days 00:00:00.871831,347.51953125
0 days 00:00:00.851386,351.42578125
0 days 00:00:00.816206,350.4296875
0 days 00:00:00.768209,351.95703125
0 days 00:00:00.795596,352.93359375
0 days 00:00:00.776314,347.40625
0 days 00:00:00.884186,351.98828125
0 days 00:00:00.776944,347.46875
0 days 00:00:00.937146,351.27734375
0 days 00:00:00.731210,347.5234375
0 days 00:00:00.927257,352.015625
0 days 00:00:00.834036,347.4609375
0 days 00:00:00.750052,350.9140625
0 days 00:00:00.747962,348.22265625
0 days 00:00:00.884654,351.6796875
0 days 00:00:00.852300,348.23046875
0 days 00:00:00.790914,349.38671875
0 days 00:00:00.812011,350.140625
0 days 00:00:00.930941,352.1328125
0 days 00:00:00.788248,347.02734375
0 days 00:00:00.911723,350.7890625
0 days 00:00:00.765795,347.13671875
0 days 00:00:00.732311,350.86328125
0 days 00:00:00.748808,351.41796875
0 days 00:00:00.803614,351.81640625
0 days 00:00:00.767076,351.57421875
0 days 00:00:00.780439,347.13671875
0 days 00:00:00.962478,351.42578125
0 days 00:00:00.814000,347.0625
0 days 00:00:00.817036,351.21875
0 days 00:00:00.810604,347.1328125
0 days 00:00:00.909894,351.1875
0 days 00:00:00.776947,350.8515625
0 days 00:00:00.934299,351.453125
0 days 00:00:00.794992,347.515625
0 days 00:00:00.752412,351.41015625
0 days 00:00:00.801809,351.61328125
0 days 00:00:00.820043,350.87109375
0 days 00:00:00.816637,351.49609375
0 days 00:00:00.852826,351.76171875
0 days 00:00:00.937888,351.9296875
0 days 00:00:00.817720,347.6015625
0 days 00:00:00.751853,352.94921875
0 days 00:00:00.757211,348.19140625
0 days 00:00:00.899087,350.96484375
0 days 00:00:00.795374,347.63671875
0 days 00:00:00.751024,351.55078125
0 days 00:00:00.766249,350.4296875
0 days 00:00:00.824013,350.99609375
0 days 00:00:00.740466,350.5859375
0 days 00:00:00.750408,347.4140625
0 days 00:00:00.930712,352.078125
0 days 00:00:00.797881,347.79296875
0 days 00:00:00.789338,352.65625
0 days 00:00:00.832032,352.0703125
0 days 00:00:00.937462,352.671875
0 days 00:00:00.895890,348.10546875
0 days 00:00:00.910096,351.9140625
0 days 00:00:00.784437,348.53515625
0 days 00:00:00.766681,351.23046875
0 days 00:00:00.787214,351.640625
0 days 00:00:00.767530,351.92578125
0 days 00:00:00.741548,351.58984375
0 days 00:00:00.767203,347.90625
0 days 00:00:00.913681,351.625
0 days 00:00:00.808339,347.94140625
0 days 00:00:00.797777,351.984375
0 days 00:00:00.800129,351.796875
0 days 00:00:00.734248,352.15625
0 days 00:00:00.726251,352.16015625
0 days 00:00:00.753168,352.04296875
0 days 00:00:00.902727,351.70703125
0 days 00:00:00.775756,351.4609375
0 days 00:00:00.792401,352.984375
0 days 00:00:00.790863,348.19921875
0 days 00:00:00.896096,351.12890625
0 days 00:00:00.780277,348.1953125
0 days 00:00:00.921440,351.9375
0 days 00:00:00.765891,348.1953125
0 days 00:00:00.760700,352.4375
0 days 00:00:00.778917,351.87109375
0 days 00:00:00.742725,352.734375
0 days 00:00:00.907017,353.234375
0 days 00:00:00.793381,348.296875
0 days 00:00:00.890787,352.5625
0 days 00:00:00.747385,347.484375
0 days 00:00:00.731971,351.625
0 days 00:00:00.771871,351.984375
0 days 00:00:00.798743,351.79296875
0 days 00:00:00.768309,352.74609375
0 days 00:00:00.780914,352.24609375
0 days 00:00:00.893105,353.57421875
0 days 00:00:00.838516,348.30859375
0 days 00:00:00.772401,353.359375
0 days 00:00:00.783400,353.6015625
0 days 00:00:00.753595,352.5234375
0 days 00:00:00.796547,353.23046875
0 days 00:00:00.830373,353.3046875
0 days 00:00:00.988079,354.0703125
0 days 00:00:00.799707,348.359375
0 days 00:00:00.812515,353.3359375
0 days 00:00:00.794806,346.16796875
0 days 00:00:00.931521,352.859375
0 days 00:00:00.811414,348.45703125
0 days 00:00:00.897515,353.19921875
0 days 00:00:00.813337,348.22265625
0 days 00:00:00.724990,353.13671875
0 days 00:00:00.784591,352.9765625
0 days 00:00:00.766048,352.57421875
0 days 00:00:00.766549,351.4921875
0 days 00:00:00.773382,347.9609375
0 days 00:00:00.952582,354.4609375
0 days 00:00:00.787610,348.2890625
0 days 00:00:00.783688,353.8359375
0 days 00:00:00.750125,348.05859375
0 days 00:00:00.885208,353.296875
0 days 00:00:00.760580,348.39453125
0 days 00:00:00.735644,352.80859375
0 days 00:00:00.752637,348.046875
0 days 00:00:00.904209,353.0078125
0 days 00:00:00.786963,348.31640625
0 days 00:00:00.883742,353.1015625
0 days 00:00:00.755040,348.05859375
0 days 00:00:00.730437,353.46484375
0 days 00:00:00.746408,353.015625
0 days 00:00:00.777772,353.0078125
0 days 00:00:00.732656,354.01171875
0 days 00:00:00.832682,352.67578125
0 days 00:00:00.914760,353.0859375
0 days 00:00:00.777765,347.7734375
0 days 00:00:00.735478,353.32421875
0 days 00:00:00.763826,347.77734375
0 days 00:00:01.033148,352.72265625
0 days 00:00:00.772045,347.80078125
0 days 00:00:00.888637,352.37890625
0 days 00:00:00.779253,347.7734375
0 days 00:00:00.776774,353.78515625
0 days 00:00:00.754779,353.03515625
0 days 00:00:00.772398,353.32421875
0 days 00:00:00.744004,353.3515625
0 days 00:00:00.737240,354.28515625
0 days 00:00:00.897030,353.8046875
0 days 00:00:00.810673,348.21484375
0 days 00:00:00.791854,352.78515625
0 days 00:00:00.747267,354.4609375
0 days 00:00:00.764383,352.7265625
0 days 00:00:00.737780,352.734375
0 days 00:00:00.757432,348.16015625
0 days 00:00:00.899353,352.84765625
0 days 00:00:00.797019,348.20703125
0 days 00:00:00.730257,352.92578125
0 days 00:00:00.764607,348.1875
0 days 00:00:00.890631,353.82421875
0 days 00:00:00.797595,348.19921875
0 days 00:00:00.933057,352.99609375
0 days 00:00:00.777663,348.2734375
0 days 00:00:00.756295,354.01171875
0 days 00:00:00.761560,354.2109375
0 days 00:00:00.818576,353.67578125
0 days 00:00:00.751703,353.203125
0 days 00:00:00.755011,354.1015625
0 days 00:00:00.918901,353.2265625
0 days 00:00:00.786488,348.23046875
0 days 00:00:00.767844,353.21875
0 days 00:00:00.799942,348.234375
0 days 00:00:00.894806,353.46484375
0 days 00:00:00.768346,348.23828125
0 days 00:00:00.912625,353.15625
0 days 00:00:00.748950,348.6171875
0 days 00:00:00.748065,353.453125
0 days 00:00:00.746937,353.296875
0 days 00:00:00.772126,352.66015625
0 days 00:00:00.758821,354.078125
0 days 00:00:00.820463,348.68359375
0 days 00:00:00.760938,353.7890625
0 days 00:00:00.783791,353.40625
0 days 00:00:00.902640,353.35546875
0 days 00:00:00.794134,348.2421875
0 days 00:00:00.745634,353.35546875
0 days 00:00:00.779356,354.33203125
0 days 00:00:00.937903,354.44921875
0 days 00:00:00.772832,348.2734375
0 days 00:00:00.917665,353.86328125
0 days 00:00:00.735720,348.203125
0 days 00:00:00.746064,353.62890625
0 days 00:00:00.747643,352.41796875
0 days 00:00:00.850360,353.56640625
0 days 00:00:00.737917,352.48828125
0 days 00:00:00.779571,352.28515625
0 days 00:00:00.897955,353.12890625
0 days 00:00:00.734530,348.7734375
0 days 00:00:00.740570,353.6328125
0 days 00:00:00.784601,352.59375
0 days 00:00:00.913822,353.84375
0 days 00:00:00.748827,348.375
0 days 00:00:00.887777,352.13671875
0 days 00:00:00.779377,348.23828125
0 days 00:00:00.868181,352.90234375
0 days 00:00:00.788890,352.86328125
0 days 00:00:00.757187,353.37890625
0 days 00:00:00.737450,352.5625
0 days 00:00:00.767557,348.5390625
0 days 00:00:00.888679,353.609375
0 days 00:00:00.774178,348.40234375
0 days 00:00:00.762884,352.5703125
0 days 00:00:00.795030,353.37890625
0 days 00:00:00.936063,353.59765625
0 days 00:00:00.818278,348.88671875
0 days 00:00:00.919503,352.98046875
0 days 00:00:00.799488,348.73046875
0 days 00:00:00.751211,352.875
0 days 00:00:00.786479,354.22265625
0 days 00:00:00.863269,353.296875
0 days 00:00:00.758299,352.48046875
0 days 00:00:00.781527,348.6953125
0 days 00:00:00.905277,353.34765625
0 days 00:00:00.748704,348.6953125
0 days 00:00:00.825852,353.17578125
0 days 00:00:00.748202,348.8125
0 days 00:00:00.912724,352.859375
0 days 00:00:00.756445,348.8203125
0 days 00:00:00.880659,352.921875
0 days 00:00:00.780907,348.7890625
0 days 00:00:00.740872,352.86328125
0 days 00:00:00.743258,354.203125
0 days 00:00:00.754211,352.3203125
0 days 00:00:00.748803,352.81640625
0 days 00:00:00.787856,349.16015625
0 days 00:00:00.913073,351.81640625
0 days 00:00:00.766519,348.92578125
0 days 00:00:00.774432,353.671875
0 days 00:00:00.757551,348.89453125
0 days 00:00:00.974042,352.6015625
0 days 00:00:00.802085,348.6015625
0 days 00:00:00.903239,352.546875
0 days 00:00:00.756012,348.67578125
0 days 00:00:00.866567,351.7265625
0 days 00:00:00.733392,352.90625
0 days 00:00:00.749825,352.28125
0 days 00:00:00.800388,351.984375
0 days 00:00:00.737917,353.23046875
0 days 00:00:00.939350,352.41015625
0 days 00:00:00.815382,348.4140625
0 days 00:00:00.750761,353.23046875
0 days 00:00:00.757861,351.328125
0 days 00:00:00.792125,351.8203125
0 days 00:00:00.785783,352.1328125
0 days 00:00:00.798790,352.51171875
0 days 00:00:01.047510,352.56640625
0 days 00:00:00.765225,348.32421875
0 days 00:00:00.781839,351.484375
0 days 00:00:00.754286,353.078125
0 days 00:00:00.883088,351.7578125
0 days 00:00:00.798367,352.4375
0 days 00:00:00.770770,352.37890625
0 days 00:00:00.791368,351.2890625
0 days 00:00:00.899044,351.921875
0 days 00:00:00.779461,348.94140625
0 days 00:00:00.872991,352.35546875
0 days 00:00:00.761051,348.79296875
0 days 00:00:00.770600,351.984375
0 days 00:00:00.777625,348.796875
0 days 00:00:00.795125,352.12109375
0 days 00:00:00.764236,348.5546875
0 days 00:00:00.765456,351.91796875
0 days 00:00:00.783219,348.5390625
0 days 00:00:00.889179,352.8515625
0 days 00:00:00.740789,348.8125
0 days 00:00:00.746002,352.2890625
0 days 00:00:00.767951,352.515625
0 days 00:00:00.879740,352.85546875
0 days 00:00:00.765722,348.8984375
0 days 00:00:00.868804,351.8203125
0 days 00:00:00.763351,349.203125
0 days 00:00:00.760313,352.58203125
0 days 00:00:00.760350,352.04296875
0 days 00:00:00.763919,352.03125
0 days 00:00:00.749247,351.5078125
0 days 00:00:00.808507,348.60546875
0 days 00:00:00.923174,351.52734375
0 days 00:00:00.829099,348.59375
0 days 00:00:00.798128,351.53125
0 days 00:00:00.830619,348.640625
0 days 00:00:00.959727,352.6953125
0 days 00:00:00.768404,348.640625
0 days 00:00:00.939481,351.98046875
0 days 00:00:00.750666,348.765625
0 days 00:00:00.762919,352.9296875
0 days 00:00:00.748501,352.4765625
0 days 00:00:00.775491,352.66015625
0 days 00:00:00.799072,353.27734375
0 days 00:00:00.738961,353.390625
0 days 00:00:00.912497,352.984375
0 days 00:00:00.768191,348.69140625
0 days 00:00:00.738843,352.05859375
0 days 00:00:00.796642,352.34765625
0 days 00:00:00.801160,353.984375
0 days 00:00:00.757095,352.3984375
0 days 00:00:00.781212,348.921875
0 days 00:00:00.865375,353.20703125
0 days 00:00:00.773873,348.69140625
0 days 00:00:00.757796,353.03125
0 days 00:00:00.788686,348.984375
0 days 00:00:00.923750,352.21484375
0 days 00:00:00.801560,352.94140625
0 days 00:00:00.894715,352.95703125
0 days 00:00:00.740000,348.71484375
0 days 00:00:00.763419,351.93359375
0 days 00:00:00.790060,351.8828125
0 days 00:00:00.747905,352.69921875
0 days 00:00:00.914353,353.71484375
0 days 00:00:00.765158,352.41796875
0 days 00:00:00.952037,352.26171875
0 days 00:00:00.781878,353.41015625
0 days 00:00:00.759058,353.3125
0 days 00:00:00.767485,354.0546875
0 days 00:00:00.796913,353.38671875
0 days 00:00:00.756978,353.75
0 days 00:00:00.797517,354.0078125
0 days 00:00:01.036798,352.4609375
0 days 00:00:00.811600,352.99609375
0 days 00:00:00.736311,353.7578125
0 days 00:00:00.870452,349.01953125
0 days 00:00:00.929044,352.296875
0 days 00:00:00.791932,353.44140625
0 days 00:00:00.789231,352.15625
0 days 00:00:00.815774,352.328125
