Processing Time,Memory Usage
0 days 00:00:01.965295,532.82421875
0 days 00:00:01.317173,531.875
0 days 00:00:02.369953,532.828125
0 days 00:00:01.321801,526.32421875
0 days 00:00:01.384576,526.12109375
0 days 00:00:01.940553,535.28515625
0 days 00:00:01.394980,534.12109375
0 days 00:00:02.220636,536.58203125
0 days 00:00:01.317743,545.453125
0 days 00:00:02.040265,538.84765625
0 days 00:00:01.286973,532.5859375
0 days 00:00:01.286740,539.25
0 days 00:00:01.287943,539.25
0 days 00:00:01.413810,539.25
0 days 00:00:01.943710,540.234375
0 days 00:00:01.900231,555.07421875
0 days 00:00:01.891009,559.7421875
0 days 00:00:01.287688,561.15234375
0 days 00:00:02.254911,553.37109375
0 days 00:00:01.273453,555.09375
0 days 00:00:01.946961,552.9921875
0 days 00:00:01.402592,559.0078125
0 days 00:00:01.893840,558.93359375
0 days 00:00:01.384678,563.203125
0 days 00:00:01.290497,559.1796875
0 days 00:00:01.376191,557.78125
0 days 00:00:01.423060,559.640625
0 days 00:00:02.346704,562.32421875
0 days 00:00:01.339414,565.8203125
0 days 00:00:02.419490,561.08984375
0 days 00:00:01.280654,564.578125
0 days 00:00:01.386818,565.30078125
0 days 00:00:01.895602,564.94921875
0 days 00:00:02.467482,566.109375
0 days 00:00:01.302263,556.06640625
0 days 00:00:01.760348,567.1640625
0 days 00:00:01.259481,567.65234375
0 days 00:00:01.995896,569.91015625
0 days 00:00:01.405966,573.97265625
0 days 00:00:01.423476,568.70703125
0 days 00:00:01.890495,569.75
0 days 00:00:01.919863,581.390625
0 days 00:00:01.957460,585.85546875
0 days 00:00:01.444496,585.62109375
0 days 00:00:01.926525,579.171875
0 days 00:00:01.870797,588.23046875
0 days 00:00:02.297626,589.8515625
0 days 00:00:02.304207,593.24609375
0 days 00:00:01.382785,593.5625
0 days 00:00:01.331955,596.26171875
0 days 00:00:01.929214,590.0390625
0 days 00:00:01.254538,596.234375
0 days 00:00:01.879498,591.18359375
0 days 00:00:02.011447,600.33984375
0 days 00:00:01.401635,599.83984375
0 days 00:00:01.357396,601.8046875
0 days 00:00:01.926647,598.51171875
0 days 00:00:02.515760,599.28515625
0 days 00:00:01.285896,601.98828125
0 days 00:00:02.476622,600.375
0 days 00:00:02.063681,603.60546875
0 days 00:00:01.317994,605.30078125
0 days 00:00:01.291577,603.78125
0 days 00:00:02.097078,604.33203125
0 days 00:00:01.370655,602.61328125
0 days 00:00:01.903575,604.37890625
0 days 00:00:02.075138,604.33203125
0 days 00:00:01.886574,615.62890625
0 days 00:00:01.982533,619.80859375
0 days 00:00:01.913973,620.87109375
0 days 00:00:01.409217,622.296875
0 days 00:00:02.148742,617.03125
0 days 00:00:01.374142,623.5859375
0 days 00:00:01.422423,617.5625
0 days 00:00:01.902394,618.66015625
0 days 00:00:01.918334,626.68359375
0 days 00:00:02.073429,632.125
0 days 00:00:01.876273,631.01953125
0 days 00:00:01.893165,637.265625
0 days 00:00:01.968925,638.6171875
0 days 00:00:01.323527,640.48046875
0 days 00:00:01.515991,634.85546875
0 days 00:00:01.392853,633.578125
0 days 00:00:02.045836,632.69140625
0 days 00:00:01.899827,635.9296875
0 days 00:00:01.328958,640.7734375
0 days 00:00:01.374215,636.19140625
0 days 00:00:02.210263,637.82421875
0 days 00:00:01.885058,638.76171875
0 days 00:00:02.176535,639.578125
0 days 00:00:01.268248,643.1953125
0 days 00:00:02.049117,642.19140625
0 days 00:00:01.376583,645.1328125
0 days 00:00:01.235662,642.94140625
0 days 00:00:01.286347,643.03515625
0 days 00:00:01.422564,643.0859375
0 days 00:00:01.431444,644.19140625
0 days 00:00:01.271004,644.7890625
0 days 00:00:02.536813,645.34375
0 days 00:00:01.888951,652.09375
0 days 00:00:01.398234,654.7578125
0 days 00:00:01.341818,646.640625
0 days 00:00:01.958051,646.6796875
0 days 00:00:01.966390,647.51171875
0 days 00:00:01.945023,649.921875
0 days 00:00:01.415291,651.8046875
0 days 00:00:02.104054,649.91015625
0 days 00:00:02.070429,663.78125
0 days 00:00:01.961220,667.2109375
0 days 00:00:01.297423,660.8203125
0 days 00:00:01.446172,657.7421875
0 days 00:00:01.383266,655.9921875
0 days 00:00:01.922519,655.84375
0 days 00:00:01.409871,659.33203125
0 days 00:00:01.291971,659.60546875
0 days 00:00:01.914766,659.76171875
0 days 00:00:01.935832,660.05078125
0 days 00:00:01.276974,661.38671875
0 days 00:00:01.904873,664.625
0 days 00:00:01.976392,665.83984375
0 days 00:00:01.420230,666.578125
0 days 00:00:01.859600,667.38671875
0 days 00:00:01.270777,668.72265625
0 days 00:00:01.885029,674.41796875
0 days 00:00:02.110387,683.0234375
0 days 00:00:01.960333,685.49609375
0 days 00:00:01.950418,680.74609375
0 days 00:00:01.868700,689.34375
0 days 00:00:01.399220,685.36328125
0 days 00:00:01.368568,684.3671875
0 days 00:00:01.901668,684.69921875
0 days 00:00:01.287844,686.43359375
0 days 00:00:02.523441,686.734375
0 days 00:00:01.281957,689.16796875
0 days 00:00:02.072816,686.12890625
0 days 00:00:01.378309,690.6796875
0 days 00:00:02.057640,688.6953125
0 days 00:00:01.261787,693.265625
0 days 00:00:01.346919,690.94921875
0 days 00:00:01.901719,692.02734375
0 days 00:00:01.273477,695.2734375
0 days 00:00:01.283696,694.22265625
0 days 00:00:01.285503,691.31640625
0 days 00:00:01.400648,692.41015625
0 days 00:00:01.927164,692.68359375
0 days 00:00:01.881420,703.4296875
0 days 00:00:01.307366,705.57421875
0 days 00:00:01.282416,698.01953125
0 days 00:00:01.819698,697.3515625
0 days 00:00:01.272411,700.61328125
0 days 00:00:01.433549,700.6171875
0 days 00:00:02.098965,697.3046875
0 days 00:00:02.052381,697.86328125
0 days 00:00:01.927041,698.94140625
0 days 00:00:02.159278,700.8203125
0 days 00:00:01.441171,702.43359375
0 days 00:00:01.313346,702.44140625
0 days 00:00:01.444618,704.0703125
0 days 00:00:01.389157,704.1015625
0 days 00:00:01.315526,705.18359375
0 days 00:00:01.450011,703.54296875
0 days 00:00:02.044813,703.8125
0 days 00:00:01.392357,704.7109375
0 days 00:00:01.318741,704.984375
0 days 00:00:01.443089,707.140625
0 days 00:00:01.495277,705.9609375
0 days 00:00:01.396746,705.9921875
0 days 00:00:01.910654,705.9921875
0 days 00:00:01.376889,705.9921875
0 days 00:00:01.972829,704.75
0 days 00:00:01.390161,705.55859375
0 days 00:00:01.305833,707.4453125
0 days 00:00:02.555633,709.484375
0 days 00:00:01.385332,715.49609375
0 days 00:00:02.005419,711.54296875
0 days 00:00:01.532598,711.5390625
0 days 00:00:01.314790,711.84765625
0 days 00:00:02.487757,713.7421875
0 days 00:00:01.952307,726.86328125
0 days 00:00:01.933437,730.57421875
0 days 00:00:01.315440,724.41796875
0 days 00:00:02.048016,724.03515625
0 days 00:00:01.510317,724.26171875
0 days 00:00:01.910881,724.87109375
0 days 00:00:01.908197,728.3671875
0 days 00:00:01.895024,737.359375
0 days 00:00:02.068691,741.8125
0 days 00:00:01.394557,742.09765625
0 days 00:00:01.391486,736.24609375
0 days 00:00:01.884778,735.99609375
0 days 00:00:01.385629,736.00390625
0 days 00:00:01.318570,735.03125
0 days 00:00:01.959424,735.3046875
0 days 00:00:02.078090,738.26171875
0 days 00:00:01.295822,739.0625
0 days 00:00:01.940406,740.50390625
0 days 00:00:01.925184,740.51171875
0 days 00:00:01.298061,740.77734375
0 days 00:00:01.999591,741.61328125
0 days 00:00:02.063089,744.64453125
0 days 00:00:02.373514,751.8203125
0 days 00:00:01.916071,749.84375
0 days 00:00:02.085154,748.08984375
0 days 00:00:02.144034,749.203125
0 days 00:00:01.494330,750.01953125
0 days 00:00:02.052362,752.71484375
0 days 00:00:01.982156,755.40234375
0 days 00:00:02.104287,756.73046875
0 days 00:00:01.395249,756.7578125
0 days 00:00:01.906802,756.76171875
0 days 00:00:01.399076,755.41015625
0 days 00:00:01.544159,755.46875
0 days 00:00:02.219269,758.890625
0 days 00:00:02.010531,768.8046875
0 days 00:00:02.123437,764.83984375
0 days 00:00:02.267052,763.36328125
0 days 00:00:02.102075,763.6796875
0 days 00:00:01.971217,764.25390625
0 days 00:00:01.345178,769.171875
0 days 00:00:02.090495,772.23046875
0 days 00:00:01.334616,774.375
0 days 00:00:01.400510,772.09765625
0 days 00:00:01.295397,772.09765625
0 days 00:00:02.051786,771.36328125
0 days 00:00:01.277107,771.13671875
0 days 00:00:01.982285,771.4296875
0 days 00:00:01.270484,775.83984375
0 days 00:00:01.301681,775.85546875
0 days 00:00:01.304872,775.39453125
0 days 00:00:02.633683,775.3984375
0 days 00:00:01.446154,778.8515625
0 days 00:00:01.378138,778.55859375
0 days 00:00:01.328995,777.30859375
0 days 00:00:02.046697,781.33984375
0 days 00:00:02.075173,789.1875
0 days 00:00:01.319829,784.9375
0 days 00:00:02.054536,784.26171875
0 days 00:00:01.302276,784.37890625
0 days 00:00:01.294849,784.140625
0 days 00:00:01.911462,783.89453125
0 days 00:00:01.326431,786.85546875
0 days 00:00:01.932197,790.26171875
0 days 00:00:01.321643,787.75390625
0 days 00:00:02.185343,786.75390625
0 days 00:00:02.068907,788.64453125
0 days 00:00:02.080696,789.9765625
0 days 00:00:01.962815,794.51171875
0 days 00:00:01.979551,797.48828125
0 days 00:00:01.948360,795.99609375
0 days 00:00:01.294285,799.58984375
0 days 00:00:01.282135,799.58984375
0 days 00:00:01.325813,799.08984375
0 days 00:00:01.386450,799.0859375
0 days 00:00:01.305926,799.0859375
0 days 00:00:01.926907,799.0859375
0 days 00:00:01.341737,801.6875
0 days 00:00:01.361774,801.19140625
0 days 00:00:01.836645,800.44921875
0 days 00:00:01.925406,801.83984375
0 days 00:00:01.855387,806.72265625
0 days 00:00:01.308857,804.71875
0 days 00:00:01.360840,804.71875
0 days 00:00:01.301889,804.4921875
0 days 00:00:01.272116,804.5703125
0 days 00:00:01.427619,804.5703125
0 days 00:00:01.937538,804.0859375
0 days 00:00:02.198346,804.91015625
0 days 00:00:02.263269,806.7890625
0 days 00:00:01.292119,806.79296875
0 days 00:00:01.372214,807.2265625
0 days 00:00:02.498212,812.36328125
0 days 00:00:01.415014,814.24609375
0 days 00:00:01.332271,815.60546875
0 days 00:00:01.372189,815.140625
0 days 00:00:01.425985,813.6640625
0 days 00:00:02.077863,813.16796875
0 days 00:00:01.394265,815.65625
0 days 00:00:01.908520,818.09375
0 days 00:00:01.412861,816.58984375
0 days 00:00:01.318456,815.58984375
0 days 00:00:02.065777,818.90234375
0 days 00:00:02.066496,817.3984375
0 days 00:00:02.234576,815.43359375
0 days 00:00:01.299190,816.0078125
0 days 00:00:01.973436,817.35546875
0 days 00:00:01.975516,833.33984375
0 days 00:00:01.890200,834.6953125
0 days 00:00:01.921274,833.59765625
0 days 00:00:01.999956,834.16796875
0 days 00:00:01.386956,834.703125
0 days 00:00:01.420216,834.70703125
0 days 00:00:02.087188,834.22265625
0 days 00:00:02.136954,836.375
0 days 00:00:02.023332,846.4609375
0 days 00:00:02.093708,848.74609375
0 days 00:00:01.372644,844.55859375
0 days 00:00:01.886943,842.89453125
0 days 00:00:01.902460,850.0703125
0 days 00:00:01.932910,851.21484375
0 days 00:00:02.688472,851.546875
0 days 00:00:02.155995,856.69921875
0 days 00:00:02.069229,854.4375
0 days 00:00:01.307110,852.83203125
0 days 00:00:01.382270,853.92578125
0 days 00:00:01.925133,853.9296875
0 days 00:00:02.074874,859.28515625
0 days 00:00:02.055397,859.28515625
0 days 00:00:01.886597,859.55078125
0 days 00:00:01.318486,859.56640625
0 days 00:00:01.406018,859.5703125
0 days 00:00:02.078449,861.51171875
0 days 00:00:01.300763,861.57421875
0 days 00:00:01.272564,862.93359375
0 days 00:00:02.092900,861.68359375
0 days 00:00:01.886040,861.44140625
0 days 00:00:01.306598,866.55078125
0 days 00:00:01.387722,866.58203125
0 days 00:00:01.274241,866.58203125
0 days 00:00:01.905456,868.03125
0 days 00:00:01.411938,867.78125
0 days 00:00:02.054760,867.77734375
0 days 00:00:01.611504,867.78515625
0 days 00:00:02.443189,867.0546875
0 days 00:00:01.384874,868.6640625
0 days 00:00:01.346394,868.69140625
0 days 00:00:02.031426,869.51171875
0 days 00:00:01.935676,879.55859375
0 days 00:00:01.306523,877.5703125
0 days 00:00:02.634287,876.5625
0 days 00:00:01.879768,883.90234375
0 days 00:00:01.959920,886.421875
0 days 00:00:01.382368,886.421875
0 days 00:00:01.866887,885.93359375
0 days 00:00:01.446339,886.68359375
0 days 00:00:01.898067,886.6875
0 days 00:00:01.937896,891.58203125
0 days 00:00:01.417323,898.234375
0 days 00:00:01.393493,898.2578125
0 days 00:00:01.947867,894.38671875
0 days 00:00:01.249321,894.3828125
0 days 00:00:01.467740,893.39453125
0 days 00:00:01.632736,893.4140625
0 days 00:00:01.926589,893.4140625
0 days 00:00:01.392633,893.4140625
0 days 00:00:01.271273,893.4140625
0 days 00:00:02.053659,893.4140625
0 days 00:00:01.316845,893.4140625
0 days 00:00:01.904113,894.10546875
0 days 00:00:02.030270,903.5234375
0 days 00:00:01.370752,906.5625
0 days 00:00:01.299837,906.58984375
0 days 00:00:01.859731,902.84375
0 days 00:00:01.913018,902.34765625
0 days 00:00:01.359764,902.34375
0 days 00:00:01.899411,903.94921875
0 days 00:00:02.039560,911.84765625
0 days 00:00:01.845970,912.97265625
0 days 00:00:02.096424,916.265625
0 days 00:00:02.838530,915.78515625
0 days 00:00:01.296074,915.78515625
0 days 00:00:01.938973,915.8046875
0 days 00:00:01.340097,916.60546875
0 days 00:00:02.172551,916.60546875
0 days 00:00:02.729366,917.95703125
0 days 00:00:01.340385,918.7578125
0 days 00:00:01.889454,921.16015625
0 days 00:00:01.812144,927.55859375
0 days 00:00:01.278418,926.30859375
0 days 00:00:01.858496,926.05859375
0 days 00:00:01.838940,931.96484375
0 days 00:00:01.863353,936.34765625
0 days 00:00:01.272729,936.34375
0 days 00:00:02.029658,936.34375
0 days 00:00:01.989344,936.33984375
0 days 00:00:01.293599,936.34375
0 days 00:00:01.953593,936.3671875
0 days 00:00:01.326459,938.25
0 days 00:00:01.383767,938.25
0 days 00:00:01.307367,938.24609375
0 days 00:00:01.841811,938.25390625
0 days 00:00:01.251438,942.0234375
0 days 00:00:02.069649,940.1484375
0 days 00:00:01.838006,940.43359375
0 days 00:00:01.359044,941.80859375
0 days 00:00:01.914871,941.8359375
0 days 00:00:02.246523,947.91015625
0 days 00:00:01.319520,947.9140625
0 days 00:00:02.329197,947.921875
0 days 00:00:01.924079,947.9296875
0 days 00:00:01.441930,949.53125
0 days 00:00:01.878888,949.56640625
0 days 00:00:01.312558,949.3359375
0 days 00:00:01.858746,949.3359375
0 days 00:00:01.900185,955.0546875
0 days 00:00:02.122023,968.57421875
0 days 00:00:01.319372,968.5703125
0 days 00:00:02.102568,966.57421875
0 days 00:00:02.106196,966.3203125
0 days 00:00:01.297023,963.0703125
0 days 00:00:01.414937,963.08203125
0 days 00:00:01.935465,961.35546875
0 days 00:00:01.986205,961.359375
0 days 00:00:01.328747,961.359375
0 days 00:00:02.297401,962.97265625
0 days 00:00:01.447337,962.96875
0 days 00:00:02.118252,962.97265625
0 days 00:00:01.346133,962.97265625
0 days 00:00:02.010557,969.23046875
0 days 00:00:01.357193,969.2578125
0 days 00:00:01.417251,971.140625
0 days 00:00:01.859972,969.640625
0 days 00:00:01.257364,971.75
0 days 00:00:02.001320,971.75
0 days 00:00:01.954391,971.0625
0 days 00:00:02.074417,973.6875
0 days 00:00:01.327445,973.953125
0 days 00:00:01.276334,976.6953125
0 days 00:00:02.079392,974.95703125
0 days 00:00:01.937589,973.97265625
0 days 00:00:01.875152,978.57421875
0 days 00:00:01.316649,978.3203125
0 days 00:00:01.880938,978.3203125
0 days 00:00:01.409096,982.37109375
0 days 00:00:01.273215,986.5859375
0 days 00:00:02.087854,985.18359375
0 days 00:00:01.414116,984.46875
0 days 00:00:02.096886,984.46875
0 days 00:00:01.865951,983.96875
0 days 00:00:02.158674,986.6328125
0 days 00:00:01.326292,986.65234375
0 days 00:00:01.891414,986.65234375
0 days 00:00:01.935617,991.8515625
0 days 00:00:01.306128,995.96484375
0 days 00:00:01.416522,995.2421875
0 days 00:00:01.919334,994.4921875
0 days 00:00:02.057885,998.0078125
0 days 00:00:01.894372,997.2578125
0 days 00:00:02.212349,997.3671875
0 days 00:00:01.297878,997.55859375
0 days 00:00:01.357832,997.55859375
0 days 00:00:02.091096,997.3125
0 days 00:00:01.932811,997.33984375
0 days 00:00:01.911026,1003.09375
0 days 00:00:01.998279,1002.33984375
0 days 00:00:01.258973,1005.56640625
0 days 00:00:02.086228,1005.56640625
0 days 00:00:01.392891,1006.94921875
0 days 00:00:01.284866,1006.95703125
0 days 00:00:01.303709,1006.97265625
0 days 00:00:01.966205,1006.984375
0 days 00:00:01.407460,1009.96875
0 days 00:00:01.421794,1009.98046875
0 days 00:00:02.119698,1009.984375
0 days 00:00:01.294306,1009.984375
0 days 00:00:01.340601,1009.984375
0 days 00:00:01.946797,1009.984375
0 days 00:00:01.328351,1011.0546875
0 days 00:00:01.247578,1018.67578125
0 days 00:00:01.315603,1017.578125
0 days 00:00:01.298474,1017.328125
0 days 00:00:01.971373,1014.83203125
0 days 00:00:01.489163,1015.09765625
0 days 00:00:01.329933,1014.59765625
0 days 00:00:01.318640,1014.59765625
0 days 00:00:01.945632,1014.59765625
0 days 00:00:02.052676,1021.2421875
0 days 00:00:01.971798,1023.48046875
0 days 00:00:01.289353,1024.984375
0 days 00:00:01.891619,1023.00390625
0 days 00:00:02.014111,1024.05078125
0 days 00:00:01.323802,1024.05859375
0 days 00:00:01.357073,1023.83203125
0 days 00:00:01.840393,1023.8515625
0 days 00:00:01.813853,1023.85546875
0 days 00:00:02.770178,1026.8125
0 days 00:00:01.318682,1027.3203125
0 days 00:00:02.863716,1037.00390625
0 days 00:00:01.359573,1037.26953125
0 days 00:00:01.231861,1038.32421875
0 days 00:00:01.249205,1037.578125
0 days 00:00:01.865644,1040.875
0 days 00:00:01.364815,1042.75
0 days 00:00:01.964380,1050.16015625
0 days 00:00:01.983751,1046.67578125
0 days 00:00:01.332469,1047.19921875
0 days 00:00:02.156123,1045.21875
0 days 00:00:01.305225,1046.01953125
0 days 00:00:01.887189,1046.0234375
0 days 00:00:01.938689,1049.5390625
0 days 00:00:01.241356,1049.53515625
0 days 00:00:01.329008,1051.69140625
0 days 00:00:02.015035,1051.73046875
0 days 00:00:01.422436,1052.53515625
0 days 00:00:01.370077,1052.53515625
0 days 00:00:02.878833,1052.5390625
0 days 00:00:01.921722,1053.8671875
0 days 00:00:01.265019,1065.53125
0 days 00:00:01.409278,1065.53125
0 days 00:00:02.981212,1064.52734375
0 days 00:00:01.348451,1064.5390625
0 days 00:00:01.376291,1064.55859375
0 days 00:00:01.969649,1063.5625
0 days 00:00:01.254498,1063.5625
0 days 00:00:01.311462,1062.8125
0 days 00:00:01.433500,1062.80859375
0 days 00:00:01.958287,1062.8125
0 days 00:00:01.387841,1063.88671875
0 days 00:00:01.285560,1063.90234375
0 days 00:00:01.874782,1063.921875
0 days 00:00:01.317416,1063.921875
0 days 00:00:01.310821,1063.921875
0 days 00:00:01.391867,1065.25390625
0 days 00:00:01.296715,1065.01171875
0 days 00:00:01.942587,1065.01953125
0 days 00:00:01.348276,1066.90625
0 days 00:00:01.455015,1068.5234375
0 days 00:00:01.300212,1068.5546875
0 days 00:00:01.336961,1068.5546875
0 days 00:00:01.875364,1068.5546875
0 days 00:00:01.885821,1070.4375
0 days 00:00:01.908919,1070.4375
0 days 00:00:01.281540,1070.4375
0 days 00:00:01.359729,1070.43359375
0 days 00:00:01.886918,1071.24609375
0 days 00:00:01.371863,1072.8515625
0 days 00:00:02.043646,1073.96875
0 days 00:00:01.235279,1073.96875
0 days 00:00:01.311153,1076.125
0 days 00:00:01.869287,1076.125
0 days 00:00:01.861426,1077.4765625
0 days 00:00:01.945646,1081.28125
0 days 00:00:01.962423,1080.28125
0 days 00:00:01.313909,1082.69921875
0 days 00:00:01.454853,1081.2265625
0 days 00:00:02.126987,1081.2265625
0 days 00:00:01.323208,1081.2265625
0 days 00:00:01.427815,1081.2265625
0 days 00:00:01.537165,1081.51171875
0 days 00:00:02.312575,1081.515625
0 days 00:00:01.392598,1085.01171875
0 days 00:00:01.385959,1085.02734375
0 days 00:00:01.362124,1085.04296875
0 days 00:00:01.992976,1085.046875
0 days 00:00:01.430684,1085.046875
0 days 00:00:01.314502,1085.04296875
0 days 00:00:01.878700,1085.04296875
0 days 00:00:01.992831,1093.21484375
0 days 00:00:01.331317,1090.99609375
0 days 00:00:01.317389,1090.9921875
0 days 00:00:01.315491,1089.06640625
0 days 00:00:01.915052,1088.83984375
0 days 00:00:01.950287,1091.796875
0 days 00:00:01.917659,1098.66015625
0 days 00:00:01.335092,1102.42578125
0 days 00:00:01.289641,1101.1796875
0 days 00:00:01.819855,1099.9296875
0 days 00:00:02.032102,1101.8515625
0 days 00:00:01.936694,1106.47265625
0 days 00:00:01.452608,1106.78125
0 days 00:00:01.331108,1109.53125
0 days 00:00:02.110308,1109.29296875
0 days 00:00:01.878882,1117.98046875
0 days 00:00:01.410988,1118.515625
0 days 00:00:01.288265,1119.328125
0 days 00:00:01.299171,1114.57421875
0 days 00:00:01.293522,1113.84765625
0 days 00:00:02.483082,1112.609375
0 days 00:00:01.319977,1112.60546875
0 days 00:00:01.297640,1112.6015625
0 days 00:00:01.975016,1112.10546875
0 days 00:00:01.393672,1113.1875
0 days 00:00:02.576892,1112.6953125
0 days 00:00:01.388442,1112.6953125
0 days 00:00:01.399670,1112.6953125
0 days 00:00:01.953157,1112.70703125
0 days 00:00:01.388545,1112.73046875
0 days 00:00:01.400615,1112.734375
0 days 00:00:01.954175,1112.734375
0 days 00:00:01.897582,1118.6484375
0 days 00:00:01.959493,1118.15234375
0 days 00:00:02.029356,1123.16015625
0 days 00:00:01.930760,1123.8125
0 days 00:00:01.339215,1135.67578125
0 days 00:00:01.457863,1132.98828125
0 days 00:00:01.306602,1132.73828125
0 days 00:00:02.009074,1130.7421875
0 days 00:00:01.402139,1130.734375
0 days 00:00:02.123820,1130.23828125
0 days 00:00:01.301181,1130.77734375
0 days 00:00:01.955999,1130.77734375
0 days 00:00:01.296032,1132.6640625
0 days 00:00:01.445640,1134.84765625
0 days 00:00:01.440283,1134.84765625
0 days 00:00:02.378135,1134.84765625
0 days 00:00:01.939150,1134.83984375
0 days 00:00:01.272406,1138.92578125
0 days 00:00:01.418659,1138.42578125
0 days 00:00:01.534047,1138.4296875
0 days 00:00:01.416873,1136.6796875
0 days 00:00:01.929683,1136.6875
0 days 00:00:01.388740,1138.05859375
0 days 00:00:01.938591,1138.0625
