date,ID_electricity_bus_shortage_output1,ID_hp_electricity_bus_shortage_output1,district_chp_electricity_bus_excess_input1,district_gas_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_battery_storage_capacity,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_chp_transformer_input1,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_Diameter65L_f0-c0_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_output1,ID_street1_Diameter65L_f1-f0_exergy_output1,ID_street1_Diameter65L_f0-f4_exergy_input1,ID_street1_Diameter65L_f0-f4_exergy_output1,ID_street1_Diameter65L_f4-f2_exergy_input1,district_heat_bus_dh_source_link_exergy_input1,district_heat_bus_dh_source_link_exergy_output1
2012-01-01 00:00:00,0.2912219035789898,0.5655132400729458,327.9484935232912,936.9956957808321,0.0,0.0,0.2912219035789898,1.5534785740157577,0.3610243572246905,5.0,8.9,9.9,0.0,0.9162491528187504,0.27620506397231687,1.1924542167910672,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 01:00:00,0.215507205272396,0.5825104747789346,327.9484935232912,936.9956957808321,0.0,0.0,0.215507205272396,1.6490772554936506,0.3832412407462099,5.0,8.9,9.9,0.0,0.9726337160691352,0.29320229867830566,1.2658360147474408,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 02:00:00,0.19752746161119958,0.5952584008084261,327.9484935232912,936.9956957808321,0.0,0.0,0.19752746161119958,1.72077626660207,0.3999039033873495,5.0,8.9,9.9,0.0,1.0149221385069234,0.30595022470779715,1.3208723632147206,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 03:00:00,0.1923333134424095,0.6405843600243961,327.9484935232912,936.9956957808321,0.0,0.0,0.1923333134424095,1.9757060838764509,0.4591489261114012,5.0,8.9,9.9,0.0,1.1652809738412826,0.35127618392376714,1.5165571577650496,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 04:00:00,0.19542982485072669,0.7538992580643209,327.9484935232912,936.9956957808321,0.0,0.0,0.19542982485072669,2.6130306270624026,0.6072614829215306,5.0,8.9,9.9,0.0,1.54117806217718,0.464591081963692,2.005769144140872,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 05:00:00,0.23393644252512233,0.9762797454676735,327.9484935232912,936.9956957808321,0.0,0.0,0.23393644252512233,3.8637800430648337,0.8979323756614098,5.0,8.9,9.9,0.0,2.2788760980363794,0.6869715693670446,2.9658476674034238,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 06:00:00,0.4499430851214405,1.1674986359100468,327.9484935232912,936.9956957808321,0.0,0.0,0.4499430851214405,4.939265209691127,1.147872315278503,5.0,8.9,9.9,0.0,2.9132024346032064,0.8781904598094178,3.791392894412624,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 07:00:00,0.6464217283524036,1.1088918787514368,327.9484935232912,936.9956957808321,0.0,0.0,0.6464217283524036,4.604669824518503,1.0701132229531851,5.0,8.9,9.9,0.0,2.7158564632268605,0.8187001383384573,3.534556601565318,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 08:00:00,0.666748827436034,1.0366536312509846,327.9484935232912,936.9956957808321,0.0,0.0,0.666748827436034,4.198375428237458,0.9756914679867276,5.0,8.9,9.9,0.0,2.4762220694127257,0.7464618908380053,3.222683960250731,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 09:00:00,0.6154066705368397,0.978579746005523,327.9484935232912,936.9956957808321,0.0,0.0,0.6154066705368397,3.8717465998546574,0.8997837826215362,5.0,8.9,9.9,0.0,2.2835748116405776,0.6883880055925435,2.971962817233121,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
