Processing Time,Memory Usage
0 days 00:00:00.759515,417.37109375
0 days 00:00:00.580391,418.09375
0 days 00:00:00.733475,419.89453125
0 days 00:00:00.575277,419.47265625
0 days 00:00:00.775698,421.83984375
0 days 00:00:00.851217,423.67578125
0 days 00:00:00.589606,423.0859375
0 days 00:00:00.592026,422.99609375
0 days 00:00:00.730316,423.4375
0 days 00:00:00.547982,425.78515625
0 days 00:00:00.649750,425.97265625
0 days 00:00:00.982058,427.46484375
0 days 00:00:00.743990,432.76953125
0 days 00:00:00.792548,434.7734375
0 days 00:00:00.773070,435.84765625
0 days 00:00:00.730010,439.3671875
0 days 00:00:00.769483,440.96484375
0 days 00:00:00.748181,442.33203125
0 days 00:00:00.793353,443.9921875
0 days 00:00:00.741744,444.234375
0 days 00:00:00.551018,444.58984375
0 days 00:00:00.590562,444.25
0 days 00:00:00.731507,446.08984375
0 days 00:00:00.993721,449.34765625
0 days 00:00:00.583524,451.3515625
0 days 00:00:00.619124,450.3984375
0 days 00:00:00.741694,451.8671875
0 days 00:00:00.580953,450.69921875
0 days 00:00:00.733979,453.796875
0 days 00:00:00.738588,456.50390625
0 days 00:00:00.749262,458.8671875
0 days 00:00:00.779024,458.546875
0 days 00:00:00.647396,464.23828125
0 days 00:00:00.550497,459.3125
0 days 00:00:00.542342,457.98046875
0 days 00:00:00.700053,460.19921875
0 days 00:00:00.979382,464.859375
0 days 00:00:00.756147,467.015625
0 days 00:00:00.772822,467.55078125
0 days 00:00:00.655216,466.9375
0 days 00:00:00.614869,467.70703125
0 days 00:00:00.747479,469.90625
0 days 00:00:00.550438,469.140625
0 days 00:00:00.797591,475.71484375
0 days 00:00:00.784224,476.32421875
0 days 00:00:00.607956,471.73046875
0 days 00:00:00.740405,474.06640625
0 days 00:00:00.557766,475.875
0 days 00:00:00.557752,475.109375
0 days 00:00:00.546044,475.8125
0 days 00:00:00.552284,476.03125
0 days 00:00:00.737988,478.109375
0 days 00:00:00.756576,479.76171875
0 days 00:00:00.726397,480.38671875
0 days 00:00:00.811187,482.3359375
0 days 00:00:00.762895,485.77734375
0 days 00:00:00.562493,485.75390625
0 days 00:00:00.837008,487.03125
0 days 00:00:00.564225,485.89453125
0 days 00:00:00.592289,486.7109375
0 days 00:00:00.545810,486.9375
0 days 00:00:00.773551,489.2109375
0 days 00:00:00.562655,488.6484375
0 days 00:00:00.739382,491.29296875
0 days 00:00:00.765995,500.32421875
0 days 00:00:00.743513,497.88671875
0 days 00:00:00.834336,498.59375
0 days 00:00:00.597353,507.0546875
0 days 00:00:00.806167,500.33984375
0 days 00:00:00.825014,508.703125
0 days 00:00:00.765696,510.1328125
0 days 00:00:00.752385,511.73828125
0 days 00:00:00.562276,514.5546875
0 days 00:00:00.763611,512.6640625
0 days 00:00:00.800953,514.765625
0 days 00:00:00.565441,519.43359375
0 days 00:00:00.747648,518.8984375
0 days 00:00:00.767365,521.09375
0 days 00:00:00.795116,523.1484375
0 days 00:00:00.729172,527.359375
0 days 00:00:00.636591,527.7578125
0 days 00:00:00.410669,529.49609375
0 days 00:00:00.462971,529.01171875
0 days 00:00:00.369407,528.72265625
0 days 00:00:00.615376,530.046875
0 days 00:00:00.858511,534.47265625
0 days 00:00:00.490315,537.078125
0 days 00:00:00.513016,539.2265625
0 days 00:00:00.468425,539.58203125
0 days 00:00:00.583979,542.58984375
0 days 00:00:00.449667,545.09765625
0 days 00:00:00.359185,546.25
0 days 00:00:00.367592,545.578125
0 days 00:00:00.368555,544.73828125
0 days 00:00:00.365884,544.765625
0 days 00:00:00.508777,545.83984375
0 days 00:00:00.434916,547.390625
0 days 00:00:00.614384,547.41015625
0 days 00:00:00.341999,546.69921875
0 days 00:00:00.526845,546.54296875
0 days 00:00:00.512140,550.57421875
0 days 00:00:00.484983,551.95703125
0 days 00:00:00.723120,551.53515625
0 days 00:00:00.638539,554.546875
0 days 00:00:00.486828,553.8515625
0 days 00:00:00.518990,554.11328125
0 days 00:00:00.617622,556.5625
0 days 00:00:00.457459,559.28125
0 days 00:00:00.472463,559.96875
0 days 00:00:00.476723,560.4140625
0 days 00:00:00.388559,560.53515625
0 days 00:00:00.472842,562.6796875
0 days 00:00:00.476087,562.1171875
0 days 00:00:00.461505,562.1640625
0 days 00:00:00.507386,566.9765625
0 days 00:00:00.516792,567.38671875
0 days 00:00:00.334275,568.11328125
0 days 00:00:00.400555,568.98046875
0 days 00:00:00.392909,572.02734375
0 days 00:00:00.356057,572.74609375
0 days 00:00:00.380555,576.2578125
0 days 00:00:00.277673,576.10546875
0 days 00:00:00.390950,575.4375
0 days 00:00:00.369207,580.46484375
0 days 00:00:00.369205,582.71875
0 days 00:00:00.412846,587.8828125
0 days 00:00:00.502727,588.87890625
0 days 00:00:00.543409,585.64453125
0 days 00:00:00.404404,587.6328125
0 days 00:00:00.501447,588.62890625
0 days 00:00:00.393709,593.1953125
0 days 00:00:00.329289,592.2109375
0 days 00:00:00.328284,593.29296875
0 days 00:00:00.302433,591.49609375
0 days 00:00:00.433575,592.6640625
0 days 00:00:00.327659,594.4296875
0 days 00:00:00.325863,593.37109375
0 days 00:00:00.343787,594.55078125
0 days 00:00:00.438278,594.28515625
0 days 00:00:00.484476,597.93359375
0 days 00:00:00.452155,599.5703125
0 days 00:00:00.523669,600.63671875
0 days 00:00:00.435320,603.5
0 days 00:00:00.526861,604.375
0 days 00:00:00.532474,606.00390625
0 days 00:00:00.581229,609.35546875
0 days 00:00:00.345088,610.609375
0 days 00:00:00.787723,613.90625
0 days 00:00:00.637931,614.7265625
0 days 00:00:00.591824,617.36328125
0 days 00:00:00.491395,617.8828125
0 days 00:00:00.450963,615.3203125
0 days 00:00:00.324982,618.359375
0 days 00:00:00.316131,616.296875
0 days 00:00:00.390112,618.46484375
0 days 00:00:00.390421,618.21875
0 days 00:00:00.471556,618.21875
0 days 00:00:00.352186,618.20703125
0 days 00:00:00.415887,620.10546875
0 days 00:00:00.306243,620.11328125
0 days 00:00:00.378747,625.76953125
0 days 00:00:00.407736,625.50390625
0 days 00:00:00.497331,625.8125
0 days 00:00:00.305794,627.98046875
0 days 00:00:00.393001,628.1796875
0 days 00:00:00.375927,630.8515625
0 days 00:00:00.294881,632.5078125
0 days 00:00:00.311198,632.77734375
0 days 00:00:00.323505,631.25
0 days 00:00:00.671121,633.125
0 days 00:00:00.291024,634.9609375
0 days 00:00:00.596572,637.74609375
0 days 00:00:00.293265,636.96484375
0 days 00:00:00.371679,636.96875
0 days 00:00:00.290193,638.55859375
0 days 00:00:00.400442,642.3046875
0 days 00:00:00.385657,643.1171875
0 days 00:00:00.361055,646.40625
0 days 00:00:00.378837,646.40625
0 days 00:00:00.374872,648.15234375
0 days 00:00:00.292207,649.4921875
0 days 00:00:00.372240,649.55859375
0 days 00:00:00.384584,649.82421875
0 days 00:00:00.411987,651.4375
0 days 00:00:00.385698,653.05078125
0 days 00:00:00.362005,655.13671875
0 days 00:00:00.432154,655.41015625
0 days 00:00:00.341268,654.53515625
0 days 00:00:00.466673,656.41796875
0 days 00:00:00.326971,658.82421875
0 days 00:00:00.325391,658.828125
0 days 00:00:00.336379,659.02734375
0 days 00:00:00.486983,659.09765625
0 days 00:00:00.329102,660.00390625
0 days 00:00:00.378870,661.08203125
0 days 00:00:00.312825,663.37890625
0 days 00:00:00.424644,663.51171875
0 days 00:00:00.323598,664.5546875
0 days 00:00:00.415459,665.10546875
0 days 00:00:00.417451,665.125
0 days 00:00:00.503537,667.234375
0 days 00:00:00.618555,670.85546875
0 days 00:00:00.352416,671.92578125
0 days 00:00:00.417077,671.97265625
0 days 00:00:00.390949,671.98046875
0 days 00:00:00.359441,672.7265625
0 days 00:00:00.343156,673.26953125
0 days 00:00:00.386678,673.26953125
0 days 00:00:00.307500,674.609375
0 days 00:00:00.402972,676.640625
0 days 00:00:00.276210,678.25390625
0 days 00:00:00.390794,678.9921875
0 days 00:00:00.404472,679.79296875
0 days 00:00:00.285537,681.21875
0 days 00:00:00.281614,681.22265625
0 days 00:00:00.615157,681.48046875
0 days 00:00:00.388535,681.4921875
0 days 00:00:00.516268,683.59765625
0 days 00:00:00.578589,683.36328125
0 days 00:00:00.466742,684.4375
0 days 00:00:00.330255,684.19921875
0 days 00:00:00.424997,684.73828125
0 days 00:00:00.464549,684.55078125
0 days 00:00:00.333937,684.55078125
0 days 00:00:00.395444,684.55078125
0 days 00:00:00.386406,686.00390625
0 days 00:00:00.268665,687.93359375
0 days 00:00:00.428403,688.73828125
0 days 00:00:00.472586,688.23828125
0 days 00:00:00.303344,690.390625
0 days 00:00:00.481370,691.63671875
0 days 00:00:00.413617,692.71484375
0 days 00:00:00.457946,695.2578125
0 days 00:00:00.352952,695.28125
0 days 00:00:00.634045,694.76953125
0 days 00:00:00.656237,695.0390625
0 days 00:00:00.536114,698.390625
0 days 00:00:00.421345,698.3984375
0 days 00:00:00.324904,698.51953125
0 days 00:00:00.306292,697.91796875
0 days 00:00:00.280519,697.91796875
0 days 00:00:00.291796,697.66796875
0 days 00:00:00.380001,697.66796875
0 days 00:00:00.355134,700.64453125
0 days 00:00:00.288514,701.64453125
0 days 00:00:00.287138,702.75
0 days 00:00:00.428430,702.875
0 days 00:00:00.452244,703.9453125
0 days 00:00:00.316426,703.81640625
0 days 00:00:00.434858,704.2265625
0 days 00:00:00.346155,705.02734375
0 days 00:00:00.525643,705.03515625
0 days 00:00:00.395765,707.13671875
0 days 00:00:00.381858,708.7578125
0 days 00:00:00.381406,712.12109375
0 days 00:00:00.297212,713.73046875
0 days 00:00:00.381653,715.1484375
0 days 00:00:00.281553,715.703125
0 days 00:00:00.285508,717.390625
0 days 00:00:00.357720,717.390625
0 days 00:00:00.288433,718.734375
0 days 00:00:00.297946,718.4375
0 days 00:00:00.285950,718.4375
0 days 00:00:00.381996,718.4375
0 days 00:00:00.358192,719.55859375
0 days 00:00:00.297015,721.06640625
0 days 00:00:00.281280,721.06640625
0 days 00:00:00.295090,721.07421875
0 days 00:00:00.363174,720.3203125
0 days 00:00:00.284737,722.203125
0 days 00:00:00.385249,722.296875
0 days 00:00:00.341255,723.63671875
0 days 00:00:00.378537,726.58203125
0 days 00:00:00.281997,728.19921875
0 days 00:00:00.492831,729.50390625
0 days 00:00:00.326405,730.5703125
0 days 00:00:00.357094,732.34765625
0 days 00:00:00.336707,732.09765625
0 days 00:00:00.427319,732.09765625
0 days 00:00:00.547292,732.60546875
0 days 00:00:00.446949,734.3046875
0 days 00:00:00.356931,736.50390625
0 days 00:00:00.513748,736.50390625
0 days 00:00:00.339976,736.50390625
0 days 00:00:00.392036,736.0
0 days 00:00:00.300065,737.34765625
0 days 00:00:00.296268,737.09375
0 days 00:00:00.288314,737.36328125
0 days 00:00:00.286171,737.36328125
0 days 00:00:00.586760,737.36328125
0 days 00:00:00.431417,740.95703125
0 days 00:00:00.306825,743.171875
0 days 00:00:00.304020,743.1875
0 days 00:00:00.290183,742.6875
0 days 00:00:00.383343,743.22265625
0 days 00:00:00.655602,744.953125
0 days 00:00:00.298249,745.4921875
0 days 00:00:00.390915,745.49609375
0 days 00:00:00.296280,747.43359375
0 days 00:00:00.285411,747.71484375
0 days 00:00:00.423492,747.46484375
0 days 00:00:00.377202,748.5234375
0 days 00:00:00.386061,751.90625
0 days 00:00:00.403945,752.46484375
0 days 00:00:00.670349,756.234375
0 days 00:00:00.334114,756.5
0 days 00:00:00.371664,756.5
0 days 00:00:00.387820,757.38671875
0 days 00:00:00.257735,759.53515625
0 days 00:00:00.355386,760.05859375
0 days 00:00:00.371438,760.87890625
0 days 00:00:00.772443,766.3828125
0 days 00:00:00.390258,767.99609375
0 days 00:00:00.287349,770.328125
0 days 00:00:00.376132,771.13671875
0 days 00:00:00.273164,771.94140625
0 days 00:00:00.392464,771.69140625
0 days 00:00:00.299115,773.04296875
0 days 00:00:00.283210,773.8515625
0 days 00:00:00.381524,773.84765625
0 days 00:00:00.377261,774.65234375
0 days 00:00:00.279585,775.8984375
0 days 00:00:00.375073,776.18359375
0 days 00:00:00.262202,778.109375
0 days 00:00:00.373853,777.61328125
0 days 00:00:00.276731,780.21875
0 days 00:00:00.378837,781.47265625
0 days 00:00:00.276702,782.81640625
0 days 00:00:00.285199,783.34765625
0 days 00:00:00.552492,783.35546875
0 days 00:00:00.280162,784.546875
0 days 00:00:00.374692,785.953125
0 days 00:00:00.311722,786.47265625
0 days 00:00:00.280368,787.02734375
0 days 00:00:00.289059,787.0234375
0 days 00:00:00.373347,787.01953125
0 days 00:00:00.392789,787.82421875
0 days 00:00:00.277038,789.703125
0 days 00:00:00.782405,791.1328125
0 days 00:00:00.403702,793.0078125
0 days 00:00:00.287772,796.7578125
0 days 00:00:00.521326,798.89453125
0 days 00:00:00.304047,799.4296875
0 days 00:00:00.302682,800.21875
0 days 00:00:00.285546,799.8671875
0 days 00:00:00.291404,799.875
0 days 00:00:00.291470,799.875
0 days 00:00:00.384222,799.875
0 days 00:00:00.290152,800.68359375
0 days 00:00:00.376957,800.9765625
0 days 00:00:00.286263,801.7578125
0 days 00:00:00.720425,802.3203125
0 days 00:00:00.283337,802.32421875
0 days 00:00:00.275542,802.33203125
0 days 00:00:00.288736,802.9140625
0 days 00:00:00.283947,802.9140625
0 days 00:00:00.281434,802.9140625
0 days 00:00:00.307655,802.5390625
0 days 00:00:00.375532,802.5390625
0 days 00:00:00.302138,803.61328125
0 days 00:00:00.306076,803.61328125
0 days 00:00:00.290144,803.61328125
0 days 00:00:00.292532,803.8828125
0 days 00:00:00.379900,803.87890625
0 days 00:00:00.284420,804.94921875
0 days 00:00:00.286726,806.58203125
0 days 00:00:00.315293,806.58203125
0 days 00:00:00.406359,806.58203125
0 days 00:00:00.309936,807.94140625
0 days 00:00:00.289559,808.19921875
0 days 00:00:00.349704,810.125
0 days 00:00:00.290219,809.625
0 days 00:00:00.272634,809.625
0 days 00:00:00.298405,809.625
0 days 00:00:00.281386,809.62109375
0 days 00:00:00.343506,809.6171875
0 days 00:00:00.393388,809.1171875
0 days 00:00:00.288450,809.92578125
0 days 00:00:00.294428,810.19140625
0 days 00:00:00.392247,810.19140625
0 days 00:00:00.295678,811.53515625
0 days 00:00:00.393735,812.33203125
0 days 00:00:00.396384,813.6796875
0 days 00:00:00.358365,816.9140625
0 days 00:00:00.308203,817.9921875
0 days 00:00:00.287585,818.1171875
0 days 00:00:00.374836,820.3671875
0 days 00:00:00.285708,821.15234375
0 days 00:00:00.366065,821.70703125
0 days 00:00:00.351243,823.30859375
0 days 00:00:00.285599,825.1875
0 days 00:00:00.263192,825.7421875
0 days 00:00:00.366957,825.7421875
0 days 00:00:00.373276,827.30078125
0 days 00:00:00.279759,830.0234375
0 days 00:00:00.287815,830.0234375
0 days 00:00:00.302721,830.55859375
0 days 00:00:00.294903,829.62109375
0 days 00:00:00.299607,829.8828125
0 days 00:00:00.314302,829.890625
0 days 00:00:00.383297,829.890625
0 days 00:00:00.427313,831.23046875
0 days 00:00:00.396413,832.828125
0 days 00:00:00.376265,834.44140625
0 days 00:00:00.291566,838.3671875
0 days 00:00:00.360425,838.57421875
0 days 00:00:00.405344,839.91796875
0 days 00:00:00.381204,840.70703125
0 days 00:00:00.290621,842.58984375
0 days 00:00:00.384726,843.8828125
0 days 00:00:00.378626,845.96875
0 days 00:00:00.400422,847.04296875
0 days 00:00:00.357222,850.4375
0 days 00:00:00.296226,851.8046875
0 days 00:00:00.293440,851.921875
0 days 00:00:00.385608,853.5390625
0 days 00:00:00.367137,853.55078125
0 days 00:00:00.279171,856.734375
0 days 00:00:00.286217,857.11328125
0 days 00:00:00.371955,857.11328125
0 days 00:00:00.291362,858.1875
0 days 00:00:00.301669,857.8125
0 days 00:00:00.379886,857.8125
0 days 00:00:00.285659,859.42578125
0 days 00:00:00.448250,859.421875
0 days 00:00:00.399743,861.03125
0 days 00:00:00.300501,863.796875
0 days 00:00:00.378748,863.875
0 days 00:00:00.393620,866.69921875
0 days 00:00:00.489724,869.10546875
0 days 00:00:00.388148,870.44921875
0 days 00:00:00.362466,873.2421875
0 days 00:00:00.373210,873.0625
0 days 00:00:00.357818,873.0625
0 days 00:00:00.383645,873.0625
0 days 00:00:00.402088,873.0234375
0 days 00:00:00.354840,873.078125
0 days 00:00:00.572944,873.078125
0 days 00:00:00.370460,873.65234375
0 days 00:00:00.477369,873.921875
0 days 00:00:00.331610,876.5078125
0 days 00:00:00.348430,876.5078125
0 days 00:00:00.573431,876.5703125
0 days 00:00:00.442470,881.640625
0 days 00:00:00.392024,882.4453125
0 days 00:00:00.304410,884.39453125
0 days 00:00:00.819854,887.92578125
0 days 00:00:00.348450,887.921875
0 days 00:00:00.447150,887.921875
0 days 00:00:00.343318,889.0234375
0 days 00:00:00.448515,888.53125
0 days 00:00:00.345008,889.33984375
0 days 00:00:00.317383,889.96875
0 days 00:00:00.347999,889.71875
0 days 00:00:00.329147,889.71875
0 days 00:00:00.353465,889.84375
0 days 00:00:00.451535,889.09375
0 days 00:00:00.341235,890.16015625
0 days 00:00:00.432043,890.16796875
0 days 00:00:00.452654,891.24609375
0 days 00:00:00.334372,893.87109375
0 days 00:00:00.440141,897.15625
0 days 00:00:00.513894,897.9609375
0 days 00:00:00.334566,899.57421875
0 days 00:00:00.334056,902.3125
0 days 00:00:00.433263,902.1015625
0 days 00:00:00.322159,902.890625
0 days 00:00:00.429423,903.296875
0 days 00:00:00.347674,904.39453125
0 days 00:00:00.342867,904.39453125
0 days 00:00:00.438856,905.3671875
0 days 00:00:00.442615,906.171875
