date,ID_electricity_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_battery_storage_input1,ID_battery_storage_output1,ID_battery_storage_capacity,ID_thermal_storage_input1,ID_thermal_storage_output1,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_ASCH_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_ASHP_transformer_input1,ID_ASHP_transformer_input2,ID_ASHP_transformer_output1
2011-12-03 04:00:00,0.0,0.0,0.0,0.19542982485072669,7.418772654332733,5.3665822,0.0,0.0,0.0,-0.0,0.0,0.0,0.19542982,4.4346606,0.0,2.0521905,79.963354,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 05:00:00,0.0,0.0,0.0,0.23393644252512233,9.022184808656256,6.5264564,0.0,0.0,0.0,-0.0,0.0,0.0,0.23393644,4.19595,0.0,2.4957284,77.416692,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 06:00:00,0.0,0.0,0.0,0.4499430851214405,14.406777864220336,10.421556,0.0,0.0,0.0,-0.0,0.0,0.0,0.44994309,3.7368244,0.0,3.9852215,73.350139,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 07:00:00,0.0,0.0,0.0,0.6464217283524036,12.851228759279604,9.2963052,0.0,0.0,0.0,-0.0,0.0,0.0,0.64642173,3.0772103,0.0,3.5549235,69.722666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 08:00:00,0.0,0.0,0.0,0.666748827436034,12.157214543229122,8.7942701,0.0,6.449037,6.449037,0.55103059,0.55103059,5.2312576,0.0,8.3084679,0.0,0.98399184,68.718593,6.449037,0.55103059,1.827922,2.3789526,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 09:00:00,0.0,10.72561,0.0,0.6154066705368397,11.582857950635619,8.3787928,0.0,0.74392234,0.74392234,0.12851567,0.12851567,0.0,0.0,8.3084679,0.0,2.6492272,66.0153,11.469532,0.12851567,0.42632229,0.55483796,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 10:00:00,0.0,12.475813,0.0,0.580396114129899,11.295679654338867,8.1710541,0.0,1.304145,1.304145,0.72374887,0.72374887,0.0,0.0,8.3084679,0.0,0.0,66.0153,13.779958,0.72374887,2.4008767,3.1246255,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 11:00:00,0.0,13.625506,0.0,0.5909342416646558,10.482007814831407,7.5824612,0.0,1.2625487,1.2625487,0.67161442,0.67161442,0.0,0.0,8.3084679,0.0,0.0,66.0153,14.888054,0.67161442,2.2279322,2.8995466,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 12:00:00,0.0,11.930842,0.0,0.6528145260986068,10.146966469151865,7.3400995,0.0,2.6969766,2.6969766,0.65014729,0.65014729,1.3940148,0.0,9.7024828,0.0,0.0,66.0153,14.627819,0.65014729,2.1567197,2.806867,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 13:00:00,0.0,11.531263,0.0,0.6467713344791491,10.099103419769074,7.3054764,0.0,1.2938519,1.2938519,0.64708056,0.64708056,0.0,0.0,9.7024828,0.0,0.0,66.0153,12.825115,0.64708056,2.1465465,2.7936271,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 14:00:00,0.0,0.0,0.0,0.5761009531441688,10.027308845694886,7.2535417,0.0,5.9764135,5.9764135,0.64248046,0.64248046,4.7578321,0.0,14.460315,0.0,0.0,66.0153,5.9764135,0.64248046,2.1312867,2.7737672,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 15:00:00,0.0,0.0,0.0,0.5235102029351693,10.553802388905597,7.6343959,0.0,0.0,0.0,-0.0,0.0,0.0,0.5235102,13.926121,0.0,2.9194065,63.036314,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 16:00:00,0.0,0.0,0.0,0.5254580084984655,11.439268802487245,8.2749235,0.0,0.0,0.0,-0.0,0.0,0.0,0.52545801,13.389939,0.0,3.1643454,59.80739,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 17:00:00,0.0,0.0,0.0,0.6426260046905955,11.7025155740926,8.4653506,0.0,0.0,0.0,-0.0,0.0,0.0,0.642626,12.734198,0.0,3.237165,56.50416,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 18:00:00,0.0,0.0,0.0,0.830014888626176,11.439268802487245,8.2749235,0.0,0.0,0.0,-0.0,0.0,0.0,0.83001489,11.887244,0.0,3.1643454,53.275236,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 19:00:00,0.0,0.0,0.0,0.9343473455935075,11.367474228413057,8.2229888,0.0,0.0,0.0,-0.0,0.0,0.0,0.93434735,10.933829,0.0,3.1444854,50.066578,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 20:00:00,0.0,0.0,0.0,0.8402533537665795,11.128158981499098,8.0498732,0.0,0.0,0.0,-0.0,0.0,0.0,0.84025335,10.076427,0.0,3.0782857,46.92547,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 21:00:00,0.0,0.0,0.0,0.7040567955330165,10.146966469151865,7.3400995,0.0,0.0,0.0,-0.0,0.0,0.0,0.7040568,9.358002,0.0,2.806867,44.06132,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 22:00:00,0.0,0.0,0.0,0.5826935258199407,8.040992296309025,5.8166826,0.0,0.0,0.0,-0.0,0.0,0.0,0.58269353,8.7634168,0.0,2.2243097,41.791616,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-03 23:00:00,0.0,0.0,0.0,0.4314639041363219,6.772621487665042,4.8991702,0.0,0.0,0.0,-0.0,0.0,0.0,0.4314639,8.3231475,0.0,1.8734513,39.879931,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-04 00:00:00,0.0,0.0,0.0,0.3678355890686435,0.24073621227015687,0.17414345,5.0,0.0,0.0,0.2928487,0.2928487,0.0,0.66068429,7.6489798,0.0,0.066592763,39.811979,0.0,0.0,-0.0,0.0,0.0,0.2928487,5.856974,5.0,0.0,0.0,0.0
2011-12-04 01:00:00,0.0,0.0,0.0,0.2738914284388922,0.25810892861954965,0.1867105,5.0,0.0,0.0,0.2928487,0.2928487,0.0,0.56674013,7.0706736,0.0,0.071398426,39.739124,0.0,0.0,-0.0,0.0,0.0,0.2928487,5.856974,5.0,0.0,0.0,0.0
2011-12-04 02:00:00,0.0,0.0,0.0,0.24861989984843277,0.2754816449689424,0.19927756,5.0,0.0,0.0,0.29228856,0.29228856,0.0,0.54090846,6.5187262,0.0,0.076204089,39.661365,0.0,0.0,-0.0,0.0,0.0,0.29228856,5.8457711,5.0,0.0,0.0,0.0
2011-12-04 03:00:00,0.0,0.0,0.0,0.23403632998990676,0.3995724760360335,0.28904222,5.0,0.0,0.0,0.29166667,0.29166667,0.0,0.525703,5.9822945,0.0,0.11053026,39.548579,0.0,0.0,-0.0,0.0,0.0,0.29166667,5.8333333,5.0,0.0,0.0,0.0
2011-12-04 04:00:00,0.0,0.0,0.0,0.24362552660921152,0.7222086368104705,0.52243035,5.0,0.0,0.0,0.29166667,0.29166667,0.0,0.53529219,5.436078,0.0,0.19977829,39.344723,0.0,0.0,-0.0,0.0,-8.8817842e-16,0.29166667,5.8333333,5.0,0.0,0.0,0.0
2011-12-04 05:00:00,0.0,0.0,0.0,0.29596655815624995,1.6504080531923127,1.19387,5.0,0.0,0.0,0.29228856,0.29228856,0.0,0.58825512,4.8358177,0.0,0.45653801,38.878868,0.0,0.0,-0.0,0.0,0.0,0.29228856,5.8457711,5.0,0.0,0.0,0.0
2011-12-04 06:00:00,0.0,0.0,0.0,0.4889491401197583,2.05494416247103,1.4865028,5.0,0.0,0.0,0.2928487,0.2928487,0.0,0.78179784,4.0380648,0.0,0.56844132,38.298826,0.0,0.0,-0.0,0.0,0.0,0.2928487,5.856974,5.0,0.0,0.0,0.0
2011-12-04 07:00:00,0.0,0.0,0.0,0.6478201528593857,1.8688079158703932,1.3518559,5.0,0.0,0.0,0.2938172,0.2938172,0.0,0.94163736,3.0772103,0.0,0.51695207,37.771324,0.0,0.0,-0.0,0.0,-8.8817842e-16,0.2938172,5.8763441,5.0,0.0,0.0,0.0
2011-12-04 08:00:00,0.0,10.922182,0.0,0.7074030256032948,1.5064626891544866,1.089743,5.0,1.0977439,1.0977439,0.39034089,0.39034089,0.0,0.0,3.0772103,0.0,0.0,37.771324,12.019925,0.096523689,0.32019597,0.41671966,0.0,0.2938172,5.8763441,5.0,0.0,0.0,0.0
2011-12-04 09:00:00,0.0,8.3605258,0.0,0.7195393525746024,1.489089972805094,1.077176,5.0,6.3408328,6.3408328,0.39003581,0.39003581,5.2312576,0.0,8.3084679,0.0,0.0,37.771324,14.701359,0.095410566,0.31650343,0.411914,0.0,0.29462525,5.8925049,5.0,0.0,0.0,0.0
2011-12-04 10:00:00,0.0,11.380177,0.0,0.6954165298291639,1.263244660262988,0.91380429,5.0,2.6102713,2.6102713,0.37624962,0.37624962,1.5386052,0.0,9.8470731,0.0,0.0,37.771324,13.990448,0.080939964,0.26850041,0.34944037,0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 11:00:00,0.0,7.5293796,0.0,0.7090012250398456,1.1962356114867587,0.86533137,5.0,6.312215,6.312215,0.37195614,0.37195614,5.2312576,0.0,15.078331,0.0,0.0,37.771324,13.841595,0.076646488,0.25425776,0.33090424,0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 12:00:00,0.0,4.3234103,0.0,0.7882619283462864,1.0969629466330861,0.79351964,5.0,6.3854193,6.3854193,0.36589982,0.36589982,5.2312576,0.0,20.309588,0.0,0.0,37.771324,10.70883,0.070285784,0.23315753,0.30344331,-8.8817842e-16,0.29561404,5.9122807,5.0,0.0,0.0,0.0
2011-12-04 13:00:00,0.0,6.1498462,0.0,0.7625908498966893,0.9827993820513621,0.71093614,5.0,6.3521291,6.3521291,0.35828063,0.35828063,5.2312576,0.0,25.540846,0.0,0.0,37.771324,12.501975,0.062970974,0.20889226,0.27186324,0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 14:00:00,0.0,2.9005182,0.0,0.6581085617321814,0.9356448662458674,0.67682557,5.0,6.2446254,6.2446254,0.35525929,0.35525929,5.2312576,0.0,30.772103,0.0,0.0,37.771324,9.1451437,0.059949639,0.19886966,0.25881929,0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 15:00:00,0.0,0.0,0.0,0.5932815970870897,0.8884903504403727,0.642715,5.0,0.0,0.0,0.29530965,0.29530965,0.0,0.88859125,29.865378,0.0,0.24577535,37.520533,0.0,0.0,-0.0,0.0,0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 16:00:00,0.0,0.0,0.0,0.5733041041302048,0.9902448319153874,0.71632202,5.0,0.0,0.0,0.29530965,0.29530965,0.0,0.86861376,28.979037,0.0,0.27392281,37.24102,0.0,0.0,-0.0,0.0,-0.0,0.29530965,5.9061931,5.0,0.0,0.0,0.0
2011-12-04 17:00:00,0.0,0.0,0.0,0.6117607780722083,1.0597356973129586,0.76659024,5.0,0.0,0.0,0.29498106,0.29498106,0.0,0.90674184,28.05379,0.0,0.29314546,36.941892,0.0,0.0,-0.0,0.0,-0.0,0.29498106,5.8996212,5.0,0.0,0.0,0.0
2011-12-04 18:00:00,0.0,0.0,0.0,0.710050043420082,1.136672012574555,0.82224433,5.0,0.0,0.0,0.29498106,0.29498106,0.0,1.0050311,27.028248,0.0,0.31442768,36.621047,0.0,0.0,-0.0,0.0,-0.0,0.29498106,5.8996212,5.0,0.0,0.0,0.0
2011-12-04 19:00:00,0.0,0.0,0.0,0.8249206279221704,1.278135559991039,0.92457605,5.0,0.0,0.0,0.29462525,0.29462525,0.0,1.1195459,25.885855,0.0,0.35355951,36.260272,0.0,0.0,-0.0,0.0,-0.0,0.29462525,5.8925049,5.0,0.0,0.0,0.0
2011-12-04 20:00:00,0.0,0.0,0.0,0.8319626941894723,1.290544643097748,0.93355251,5.0,0.0,0.0,0.29423868,0.29423868,0.0,1.1262014,24.73667,0.0,0.35699213,35.895994,0.0,0.0,-0.0,0.0,-0.0,0.29423868,5.8847737,5.0,0.0,0.0,0.0
2011-12-04 21:00:00,0.0,0.0,0.0,0.7868635038393046,1.0969629466330861,0.79351964,5.0,0.0,0.0,0.2938172,0.2938172,0.0,1.0806807,23.633934,0.0,0.30344331,35.586358,0.0,0.0,-0.0,0.0,-0.0,0.2938172,5.8763441,5.0,0.0,0.0,0.0
2011-12-04 22:00:00,0.0,0.0,0.0,0.7217368767998599,0.7619177027519398,0.55115504,5.0,0.0,0.0,0.2938172,0.2938172,0.0,1.0155541,22.597654,0.0,0.21076266,35.371294,0.0,0.0,-0.0,0.0,-0.0,0.2938172,5.8763441,5.0,0.0,0.0,0.0
2011-12-04 23:00:00,0.0,0.0,0.0,0.5597693526519153,0.36730885995858986,0.26570341,5.0,0.0,0.0,0.29335586,0.29335586,0.0,0.85312521,21.727119,0.0,0.10160545,35.267615,0.0,0.0,-0.0,0.0,-0.0,0.29335586,5.8671171,5.0,0.0,0.0,0.0
2011-12-05 00:00:00,0.0,0.0,0.0,0.2912219035789898,1.7454037503074316,1.2625879,5.0,0.0,0.0,0.28930818,0.28930818,0.0,0.58053008,21.134741,0.0,0.48281585,34.774946,0.0,0.0,-0.0,0.0,-0.0,0.28930818,5.7861635,5.0,0.0,0.0,0.0
