Costs,Emissions,Folder
6167.04,7617640.26,212
7477.25,7414432.3,213
6817.49,6917009.6,214
6063.08,5662158.95,215
7771.31,5659773.56,216
6827.43,5660795.24,217
7972.75,7509635.43,218
7982.8,5659065.13,219
8035.89,5661155.28,220
7420.09,7122733.7,221
7610.1,5658988.94,222
5384.57,7789421.4,223
7498.52,5662594.95,224
6157.43,5662106.14,225
6383.42,5920010.62,226
7904.16,5661986.38,227
6669.55,6344205.42,228
7406.93,5659998.62,229
8095.65,6353681.54,230
7173.17,5658469.72,231
6209.1,5662288.45,232
7439.05,5659590.66,233
6359.12,5662425.16,234
5738.51,7718094.04,235
7034.78,5662918.0,236
7571.31,5751005.67,237
6374.93,5660839.26,238
8155.2,5661273.93,239
8339.0,7488108.19,240
6530.69,5661862.76,241
5329.82,6444986.93,242
6907.89,5662829.3,243
6689.61,5662853.98,244
6172.26,5660276.96,245
7411.25,6280466.61,246
4777.82,5660226.44,247
6259.65,5662257.15,248
6287.52,5739490.93,249
6197.32,5660855.03,250
8246.77,5661505.56,251
7881.29,5661647.78,252
7668.15,5658232.87,253
7046.79,5660818.22,254
6957.69,5659698.65,255
6865.8,5662698.35,256
7916.98,5660930.83,257
6004.32,5689186.98,258
5937.59,5660893.3,259
5744.87,5662409.94,260
5326.1,7548663.19,261
7448.51,5660557.57,262
7502.01,5662798.48,263
6939.15,5663900.15,264
6487.64,6915600.15,265
6048.46,7548557.7,266
6232.88,5659795.84,267
5160.96,5659405.71,268
6684.01,5795753.97,269
5204.12,6297833.35,270
7375.37,5662351.47,271
5237.96,6609725.41,272
8319.79,5660563.35,273
8171.26,5661819.9,274
5753.33,5659212.65,275
7164.06,5660558.6,276
6412.87,5660829.98,277
5751.89,7089547.44,278
6408.91,5659507.57,279
7413.69,6646214.78,280
7857.13,5661721.86,281
5660.89,5659892.27,282
4994.25,6169442.26,283
6547.87,5661696.74,284
6858.51,6109904.64,285
7662.81,7036400.4,286
7826.39,5663047.45,287
7638.47,5659548.1,288
7648.54,5661525.91,289
6893.35,5660108.08,290
5729.53,5658573.81,291
7053.81,5827499.0,292
5869.92,5659203.12,293
8423.23,5662631.87,294
7253.24,5658711.19,295
6497.28,5659522.41,296
7354.26,5660431.94,297
6770.89,5659305.25,298
6900.3,5662717.94,299
8368.15,5659987.94,300
6410.86,5661777.74,301
6284.91,5660569.67,302
5102.88,5662043.31,303
7066.48,7106898.64,304
5524.42,6320749.09,305
6023.73,5662474.54,306
7702.33,5660132.66,307
7592.77,5849888.5,308
5629.46,7332953.45,309
7286.97,5660864.27,310
6885.11,6626898.14,311
5210.66,5660888.41,312
6840.2,5660605.03,313
6870.33,5714407.33,314
6109.44,5836823.36,315
6292.74,5661087.48,316
6336.16,5662262.52,317
6114.24,5663434.31,318
6810.83,5661683.96,319
7459.91,7430620.76,320
6789.24,5658909.49,321
6076.79,5663432.17,322
6559.03,6090063.97,323
6822.92,5661185.99,324
6165.4,6524719.47,325
5899.32,5659962.5,326
6447.43,5659351.45,327
7389.79,7090116.03,328
6736.02,5662187.98,329
5375.53,7208734.42,330
7005.93,5670676.44,331
5400.96,6735116.0,332
6771.77,6259265.92,333
7260.33,5662103.21,334
7524.33,6809260.23,335
7892.79,5660978.48,336
5867.75,7275600.06,337
7482.65,5791329.76,338
7518.85,5660278.37,339
7140.52,5687095.74,340
7786.84,5658865.25,341
7739.77,5660955.57,342
7846.56,7140517.6,343
5443.42,5659164.75,344
6696.29,6202056.28,345
6246.03,6738403.7,346
7079.57,7391647.08,347
7602.72,5663014.26,348
8372.93,5662304.25,349
7937.82,5661768.87,350
6401.54,5661765.6,351
7710.5,5662108.46,352
7170.83,5660216.77,353
5282.87,5662325.67,354
6044.99,5662072.66,355
8163.06,5662923.02,356
6598.94,5795343.43,357
7354.14,5660925.0,358
7320.95,5662650.53,359
6235.68,5660796.8,360
7536.42,5659732.04,361
5754.48,6003160.78,362
7185.25,5662436.27,363
6773.99,5667496.12,364
5551.77,5661136.85,365
5130.16,5706511.31,366
7937.24,5660870.49,367
6632.52,5661833.59,368
8042.7,5662618.44,369
5329.33,7907259.59,370
7207.65,6998135.93,371
6696.5,7539421.47,372
7921.65,5662653.56,373
8750.56,5662773.32,374
6876.82,5662057.37,375
6007.24,5674872.69,376
7643.09,5662689.29,377
5031.08,7823208.38,378
6337.5,5659834.42,379
6759.86,6610204.49,380
5237.94,6507969.9,381
6495.17,6717290.54,382
7033.63,5659638.18,383
7879.28,5662085.46,384
6601.33,6533000.61,385
7565.7,5659879.68,386
7980.7,5788143.95,387
8199.98,6964917.97,388
7177.09,5661734.48,389
6796.31,5661718.3,390
6966.61,5659536.03,391
7589.18,5660303.31,392
6039.69,6797664.8,393
8248.78,5660788.91,394
6059.57,6109353.85,395
6703.63,5661556.76,396
6420.23,6912110.63,397
8047.2,5663049.36,398
6645.6,5662642.15,399
7089.88,5662392.32,400
7731.75,7106312.75,401
6920.62,7514992.3,402
9037.11,5660774.81,403
5663.19,5913554.68,404
6958.44,5661215.55,405
6898.85,5660893.13,406
5310.43,6438930.56,407
7757.15,6210405.07,408
7147.33,5661738.22,409
6049.45,5659862.87,410
5408.09,6093696.55,411
6456.94,5660902.55,412
7448.14,6913734.17,413
5792.48,6469293.36,414
5834.13,5949666.43,415
6529.24,5662903.84,416
6855.18,5662144.51,417
5677.62,5662964.66,418
4867.51,6127560.08,419
5859.73,7433505.94,420
4864.15,6190254.49,421
6211.92,5661456.25,422
6970.71,5660659.46,423
7353.59,5662431.42,424
6843.82,5659292.3,425
6162.5,5659966.18,426
6640.46,5682547.38,427
5838.53,6100430.99,428
6935.0,5661823.97,429
8672.74,5661362.74,430
5715.89,5663302.79,431
7375.31,5660127.24,432
8535.16,5662869.64,433
5753.18,5662273.82,434
6203.59,5660009.84,435
6603.24,5662248.22,436
6199.81,5660098.82,437
5963.88,5669770.8,438
6039.12,7457604.98,439
6198.91,5681122.94,440
7319.53,5662019.44,441
6157.94,6737198.64,442
6494.54,5662708.04,443
7620.65,5660928.58,444
6634.27,5688084.08,445
6083.2,7046679.97,446
4995.55,7235820.42,447
6429.76,5662671.74,448
6840.35,5661408.38,449
7027.18,5663045.45,450
5950.8,5660443.48,451
6341.7,5659925.31,452
7761.28,6534200.55,453
8176.95,5661054.26,454
6185.98,5661750.42,455
6159.79,5659224.01,456
6346.4,5660535.4,457
5158.53,6607665.27,458
6569.48,5660531.9,459
8602.56,5660791.57,460
5334.45,6173614.72,461
6514.59,7368953.65,462
7123.47,5661077.82,463
7519.87,5660801.66,464
8030.91,7563810.21,465
6541.83,5661117.98,466
6244.83,5661977.06,467
5286.89,5686617.92,468
6379.9,6367387.86,469
6499.25,5662166.76,470
7547.3,5660884.32,472
6791.86,7580195.29,473
6735.77,5661269.76,474
5312.44,5834944.16,475
6030.23,5658698.51,476
6333.1,5660173.64,477
5873.05,5660453.28,478
6236.09,5662459.89,479
6488.27,5661934.84,480
6377.59,5660234.55,481
7474.66,6375438.96,482
6135.5,6249040.81,483
7130.42,5661917.5,484
6020.67,6038825.59,485
6657.2,5659941.22,486
7478.68,5659743.32,487
5739.13,5660436.89,488
7877.23,5662872.42,489
6950.46,5660251.96,490
7588.3,5662986.73,491
5272.14,6226826.06,492
6498.56,5662503.29,493
6665.94,5664936.89,494
6872.56,5660458.05,495
5264.7,5661761.36,496
6096.82,5664030.64,497
7024.52,5662147.2,498
7130.05,5662413.45,499
4843.97,6859197.54,500
6033.21,6577101.93,501
6287.34,5662396.38,502
