Processing Time,Memory Usage
0 days 00:00:00.142131,346.68359375
0 days 00:00:00.144426,346.96484375
0 days 00:00:00.158503,347.5625
0 days 00:00:00.216611,347.4296875
0 days 00:00:00.328948,347.2890625
0 days 00:00:00.227125,347.18359375
0 days 00:00:00.231883,346.515625
0 days 00:00:00.224515,347.359375
0 days 00:00:00.176344,348.66015625
0 days 00:00:00.231090,348.04296875
0 days 00:00:00.175964,347.62890625
0 days 00:00:00.261535,347.89453125
0 days 00:00:00.180440,347.203125
0 days 00:00:00.152437,347.5859375
0 days 00:00:00.209381,346.3828125
0 days 00:00:00.171795,347.21875
0 days 00:00:00.147970,347.72265625
0 days 00:00:00.150191,347.484375
0 days 00:00:00.142784,347.42578125
0 days 00:00:00.143166,346.37109375
0 days 00:00:00.145222,347.28125
0 days 00:00:00.141184,347.4921875
0 days 00:00:00.253315,347.58203125
0 days 00:00:00.151279,347.375
0 days 00:00:00.145496,346.8671875
0 days 00:00:00.137126,348.015625
0 days 00:00:00.130218,347.8125
0 days 00:00:00.139474,347.44140625
0 days 00:00:00.140000,346.60546875
0 days 00:00:00.162842,346.62890625
0 days 00:00:00.271148,346.75
0 days 00:00:00.277185,347.05078125
0 days 00:00:00.261031,346.625
0 days 00:00:00.266232,347.7265625
0 days 00:00:00.264891,346.69921875
0 days 00:00:00.266822,346.01953125
0 days 00:00:00.277762,347.20703125
0 days 00:00:00.411061,347.59375
0 days 00:00:00.288759,347.75
0 days 00:00:00.283579,347.11328125
0 days 00:00:00.286100,347.33984375
0 days 00:00:00.315953,347.7265625
0 days 00:00:00.287388,347.76953125
0 days 00:00:00.304579,347.37890625
0 days 00:00:00.292852,347.59375
0 days 00:00:00.290601,347.3515625
0 days 00:00:00.317410,340.3984375
0 days 00:00:00.282432,347.4140625
0 days 00:00:00.279897,348.05078125
0 days 00:00:00.292846,347.609375
0 days 00:00:00.289217,347.66796875
0 days 00:00:00.321958,347.68359375
0 days 00:00:00.284043,347.421875
0 days 00:00:00.280796,347.98828125
0 days 00:00:00.421578,340.6796875
0 days 00:00:00.286193,346.921875
0 days 00:00:00.426802,347.03515625
0 days 00:00:00.291737,346.78515625
0 days 00:00:00.355150,346.921875
0 days 00:00:00.282778,347.375
0 days 00:00:00.280078,347.1015625
0 days 00:00:00.288517,346.3046875
0 days 00:00:00.285283,346.36328125
0 days 00:00:00.298223,347.171875
0 days 00:00:00.262673,346.81640625
0 days 00:00:00.288905,347.09375
0 days 00:00:00.278408,347.1953125
0 days 00:00:00.284846,346.7265625
0 days 00:00:00.272706,346.546875
0 days 00:00:00.282172,346.8828125
0 days 00:00:00.266212,346.65625
0 days 00:00:00.430894,346.66796875
0 days 00:00:00.280588,346.328125
0 days 00:00:00.279680,346.59375
0 days 00:00:00.269745,346.7890625
0 days 00:00:00.256462,347.4765625
0 days 00:00:00.282505,346.8828125
0 days 00:00:00.278359,347.3984375
0 days 00:00:00.296358,348.08984375
0 days 00:00:00.297318,347.42578125
0 days 00:00:00.279451,347.25
0 days 00:00:00.291540,348.16015625
0 days 00:00:00.281091,347.25390625
0 days 00:00:00.286020,347.03515625
0 days 00:00:00.289401,347.03125
0 days 00:00:00.269920,347.25390625
0 days 00:00:00.299671,347.25390625
0 days 00:00:00.426794,347.77734375
0 days 00:00:00.281288,347.84375
0 days 00:00:00.282554,347.625
0 days 00:00:00.290284,347.91796875
0 days 00:00:00.289593,347.875
0 days 00:00:00.272165,347.0234375
0 days 00:00:00.274733,347.68359375
0 days 00:00:00.273833,346.8359375
0 days 00:00:00.295981,347.13671875
0 days 00:00:00.293195,347.70703125
0 days 00:00:00.282062,347.87109375
0 days 00:00:00.316717,346.84765625
0 days 00:00:00.283826,347.1328125
0 days 00:00:00.269761,348.2421875
0 days 00:00:00.326078,347.83984375
0 days 00:00:00.279397,347.37109375
0 days 00:00:00.292980,347.37890625
0 days 00:00:00.410648,347.37890625
0 days 00:00:00.280981,347.59765625
0 days 00:00:00.283804,348.0546875
0 days 00:00:00.266297,348.34375
0 days 00:00:00.288074,348.5234375
0 days 00:00:00.278427,348.12890625
0 days 00:00:00.281665,347.578125
0 days 00:00:00.282924,348.67578125
0 days 00:00:00.269484,347.48828125
0 days 00:00:00.281854,348.4609375
0 days 00:00:00.271218,348.28515625
