Costs,Emissions,Folder
2525723.49,1089983879.96,81
2514744.28,1088245869.66,82
2918243.42,1089570972.5,83
628655.81,4914276.77,84
2769479.88,1087914192.99,85
620661.77,5790980.27,86
538326.14,4693744.38,87
2580020.21,1090759266.31,88
507492.42,8375756.0,89
306589.11,5435648.09,90
223878.46,6621014.15,91
652071.88,6247093.05,93
2816676.76,1087370530.36,94
549415.06,6389039.57,95
99258.02,6641445.79,96
19890.37,6636833.25,97
108167.41,7900480.7,98
2724452.94,1090806379.73,99
620956.9,4806467.62,100
380251.88,6296096.78,101
144277.03,7216693.54,102
3009258.26,1087661825.77,103
262020.13,9029955.9,104
336688.93,6285846.71,105
2557164.26,1088385945.36,106
675419.68,5650087.47,107
2712454.2,1088391585.06,108
2902160.21,1087208606.47,109
2913938.95,1088729381.13,110
3081139.48,1086706095.01,111
2607976.0,1088337028.34,112
393459.04,6614545.79,113
2863650.13,1088366686.55,114
2491235.3,1088265076.35,116
2890002.96,1088373405.65,117
623199.54,5330627.99,118
3031132.79,1087231620.89,119
3020727.66,1087638645.17,120
3239681.46,1087100839.3,122
492568.41,7833869.95,123
3242809.17,1086584939.44,124
319185.52,5804074.85,125
676468.41,5482846.3,126
428235.86,5481552.17,127
2741939.39,1089448162.91,128
254726.19,6428170.15,129
568825.15,5613719.27,131
393745.02,5192278.39,133
486210.18,6628515.64,134
188607.82,7215693.54,135
2500966.1,1088356394.61,136
513298.81,5069396.8,137
2919146.43,1088150315.31,138
517727.35,5856336.92,139
2838334.63,1087470996.24,140
494141.33,9644684.54,141
533753.77,5550719.13,142
2748242.49,1087881184.58,143
419314.33,5070125.81,144
2704851.08,1087270351.58,145
399597.84,5722951.61,146
2558017.86,1088383764.46,147
277695.26,6543877.75,148
434293.86,6611225.19,149
49849.46,6618793.55,150
2690323.57,1088217091.13,152
2821094.28,1088714573.07,153
2933527.48,1089875035.02,154
650705.39,6599876.43,155
2465485.77,1088364091.92,156
510788.63,6647003.1,157
2589586.57,1088363015.21,158
491727.18,6624314.15,159
2946529.07,1091158490.23,160
165978.73,6613095.04,161
151910.8,6646485.49,162
722221.23,4745696.56,163
456580.7,6635272.95,164
2996246.39,1089404637.69,165
668091.77,5583818.9,166
2811546.91,1087603461.25,167
338473.48,6638855.34,168
235064.03,6382972.25,169
2589508.48,1088368937.3,170
2932135.62,1089668254.07,171
357949.27,7129671.85,172
443849.89,6628864.89,173
492076.4,5932776.99,174
296308.47,6644463.4,176
372379.96,5690359.45,178
3270528.73,1086484300.11,179
2876904.67,1088386115.21,180
2465992.15,1088361975.51,181
486153.21,6637434.74,182
2471783.11,1091368565.01,183
2860261.79,1091359617.25,184
2878670.95,1091375387.1,185
2765422.69,1088364277.0,186
163584.25,6562554.03,187
174594.29,6623493.55,188
2854141.12,1090222760.19,189
491135.72,5992456.11,190
2613252.68,1090782947.4,191
2504031.06,1088363585.06,192
298693.95,5770034.92,193
378971.45,6647093.55,194
3079492.72,1087341641.15,195
2619569.55,1088365216.7,196
501905.05,6645372.95,197
2940583.33,1088531789.54,198
2842064.72,1088391145.36,199
460359.9,6596245.94,200
268256.05,8492626.52,201
2932968.9,1088644437.71,202
2894245.24,1087077450.3,204
2733288.04,1088364526.25,205
2935124.18,1088379664.46,206
2857352.25,1087706045.85,207
2760726.61,1087547116.29,208
264768.35,6616653.85,209
2909663.51,1088368094.61,210
352206.07,6639153.85,211
436816.01,4765385.46,212
2533630.51,1088861735.75,213
2896334.41,1087607186.99,214
2850703.04,1090221886.39,215
2925557.28,1089294413.85,216
3263534.54,1086550476.23,217
2948548.19,1086774497.2,218
670406.31,6505866.45,219
37153.78,6627003.1,220
37932.3,6647293.55,221
3030450.26,1087418448.73,222
2824349.78,1086751795.21,223
558335.84,6824810.06,224
330915.78,6156373.24,225
2949679.1,1090786048.9,226
2632908.52,1087672320.62,227
2792055.08,1088370796.1,228
381460.57,6608772.95,229
2884038.6,1090059536.42,230
364657.2,5342755.11,231
576868.37,6261634.04,232
184175.15,5879520.35,233
93518.02,6961880.07,234
478145.79,6995011.71,235
482767.13,7386958.16,236
2867013.15,1088357305.65,237
3140163.81,1086657413.73,238
451265.35,7832250.84,239
357719.55,5393551.57,240
2616429.62,1088432879.18,241
2977273.75,1087158337.92,242
2949453.41,1088345692.88,243
415859.35,8446969.94,244
2925463.06,1087795658.95,245
2692571.94,1088370824.76,246
2892042.74,1088710430.38,247
185441.21,6637353.85,248
403223.98,5160111.88,249
409118.19,7033345.77,250
3046345.62,1087118200.29,251
42540.33,7906269.65,252
340765.21,5522671.72,253
2756349.91,1088365296.1,254
3095733.76,1086840762.7,255
595395.59,5557300.26,256
2942544.05,1087392342.0,257
2581883.59,1088375524.76,258
446040.08,7938172.64,259
3246489.19,1086511002.44,260
2564540.54,1090165290.1,262
2903280.8,1088367746.85,263
2840962.28,1088365385.06,264
2588286.15,1089240035.95,265
2543938.23,1088962454.9,266
349007.33,5536320.1,267
131132.15,8471166.22,268
2633615.78,1088010325.52,269
370588.76,6621453.85,270
2877674.26,1088367526.25,271
431441.56,6037154.65,272
3159984.13,1086456996.77,273
532635.66,6384845.78,274
2697158.37,1088324151.35,275
508767.04,6651172.95,276
270099.72,5647844.96,277
3287418.1,1089477297.97,278
472245.91,6645872.95,279
523305.74,4790017.13,280
711294.75,5405407.43,281
378848.37,6674678.12,282
2613112.66,1088373775.51,283
3005839.61,1087081327.27,284
603521.68,5363072.52,285
478693.15,7546461.18,286
2556258.0,1089668800.39,287
603126.93,7331310.79,288
516343.93,6214947.4,289
2790334.26,1088437216.56,290
2783627.55,1089085515.8,291
3258762.21,1086408437.67,292
2784944.0,1088204251.52,293
581087.41,7378042.3,294
434335.98,6889210.09,295
442117.29,4801745.49,296
365709.89,6637495.04,297
267052.68,6102705.7,298
224589.96,6626264.89,299
2569577.32,1088387935.8,300
553206.12,5564305.78,301
218888.98,5897347.52,302
129175.16,6635872.95,303
278340.4,7911186.71,304
301254.57,5322863.34,305
178058.21,6621715.64,306
417767.75,6644375.94,307
2858702.66,1088915658.86,308
102083.71,6798237.41,309
661926.41,5568176.49,310
2822675.3,1087033894.94,311
75002.91,6633615.64,312
2801464.28,1088358865.95,313
376219.74,6639195.04,314
422123.58,6616455.34,315
2691912.56,1088349075.51,316
2664878.6,1089123579.82,317
2515945.56,1090172197.41,318
255852.94,6553131.59,319
2850090.64,1088362835.8,320
484778.9,6642203.1,321
2769138.93,1088380475.51,322
2508963.93,1088386416.7,323
2797736.06,1087074892.88,324
2697740.78,1088353275.51,325
153153.25,6312105.98,326
65700.8,6426956.21,327
229618.07,9632714.69,328
708039.38,5718748.69,329
466542.04,6623444.3,330
3118146.41,1087165992.94,331
2823470.04,1088964187.29,332
307190.39,5283643.07,333
2598234.27,1087977111.23,334
247544.55,9616363.94,336
511857.12,5806046.0,337
2884437.74,1086884604.89,338
2553822.16,1088264665.7,339
2733155.97,1090164744.27,340
2982545.33,1088555437.92,341
2484310.04,1088349267.45,342
479032.31,6641564.89,343
2796527.58,1088377765.95,344
2893760.32,1088712311.28,345
57558.88,6615785.49,346
434543.47,4778592.9,347
2676689.22,1088981494.6,348
356095.51,6621855.34,349
39765.41,9624203.65,350
2882196.05,1091383917.25,351
2781131.12,1090169690.1,352
2991415.6,1087456099.2,353
2764659.29,1088434187.24,354
2846561.31,1088843184.27,355
2624950.65,1088359615.21,356
438933.42,6624264.89,357
2812750.08,1088367156.4,358
378220.25,5273971.31,359
501211.7,10392698.41,360
2902634.52,1088385215.21,362
761258.04,6294362.97,363
2775142.12,1089409846.14,364
97020.85,6624803.1,365
355470.79,6614164.89,367
3094819.9,1086982198.38,368
434289.57,6619803.1,369
533023.26,5562181.3,370
619832.03,5513026.13,371
2870154.44,1088354615.21,372
2846173.25,1088375754.91,373
2766366.35,1091420518.69,375
774231.87,5253889.07,376
728619.61,6986104.15,377
2583996.0,1088382796.1,378
372768.97,7303483.07,379
3013501.62,1087198164.69,380
512276.99,5131076.02,381
2817131.58,1088734771.58,382
3065727.71,1088856759.62,383
2914927.06,1087877718.69,384
426088.14,5976531.93,385
2517040.81,1089632561.16,386
2880239.58,1088364245.36,387
112190.37,6616494.3,388
491183.4,7114357.95,389
260473.7,5336966.52,390
390838.24,5144711.7,391
36167.06,6616725.19,392
3068655.3,1089410537.29,393
362482.69,8457445.63,394
363390.79,7387418.46,395
3083819.11,1087991885.62,396
495637.31,6623664.89,397
2790506.47,1088371967.45,398
408231.85,6622764.89,399
132180.71,6330990.59,401
160330.75,6615872.95,403
2536123.91,1088369575.51,404
3308248.33,1086481094.94,405
168668.77,6641295.04,406
656873.48,5432328.31,407
396005.39,7815650.84,408
2588427.38,1089645193.77,409
254932.62,9642565.44,410
412007.85,6643553.85,411
259750.11,6510477.66,412
478626.36,7954055.99,413
2621600.15,1088409209.33,414
312214.97,6982389.62,415
2609448.72,1090837740.03,416
333360.85,6618272.95,417
617379.24,5101202.95,418
3051203.26,1086424890.55,419
2806255.89,1088364277.0,420
2521644.43,1090205576.84,421
595399.31,4750586.31,422
2628885.68,1088385575.51,423
2903463.56,1087813512.77,424
2880206.79,1089010455.58,425
2549214.19,1088354067.45,426
2862022.35,1087068907.23,427
748572.81,5358800.11,428
755510.72,5074486.9,429
2791288.37,1090969308.25,430
2825987.87,1086739713.77,431
2921266.29,1088381367.45,432
3033301.46,1089540364.87,433
457957.46,6643914.15,434
2816675.44,1088368167.45,435
3025739.75,1086397967.14,436
2661716.42,1087971846.46,437
2907255.15,1088379275.51,438
2613890.87,1088358796.1,439
2902730.69,1088363975.51,440
683429.15,7126456.14,442
2816879.06,1091374666.5,443
2482492.57,1091436203.98,444
208186.93,5652499.73,445
2601200.23,1087876895.87,446
524120.53,6546913.78,447
644055.31,5372875.65,448
2464490.71,1091424481.89,449
10391.3,6956941.86,450
395652.12,6629025.19,451
3139861.71,1086551114.02,452
2709956.27,1088378075.51,453
190023.26,6624595.04,454
418159.21,8675913.13,455
752656.15,5040302.35,456
2745065.28,1087072434.17,457
155375.78,6645693.55,458
213549.47,6196473.28,459
353093.11,6631572.95,460
2488689.15,1090231575.34,461
136536.58,7928671.15,462
448382.1,6517499.9,463
2781928.83,1088300931.18,464
368824.18,10270949.18,466
2658344.85,1088976034.3,467
2484970.92,1088348345.36,468
3010327.93,1088309837.32,469
363260.54,6625495.04,470
2474441.93,1088351594.61,471
359853.93,6624275.94,472
2511086.9,1088366967.45,474
57301.01,6993011.71,475
419179.15,5690701.67,476
2499570.41,1088363264.46,477
377049.04,6642753.85,478
201097.59,6635404.45,479
478707.81,7211563.39,480
2904765.16,1090499287.22,481
322490.8,7245072.94,482
406415.07,6016757.28,483
2777042.68,1090166979.06,484
360492.36,7850401.59,485
2807519.46,1086853420.62,486
2909133.89,1088360015.21,487
659352.23,5648001.06,488
347631.4,7384728.01,489
2768144.19,1088350175.51,490
2614725.37,1088364564.46,491
578482.86,5094060.6,492
2821142.88,1087850200.51,493
2873387.97,1088144540.9,494
2951756.15,1087124527.98,495
2826968.88,1087790456.34,496
2709845.66,1088366467.45,497
205002.52,6621772.95,498
2611921.01,1088367205.65,499
382093.48,6190375.44,500
2701539.79,1088386005.65,501
3127557.78,1086724562.91,502
418977.0,4827351.49,503
2719409.18,1088743975.92,504
607081.65,6354711.95,506
2976845.77,1089841788.16,507
2635078.2,1087942663.25,508
2696403.48,1087539609.91,509
733522.02,5314839.35,510
2791531.16,1088731252.47,511
2658666.1,1088354246.85,512
53359.25,8483405.93,513
2909253.23,1087488917.57,514
373772.71,7694751.6,516
45933.81,6618595.04,517
2792342.8,1087129854.7,518
178370.41,10328504.84,519
2663307.02,1089492027.44,520
2749429.62,1088872411.13,521
500945.25,8140166.01,522
2791413.74,1089651561.16,523
322923.45,5288262.09,524
173824.72,7239901.6,525
469906.59,6619795.04,526
