date,ID_electricity_bus_shortage_output1,ID_gas_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_cooling_sink_input1,ID_photovoltaic_electricity_source_output1,ID_gasheating_transformer_input1,ID_gasheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_ASCH_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1
2011-12-02 22:00:00,0.72173688,0.0,0.0,0.36276182,0.0,0.0,-0.0,0.0,0.7217368767998599,0.28753803919701826,5.0,0.0,0.0,0.0,0.066601687,0.22093635,0.28753804,0.0,0.29616013,5.9232026,5.0
2011-12-02 23:00:00,0.55976935,0.0,0.0,0.32371945,0.0,0.0,-0.0,0.0,0.5597693526519153,0.11898125759876618,5.0,0.0,0.0,0.0,0.027559319,0.091421939,0.11898126,8.8817842e-16,0.29616013,5.9232026,5.0
2011-12-03 00:00:00,0.2912219,0.0,0.0,1.5520951,0.0,0.0,-0.0,0.0,0.2912219035789898,6.700826913590855,0.0,0.0,0.0,0.0,1.5520951,5.1487318,6.7008269,0.0,0.0,-0.0,0.0
2011-12-03 01:00:00,0.21550721,0.0,0.0,1.5465519,0.0,0.0,-0.0,0.0,0.215507205272396,6.676895388899458,0.0,0.0,0.0,0.0,1.5465519,5.1303435,6.6768954,0.0,0.0,-0.0,0.0
2011-12-03 02:00:00,0.19752746,0.0,0.0,1.5853543,0.0,0.0,-0.0,0.0,0.19752746161119958,6.84441606173923,0.0,0.0,0.0,0.0,1.5853543,5.2590618,6.8444161,0.0,0.0,-0.0,0.0
2011-12-03 03:00:00,0.19233331,0.0,0.0,1.6241566,0.0,0.0,-0.0,0.0,0.1923333134424095,7.011936734579001,0.0,0.0,0.0,0.0,1.6241566,5.3877801,7.0119367,0.0,0.0,-0.0,0.0
2011-12-03 04:00:00,0.19542982,0.0,0.0,1.718391,0.0,0.0,-0.0,0.0,0.19542982485072669,7.418772654332733,0.0,0.0,0.0,0.0,1.718391,5.7003817,7.4187727,0.0,0.0,-0.0,0.0
2011-12-03 05:00:00,0.23393644,0.0,0.0,2.0897852,0.0,0.0,-0.0,0.0,0.23393644252512233,9.022184808656256,0.0,0.0,0.0,0.0,2.0897852,6.9323996,9.0221848,0.0,0.0,-0.0,0.0
2011-12-03 06:00:00,0.44994309,5.0115428,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.4499430851214405,14.406777864220336,0.0,0.0,5.0115428,4.2598114,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 07:00:00,0.64642173,3.181485,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.6464217283524036,12.851228759279604,0.0,0.0,3.181485,2.7042623,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 08:00:00,0.0,2.3649977,0.0,0.0,3.0170642,3.0170642,2.3503154,2.3503154,0.666748827436034,12.157214543229122,0.0,3.0170642,2.3649977,2.0102481,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 09:00:00,0.0,1.6892841,2.4000892,0.0,2.9657221,2.9657221,2.3503154,2.3503154,0.6154066705368397,11.582857950635619,0.0,5.3658113,1.6892841,1.4358915,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 10:00:00,0.0,1.3514273,3.5159904,0.0,2.9307115,2.9307115,2.3503154,2.3503154,0.580396114129899,11.295679654338867,0.0,6.4467019,1.3514273,1.1487132,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 11:00:00,0.0,0.39416629,4.0238549,0.0,2.9412497,2.9412497,2.3503154,2.3503154,0.5909342416646558,10.482007814831407,0.0,6.9651045,0.39416629,0.33504135,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 12:00:00,0.0,0.0,3.840228,0.0,3.0031299,3.0031299,2.3503154,2.3503154,0.6528145260986068,10.146966469151865,0.0,6.8433579,0.0,0.0,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 13:00:00,0.0,0.0,3.0139957,0.0,2.9860004,2.9860004,2.339229,2.339229,0.6467713344791491,10.099103419769074,0.0,5.9999961,0.0,0.0,2.339229,7.7598744,10.099103,0.0,0.0,-0.0,0.0
2011-12-03 14:00:00,0.0,0.0,0.0,0.10274442,2.795956,2.795956,2.219855,2.219855,0.5761009531441688,10.027308845694886,0.0,2.795956,0.0,0.0,2.3225994,7.7047094,10.027309,0.0,0.0,-0.0,0.0
2011-12-03 15:00:00,0.5235102,0.47863049,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.5235102029351693,10.553802388905597,0.0,0.0,0.47863049,0.40683592,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 16:00:00,0.52545801,1.5203557,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.5254580084984655,11.439268802487245,0.0,0.0,1.5203557,1.2923023,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 17:00:00,0.642626,1.8300578,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.6426260046905955,11.7025155740926,0.0,0.0,1.8300578,1.5555491,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 18:00:00,0.83001489,1.5203557,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.830014888626176,11.439268802487245,0.0,0.0,1.5203557,1.2923023,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 19:00:00,0.93434735,1.4358915,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.9343473455935075,11.367474228413057,0.0,0.0,1.4358915,1.2205078,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 20:00:00,0.84025335,1.1543441,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.8402533537665795,11.128158981499098,0.0,0.0,1.1543441,0.98119251,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 21:00:00,0.7040568,0.0,0.0,2.3503154,0.0,0.0,-0.0,0.0,0.7040567955330165,10.146966469151865,0.0,0.0,0.0,0.0,2.3503154,7.7966511,10.146966,0.0,0.0,-0.0,0.0
2011-12-03 22:00:00,0.58269353,0.0,0.0,1.8625141,0.0,0.0,-0.0,0.0,0.5826935258199407,8.040992296309025,0.0,0.0,0.0,0.0,1.8625141,6.1784782,8.0409923,0.0,0.0,-0.0,0.0
2011-12-03 23:00:00,0.4314639,0.0,0.0,1.5687247,0.0,0.0,-0.0,0.0,0.4314639041363219,6.772621487665042,0.0,0.0,0.0,0.0,1.5687247,5.2038968,6.7726215,0.0,0.0,-0.0,0.0
2011-12-04 00:00:00,0.36783559,0.0,0.0,0.3486098,0.0,0.0,-0.0,0.0,0.3678355890686435,0.24073621227015687,5.0,0.0,0.0,0.0,0.055761102,0.18497511,0.24073621,0.0,0.2928487,5.856974,5.0
2011-12-04 01:00:00,0.27389143,0.0,0.0,0.3526338,0.0,0.0,-0.0,0.0,0.2738914284388922,0.25810892861954965,5.0,0.0,0.0,0.0,0.059785099,0.19832383,0.25810893,0.0,0.2928487,5.856974,5.0
2011-12-04 02:00:00,0.2486199,0.0,0.0,0.35609765,0.0,0.0,-0.0,0.0,0.24861989984843277,0.2754816449689424,5.0,0.0,0.0,0.0,0.063809096,0.21167255,0.27548164,0.0,0.29228856,5.8457711,5.0
2011-12-04 03:00:00,0.23403633,0.0,0.0,0.3842186,0.0,0.0,-0.0,0.0,0.23403632998990676,0.3995724760360335,5.0,0.0,0.0,0.0,0.092551932,0.30702054,0.39957248,0.0,0.29166667,5.8333333,5.0
2011-12-04 04:00:00,0.24362553,0.0,0.0,0.45894997,0.0,0.0,-0.0,0.0,0.24362552660921152,0.7222086368104705,5.0,0.0,0.0,0.0,0.16728331,0.55492533,0.72220864,0.0,0.29166667,5.8333333,5.0
