date,EFH_electricity_bus_shortage_output1,EFH_gas_bus_shortage_output1,EFH_pv_bus_excess_input1,EFH_hp_electricity_bus_shortage_output1,EFH_electricity_sink_input1,EFH_heat_sink_input1,EFH_pv_to_EFH_electricity_link_input1,EFH_pv_to_EFH_electricity_link_output1,EFH_electricity_to_EFH_hp_electricity_bus_input1,EFH_electricity_to_EFH_hp_electricity_bus_output1,EFH_gasheating_transformer_input1,EFH_gasheating_transformer_output1,EFH_GCHP_transformer_input1,EFH_GCHP_transformer_input2,EFH_GCHP_transformer_output1,EFH_photovoltaic_electricity_source_output1
2011-12-02 10:00:00,0.0,0.0,3.0821467,0.0,0.7093248604257472,0.6192901012795039,0.85276941,0.85276941,0.14344455,0.14344455,0.0,0.0,0.14344455,0.47584555,0.6192901,3.9349161
2011-12-02 11:00:00,0.0,0.0,3.2407774,0.0,0.7231812495406426,0.6404423248526179,0.87152524,0.87152524,0.14834399,0.14834399,0.0,0.0,0.14834399,0.49209834,0.64044232,4.1123027
2011-12-02 12:00:00,0.0,0.0,3.089119,0.0,0.8040271669132122,0.6145896071521452,0.94638296,0.94638296,0.14235579,0.14235579,0.0,0.0,0.14235579,0.47223382,0.61458961,4.035502
2011-12-02 13:00:00,0.0,0.0,2.8478721,0.0,0.7778426668946231,0.4912016363089802,0.89161842,0.89161842,0.11377576,0.11377576,0.0,0.0,0.11377576,0.37742588,0.49120164,3.7394905
2011-12-02 14:00:00,0.0,0.0,1.2733262,0.0,0.6712707329668249,0.4723996597995456,0.78069144,0.78069144,0.1094207,0.1094207,0.0,0.0,0.1094207,0.36297896,0.47239966,2.0540176
2011-12-02 15:00:00,0.60514723,0.0,0.0,0.097716498,0.6051472290288314,0.42186934793044006,0.0,0.0,-0.0,0.0,0.0,0.0,0.097716498,0.32415285,0.42186935,0.0
2011-12-02 16:00:00,0.58477019,0.0,0.0,0.11459233,0.584770186212809,0.4947270069044993,0.0,0.0,-0.0,0.0,0.0,0.0,0.11459233,0.38013468,0.49472701,0.0
2011-12-02 17:00:00,0.62399599,0.0,0.0,0.1360954,0.6239959936336524,0.587561765919833,0.0,0.0,-0.0,0.0,0.0,0.0,0.1360954,0.45146636,0.58756177,0.0
2011-12-02 18:00:00,0.72425104,0.0,0.0,0.13201254,0.7242510442884836,0.569934912942238,0.0,0.0,-0.0,0.0,0.0,0.0,0.13201254,0.43792237,0.56993491,0.0
2011-12-02 19:00:00,0.84141904,0.0,0.0,0.13881731,0.8414190404806138,0.5993130012382295,0.0,0.0,-0.0,0.0,0.0,0.0,0.13881731,0.46049569,0.599313,0.0
2011-12-02 20:00:00,0.84860195,0.0,0.0,0.14344455,0.8486019480732617,0.6192901012795039,0.0,0.0,-0.0,0.0,0.0,0.0,0.14344455,0.47584555,0.6192901,0.0
2011-12-02 21:00:00,0.80260077,0.0,0.0,0.12303024,0.8026007739160906,0.5311558363915289,0.0,0.0,-0.0,0.0,0.0,0.0,0.12303024,0.40812559,0.53115584,0.0
2011-12-02 22:00:00,0.73617161,0.0,0.0,0.071041799,0.736171614335857,0.3067072418101528,0.0,0.0,-0.0,0.0,0.0,0.0,0.071041799,0.23566544,0.30670724,0.0
2011-12-02 23:00:00,0.57096474,0.0,0.0,0.029396607,0.5709647397049536,0.12691334143868394,0.0,0.0,-0.0,0.0,0.0,0.0,0.029396607,0.097516735,0.12691334,0.0
2011-12-03 00:00:00,0.29704634,0.0,0.0,1.6555681,0.29704634165056965,7.147548707830245,0.0,0.0,-0.0,0.0,0.0,0.0,1.6555681,5.4919806,7.1475487,0.0
2011-12-03 01:00:00,0.21981735,0.0,0.0,1.6496553,0.21981734937784392,7.122021748159423,0.0,0.0,-0.0,0.0,0.0,0.0,1.6496553,5.4723664,7.1220217,0.0
2011-12-03 02:00:00,0.20147801,0.0,0.0,1.6910445,0.20147801084342357,7.300710465855178,0.0,0.0,-0.0,0.0,0.0,0.0,1.6910445,5.6096659,7.3007105,0.0
2011-12-03 03:00:00,0.19617998,0.0,0.0,1.7324337,0.1961799797112577,7.479399183550934,0.0,0.0,-0.0,0.0,0.0,0.0,1.7324337,5.7469654,7.4793992,0.0
2011-12-03 04:00:00,0.19933842,0.0,0.0,1.8329504,0.1993384213477412,7.913357497954914,0.0,0.0,-0.0,0.0,0.0,0.0,1.8329504,6.0804071,7.9133575,0.0
2011-12-03 05:00:00,0.23861517,0.0,0.0,2.2291042,0.2386151713756248,9.623663795900006,0.0,0.0,-0.0,0.0,0.0,0.0,2.2291042,7.3945596,9.6236638,0.0
2011-12-03 06:00:00,0.45894195,5.3456457,0.0,2.5070031,0.4589419468238693,15.367229721835026,0.0,0.0,-0.0,0.0,5.3456457,4.5437988,2.5070031,8.3164278,10.823431,0.0
2011-12-03 07:00:00,0.65935016,3.3935841,0.0,2.5070031,0.6593501629194517,13.707977343231576,0.0,0.0,-0.0,0.0,3.3935841,2.8845464,2.5070031,8.3164278,10.823431,0.0
2011-12-03 08:00:00,0.0,2.5226642,0.0,1.5748277,0.6800838039847547,12.967695512777729,1.6122593,1.6122593,0.93217545,0.93217545,2.5226642,2.1442646,2.5070031,8.3164278,10.823431,1.6122593
2011-12-03 09:00:00,0.0,1.801903,0.0,0.26733483,0.6277148039475765,12.355048480677995,2.8673831,2.8673831,2.2396683,2.2396683,1.801903,1.5316176,2.5070031,8.3164278,10.823431,2.8673831
2011-12-03 10:00:00,0.0,1.4415224,0.3459824,0.0,0.592004036412497,12.048724964628127,3.0990071,3.0990071,2.5070031,2.5070031,1.4415224,1.2252941,2.5070031,8.3164278,10.823431,3.4449895
2011-12-03 11:00:00,0.0,0.42044404,0.61225759,0.0,0.6027529264979489,11.180808335820167,3.109756,3.109756,2.5070031,2.5070031,0.42044404,0.35737744,2.5070031,8.3164278,10.823431,3.7220136
2011-12-03 12:00:00,0.0,0.0,0.48408074,0.0,0.665870816620579,10.823430900428656,3.1728739,3.1728739,2.5070031,2.5070031,0.0,0.0,2.5070031,8.3164278,10.823431,3.6569547
2011-12-03 13:00:00,0.0,0.0,0.05139444,0.0,0.6597067611687322,10.772376981087012,3.1548844,3.1548844,2.4951776,2.4951776,0.0,0.0,2.4951776,8.2771994,10.772377,3.2062788
2011-12-03 14:00:00,0.0,0.0,0.0,1.570959,0.5876229722070521,10.695796102074546,1.4941034,1.4941034,0.9064804,0.9064804,0.0,0.0,2.4774394,8.2183567,10.695796,1.4941034
2011-12-03 15:00:00,0.53398041,0.51053919,0.0,2.5070031,0.5339804069938726,11.257389214832635,0.0,0.0,-0.0,0.0,0.51053919,0.43395831,2.5070031,8.3164278,10.823431,0.0
2011-12-03 16:00:00,0.53596717,1.6217127,0.0,2.5070031,0.5359671686684347,12.201886722653061,0.0,0.0,-0.0,0.0,1.6217127,1.3784558,2.5070031,8.3164278,10.823431,0.0
2011-12-03 17:00:00,0.65547852,1.9520616,0.0,2.5070031,0.6554785247844075,12.482683279032106,0.0,0.0,-0.0,0.0,1.9520616,1.6592524,2.5070031,8.3164278,10.823431,0.0
2011-12-03 18:00:00,0.84661519,1.6217127,0.0,2.5070031,0.8466151863986995,12.201886722653061,0.0,0.0,-0.0,0.0,1.6217127,1.3784558,2.5070031,8.3164278,10.823431,0.0
2011-12-03 19:00:00,0.95303429,1.5316176,0.0,2.5070031,0.9530342925053776,12.125305843640595,0.0,0.0,-0.0,0.0,1.5316176,1.3018749,2.5070031,8.3164278,10.823431,0.0
2011-12-03 20:00:00,0.85705842,1.2313004,0.0,2.5070031,0.8570584208419111,11.87003624693237,0.0,0.0,-0.0,0.0,1.2313004,1.0466053,2.5070031,8.3164278,10.823431,0.0
2011-12-03 21:00:00,0.71813793,0.0,0.0,2.5070031,0.7181379314436769,10.823430900428656,0.0,0.0,-0.0,0.0,0.0,0.0,2.5070031,8.3164278,10.823431,0.0
2011-12-03 22:00:00,0.5943474,0.0,0.0,1.9866817,0.5943473963363395,8.577058449396294,0.0,0.0,-0.0,0.0,0.0,0.0,1.9866817,6.5903767,8.5770584,0.0
2011-12-03 23:00:00,0.44009318,0.0,0.0,1.6733063,0.44009318221904836,7.224129586842711,0.0,0.0,-0.0,0.0,0.0,0.0,1.6733063,5.5508233,7.2241296,0.0
2011-12-04 00:00:00,0.3751923,0.0,0.0,0.059478509,0.37519230085001637,0.25678529308816733,0.0,0.0,-0.0,0.0,0.0,0.0,0.059478509,0.19730678,0.25678529,0.0
2011-12-04 01:00:00,0.27936926,0.0,0.0,0.063770772,0.27936925700767,0.2753161905275196,0.0,0.0,-0.0,0.0,0.0,0.0,0.063770772,0.21154542,0.27531619,0.0
2011-12-04 02:00:00,0.2535923,0.0,0.0,0.068063036,0.25359229784540144,0.29384708796687187,0.0,0.0,-0.0,0.0,0.0,0.0,0.068063036,0.22578405,0.29384709,0.0
2011-12-04 03:00:00,0.23871706,0.0,0.0,0.098722061,0.2387170565897049,0.42621064110510243,0.0,0.0,-0.0,0.0,0.0,0.0,0.098722061,0.32748858,0.42621064,0.0
2011-12-04 04:00:00,0.24849804,0.0,0.0,0.17843553,0.24849803714139576,0.7703558792645019,0.0,0.0,-0.0,0.0,0.0,0.0,0.17843553,0.59192035,0.77035588,0.0
2011-12-04 05:00:00,0.30188589,0.0,0.0,0.40776503,0.301885889319375,1.7604352567384667,0.0,0.0,-0.0,0.0,0.0,0.0,0.40776503,1.3526702,1.7604353,0.0
2011-12-04 06:00:00,0.49872812,0.0,0.0,0.50771345,0.49872812292215346,2.1919404399690983,0.0,0.0,-0.0,0.0,0.0,0.0,0.50771345,1.684227,2.1919404,0.0
2011-12-04 07:00:00,0.66077656,0.0,0.0,0.46172492,0.6607765559165734,1.9933951102617526,0.0,0.0,-0.0,0.0,0.0,0.0,0.46172492,1.5316702,1.9933951,0.0
2011-12-04 08:00:00,0.0,0.0,1.9112297,0.0,0.7215510861153607,1.606893535098119,1.0937516,1.0937516,0.37220056,0.37220056,0.0,0.0,0.37220056,1.234693,1.6068935,3.0049814
2011-12-04 09:00:00,0.0,0.0,2.5735012,0.0,0.7339301396260944,1.5883626376587667,1.1018384,1.1018384,0.3679083,0.3679083,0.0,0.0,0.3679083,1.2204543,1.5883626,3.6753396
2011-12-04 10:00:00,0.0,0.0,2.4761783,0.0,0.7093248604257472,1.3474609709471872,1.0214337,1.0214337,0.31210887,0.31210887,0.0,0.0,0.31210887,1.0353521,1.347461,3.497612
2011-12-04 11:00:00,0.0,0.0,2.4416644,0.0,0.7231812495406426,1.2759846522525427,1.0187343,1.0187343,0.295553,0.295553,0.0,0.0,0.295553,0.98043165,1.2759847,3.4603986
2011-12-04 12:00:00,0.0,0.0,1.6021545,0.0,0.8040271669132122,1.1700938097419584,1.0750529,1.0750529,0.27102578,0.27102578,0.0,0.0,0.27102578,0.89906803,1.1700938,2.6772074
2011-12-04 13:00:00,0.0,0.0,2.1048317,0.0,0.7778426668946231,1.0483193408547862,1.0206621,1.0206621,0.24281948,0.24281948,0.0,0.0,0.24281948,0.80549986,1.0483193,3.1254938
2011-12-04 14:00:00,0.0,0.0,1.3838461,0.0,0.6712707329668249,0.9980211906622585,0.90243978,0.90243978,0.23116905,0.23116905,0.0,0.0,0.23116905,0.76685214,0.99802119,2.2862859
2011-12-04 15:00:00,0.60514723,0.0,0.0,0.21951862,0.6051472290288314,0.9477230404697309,0.0,0.0,-0.0,0.0,0.0,0.0,0.21951862,0.72820442,0.94772304,0.0
2011-12-04 16:00:00,0.58477019,0.0,0.0,0.24465902,0.584770186212809,1.05626115404308,0.0,0.0,-0.0,0.0,0.0,0.0,0.24465902,0.81160213,1.0562612,0.0
2011-12-04 17:00:00,0.62399599,0.0,0.0,0.26182807,0.6239959936336524,1.1303847438004893,0.0,0.0,-0.0,0.0,0.0,0.0,0.26182807,0.86855667,1.1303847,0.0
2011-12-04 18:00:00,0.72425104,0.0,0.0,0.28083667,0.7242510442884836,1.2124501467461921,0.0,0.0,-0.0,0.0,0.0,0.0,0.28083667,0.93161348,1.2124501,0.0
2011-12-04 19:00:00,0.84141904,0.0,0.0,0.31578796,0.8414190404806138,1.363344597323775,0.0,0.0,-0.0,0.0,0.0,0.0,0.31578796,1.0475566,1.3633446,0.0
2011-12-04 20:00:00,0.84860195,0.0,0.0,0.31885386,0.8486019480732617,1.376580952637598,0.0,0.0,-0.0,0.0,0.0,0.0,0.31885386,1.0577271,1.376581,0.0
2011-12-04 21:00:00,0.80260077,0.0,0.0,0.27102578,0.8026007739160906,1.1700938097419584,0.0,0.0,-0.0,0.0,0.0,0.0,0.27102578,0.89906803,1.1700938,0.0
2011-12-04 22:00:00,0.73617161,0.0,0.0,0.18824641,0.736171614335857,0.8127122162687358,0.0,0.0,-0.0,0.0,0.0,0.0,0.18824641,0.6244658,0.81271222,0.0
2011-12-04 23:00:00,0.57096474,0.0,0.0,0.090750714,0.5709647397049536,0.3917961172891625,0.0,0.0,-0.0,0.0,0.0,0.0,0.090750714,0.3010454,0.39179612,0.0
2011-12-05 00:00:00,0.29704634,0.0,0.0,0.43123555,0.29704634165056965,1.861764000327927,0.0,0.0,-0.0,0.0,0.0,0.0,0.43123555,1.4305285,1.861764,0.0
2011-12-05 01:00:00,0.21981735,0.0,0.0,0.45777312,0.21981734937784392,1.9763340926557995,0.0,0.0,-0.0,0.0,0.0,0.0,0.45777312,1.518561,1.9763341,0.0
2011-12-05 02:00:00,0.20147801,0.0,0.0,0.4776763,0.20147801084342357,2.062261661901704,0.0,0.0,-0.0,0.0,0.0,0.0,0.4776763,1.5845854,2.0622617,0.0
2011-12-05 03:00:00,0.19617998,0.0,0.0,0.54844316,0.1961799797112577,2.3677819081093636,0.0,0.0,-0.0,0.0,0.0,0.0,0.54844316,1.8193388,2.3677819,0.0
2011-12-05 04:00:00,0.19933842,0.0,0.0,0.7253603,0.1993384213477412,3.1315825236285133,0.0,0.0,-0.0,0.0,0.0,0.0,0.7253603,2.4062222,3.1315825,0.0
2011-12-05 05:00:00,0.23861517,0.0,0.0,1.0725602,0.2386151713756248,4.630541231584845,0.0,0.0,-0.0,0.0,0.0,0.0,1.0725602,3.557981,4.6305412,0.0
2011-12-05 06:00:00,0.45894195,0.0,0.0,1.3711079,0.4589419468238693,5.9194547702734095,0.0,0.0,-0.0,0.0,0.0,0.0,1.3711079,4.5483469,5.9194548,0.0
2011-12-05 07:00:00,0.65935016,0.0,0.0,1.2782264,0.6593501629194517,5.5184594471258555,0.0,0.0,-0.0,0.0,0.0,0.0,1.2782264,4.2402331,5.5184594,0.0
2011-12-05 08:00:00,0.6800838,0.0,0.0,1.1654417,0.6800838039847547,5.031536554732398,0.0,0.0,-0.0,0.0,0.0,0.0,1.1654417,3.8660948,5.0315366,0.0
2011-12-05 09:00:00,0.6277148,0.0,0.0,1.0747717,0.6277148039475765,4.640088739278833,0.0,0.0,-0.0,0.0,0.0,0.0,1.0747717,3.5653171,4.6400887,0.0
2011-12-05 10:00:00,0.59200404,0.0,0.0,0.99737042,0.592004036412497,4.305925969989206,0.0,0.0,-0.0,0.0,0.0,0.0,0.99737042,3.3085556,4.305926,0.0
2011-12-05 11:00:00,0.60275293,0.0,0.0,0.95092966,0.6027529264979489,4.105428308415429,0.0,0.0,-0.0,0.0,0.0,0.0,0.95092966,3.1544986,4.1054283,0.0
2011-12-05 12:00:00,0.66587082,0.0,0.0,0.93766088,0.665870816620579,4.048143262251493,0.0,0.0,-0.0,0.0,0.0,0.0,0.93766088,3.1104824,4.0481433,0.0
2011-12-05 13:00:00,0.65970676,0.0,0.0,0.93323795,0.6597067611687322,4.029048246863514,0.0,0.0,-0.0,0.0,0.0,0.0,0.93323795,3.0958103,4.0290482,0.0
2011-12-05 14:00:00,0.58762297,0.0,0.0,0.95977552,0.5876229722070521,4.143618339191387,0.0,0.0,-0.0,0.0,0.0,0.0,0.95977552,3.1838428,4.1436183,0.0
2011-12-05 15:00:00,0.53398041,0.0,0.0,1.0017933,0.5339804069938726,4.325020985377184,0.0,0.0,-0.0,0.0,0.0,0.0,1.0017933,3.3232276,4.325021,0.0
2011-12-05 16:00:00,0.53596717,0.0,0.0,1.0592914,0.5359671686684347,4.573256185420908,0.0,0.0,-0.0,0.0,0.0,0.0,1.0592914,3.5139648,4.5732562,0.0
2011-12-05 17:00:00,0.65547852,0.0,0.0,1.1278468,0.6554785247844075,4.869228923934578,0.0,0.0,-0.0,0.0,0.0,0.0,1.1278468,3.7413821,4.8692289,0.0
2011-12-05 18:00:00,0.84661519,0.0,0.0,1.1565958,0.8466151863986995,4.99334652395644,0.0,0.0,-0.0,0.0,0.0,0.0,1.1565958,3.8367507,4.9933465,0.0
2011-12-05 19:00:00,0.95303429,0.0,0.0,1.1654417,0.9530342925053776,5.031536554732398,0.0,0.0,-0.0,0.0,0.0,0.0,1.1654417,3.8660948,5.0315366,0.0
2011-12-05 20:00:00,0.85705842,0.0,0.0,1.1123666,0.8570584208419111,4.802396370076653,0.0,0.0,-0.0,0.0,0.0,0.0,1.1123666,3.6900298,4.8023964,0.0
2011-12-05 21:00:00,0.71813793,0.0,0.0,0.96862138,0.7181379314436769,4.181808369967344,0.0,0.0,-0.0,0.0,0.0,0.0,0.96862138,3.213187,4.1818084,0.0
2011-12-05 22:00:00,0.5943474,0.0,0.0,0.66122784,0.5943473963363395,2.8547048005028217,0.0,0.0,-0.0,0.0,0.0,0.0,0.66122784,2.193477,2.8547048,0.0
2011-12-05 23:00:00,0.44009318,0.0,0.0,0.48209923,0.44009318221904836,2.0813566772896825,0.0,0.0,-0.0,0.0,0.0,0.0,0.48209923,1.5992575,2.0813567,0.0
