Processing Time,Memory Usage
0 days 00:00:00.790785,355.625
0 days 00:00:00.809591,355.79296875
0 days 00:00:00.812249,354.2265625
0 days 00:00:00.883038,354.6015625
0 days 00:00:00.824598,349.6796875
0 days 00:00:00.934121,354.96484375
0 days 00:00:00.889646,350.4140625
0 days 00:00:00.947052,354.94140625
0 days 00:00:00.789129,355.13671875
0 days 00:00:00.814821,355.54296875
0 days 00:00:00.907370,354.6328125
0 days 00:00:00.794339,350.5390625
0 days 00:00:00.908892,355.0
0 days 00:00:00.806682,355.3828125
0 days 00:00:00.792285,348.984375
0 days 00:00:00.907294,356.38671875
0 days 00:00:00.769296,350.6796875
0 days 00:00:00.792790,355.6171875
0 days 00:00:00.924755,354.51171875
0 days 00:00:00.792410,355.828125
0 days 00:00:00.841830,349.1015625
0 days 00:00:00.796675,354.25
0 days 00:00:00.781346,355.671875
0 days 00:00:00.812824,355.08984375
0 days 00:00:00.821758,355.61328125
0 days 00:00:00.826802,354.3515625
0 days 00:00:00.907872,354.91796875
0 days 00:00:00.815884,355.38671875
0 days 00:00:00.818921,354.640625
0 days 00:00:00.794071,355.2890625
0 days 00:00:00.808164,355.28515625
0 days 00:00:00.777108,354.66015625
0 days 00:00:00.925221,355.73046875
0 days 00:00:00.835319,349.5625
0 days 00:00:00.789267,354.6796875
0 days 00:00:00.787221,354.91796875
0 days 00:00:00.813616,354.3671875
0 days 00:00:00.791696,354.63671875
0 days 00:00:00.795202,355.4921875
0 days 00:00:00.787046,354.30078125
0 days 00:00:00.781336,355.20703125
0 days 00:00:00.845703,355.58984375
0 days 00:00:00.922784,354.9140625
0 days 00:00:00.763810,355.36328125
0 days 00:00:00.782838,354.94140625
0 days 00:00:00.824641,356.0390625
0 days 00:00:00.819887,348.6484375
0 days 00:00:00.788060,355.22265625
0 days 00:00:00.799389,348.90625
0 days 00:00:00.821535,355.51953125
0 days 00:00:00.812450,348.640625
0 days 00:00:00.806872,354.7890625
0 days 00:00:00.798867,348.62890625
0 days 00:00:00.780170,355.2109375
0 days 00:00:00.779667,349.17578125
0 days 00:00:00.828598,354.7890625
0 days 00:00:00.790827,349.296875
0 days 00:00:00.805491,354.734375
0 days 00:00:00.821892,349.0390625
0 days 00:00:00.784289,355.96484375
0 days 00:00:00.801843,350.28515625
0 days 00:00:00.768305,354.92578125
0 days 00:00:00.814387,350.4375
0 days 00:00:00.922754,354.6484375
0 days 00:00:00.838422,355.859375
0 days 00:00:00.802622,355.76953125
0 days 00:00:00.822984,355.96875
0 days 00:00:00.814739,350.69140625
0 days 00:00:00.941728,355.27734375
0 days 00:00:00.779626,350.78515625
0 days 00:00:00.766264,356.15234375
0 days 00:00:00.809777,355.6015625
0 days 00:00:00.736323,355.6015625
0 days 00:00:00.906864,355.27734375
0 days 00:00:00.793879,355.44921875
0 days 00:00:00.816547,348.8828125
0 days 00:00:00.948397,355.12890625
0 days 00:00:00.796399,350.375
0 days 00:00:00.743310,355.95703125
0 days 00:00:00.823257,356.48046875
0 days 00:00:00.819328,349.12890625
0 days 00:00:00.920832,355.70703125
0 days 00:00:00.821324,350.07421875
0 days 00:00:00.728300,355.60546875
0 days 00:00:00.811822,354.72265625
0 days 00:00:00.815588,350.6015625
0 days 00:00:00.805556,355.578125
0 days 00:00:00.874940,354.6875
0 days 00:00:00.808933,354.9453125
0 days 00:00:00.810453,355.3046875
0 days 00:00:00.813144,355.484375
0 days 00:00:00.934903,355.9296875
0 days 00:00:00.819095,355.84765625
0 days 00:00:00.805327,355.140625
0 days 00:00:00.794811,355.03125
0 days 00:00:00.920647,355.6015625
0 days 00:00:00.805296,355.23828125
0 days 00:00:00.811413,355.41796875
0 days 00:00:00.932978,355.12890625
0 days 00:00:00.818739,350.25390625
0 days 00:00:00.818962,356.17578125
0 days 00:00:00.815830,355.77734375
0 days 00:00:00.844923,355.89453125
0 days 00:00:00.852407,355.546875
0 days 00:00:00.789035,355.22265625
0 days 00:00:00.834038,354.91796875
0 days 00:00:00.821851,355.43359375
0 days 00:00:00.811647,354.90234375
0 days 00:00:00.874233,355.76953125
0 days 00:00:00.804608,350.16796875
0 days 00:00:00.905514,354.41015625
0 days 00:00:00.776199,350.19921875
0 days 00:00:00.727149,354.65625
0 days 00:00:00.757183,354.49609375
0 days 00:00:00.795969,354.43359375
0 days 00:00:00.944217,353.8125
0 days 00:00:00.809364,354.7734375
0 days 00:00:00.822109,349.5078125
0 days 00:00:00.951047,355.59375
0 days 00:00:00.831954,350.0234375
0 days 00:00:00.919597,355.07421875
0 days 00:00:00.970695,355.55078125
0 days 00:00:00.838016,350.53125
0 days 00:00:00.831148,355.6484375
0 days 00:00:00.815169,355.66015625
0 days 00:00:01.031068,355.5546875
0 days 00:00:00.815955,355.55859375
0 days 00:00:00.821669,355.1484375
0 days 00:00:00.804102,354.80078125
0 days 00:00:00.826838,355.16015625
0 days 00:00:00.868542,355.16796875
0 days 00:00:00.919312,355.2265625
0 days 00:00:00.799564,355.90234375
0 days 00:00:00.794705,356.1328125
0 days 00:00:00.788771,356.15625
0 days 00:00:00.816940,356.76953125
0 days 00:00:00.785591,354.43359375
0 days 00:00:00.954117,355.60546875
0 days 00:00:00.793012,350.6171875
0 days 00:00:00.801818,355.1484375
0 days 00:00:00.786533,355.453125
0 days 00:00:00.776997,355.73046875
0 days 00:00:00.812969,355.40234375
0 days 00:00:00.793736,355.96484375
0 days 00:00:00.817471,355.94921875
0 days 00:00:00.838269,355.6875
0 days 00:00:00.836378,353.953125
0 days 00:00:00.990045,355.77734375
0 days 00:00:00.832302,355.39453125
0 days 00:00:00.820086,349.03515625
0 days 00:00:00.976093,355.86328125
0 days 00:00:00.835035,350.09765625
0 days 00:00:00.824045,355.44921875
0 days 00:00:00.996435,356.07421875
0 days 00:00:00.748225,350.37890625
0 days 00:00:00.789978,355.46875
0 days 00:00:00.959501,356.05078125
0 days 00:00:00.799552,350.4296875
0 days 00:00:00.768156,355.88671875
0 days 00:00:00.913426,357.4375
0 days 00:00:00.807084,350.08203125
0 days 00:00:00.806248,355.82421875
0 days 00:00:00.948597,355.3671875
0 days 00:00:00.781391,350.1328125
0 days 00:00:00.818264,354.66796875
0 days 00:00:00.909852,356.04296875
0 days 00:00:00.840047,350.125
0 days 00:00:00.844980,355.1640625
0 days 00:00:00.936657,355.7421875
0 days 00:00:00.800768,350.19921875
0 days 00:00:00.835847,355.421875
0 days 00:00:00.936726,355.36328125
0 days 00:00:00.802870,350.2734375
0 days 00:00:00.798799,355.11328125
0 days 00:00:00.915625,355.00390625
0 days 00:00:00.835388,350.0703125
0 days 00:00:00.808774,356.1640625
0 days 00:00:00.800352,356.73046875
0 days 00:00:00.811947,356.7890625
0 days 00:00:00.817051,355.67578125
0 days 00:00:00.860073,356.19140625
0 days 00:00:00.845838,355.95703125
0 days 00:00:00.818652,355.62109375
0 days 00:00:00.789173,355.20703125
0 days 00:00:00.955336,355.8359375
0 days 00:00:00.787008,355.7265625
0 days 00:00:00.789881,349.21875
0 days 00:00:00.970099,355.18359375
0 days 00:00:00.794460,350.76953125
0 days 00:00:00.811293,355.16796875
0 days 00:00:00.912057,355.55078125
0 days 00:00:00.800139,350.29296875
0 days 00:00:00.792268,355.9765625
0 days 00:00:00.888721,355.6328125
0 days 00:00:00.813636,350.5859375
0 days 00:00:00.793501,356.69140625
0 days 00:00:00.950017,355.90625
0 days 00:00:00.830894,350.5390625
0 days 00:00:00.822276,355.80859375
0 days 00:00:00.940715,355.55078125
0 days 00:00:00.833287,350.62890625
0 days 00:00:00.836581,355.58984375
0 days 00:00:00.970592,355.94921875
0 days 00:00:00.869863,350.4296875
0 days 00:00:00.822293,355.84765625
0 days 00:00:00.773771,355.90234375
0 days 00:00:00.841060,350.6875
0 days 00:00:00.809123,354.953125
0 days 00:00:01.001338,356.6015625
0 days 00:00:00.789447,355.84765625
0 days 00:00:00.813941,356.1171875
0 days 00:00:00.903554,355.89453125
0 days 00:00:00.798771,350.9375
0 days 00:00:00.804683,355.453125
0 days 00:00:00.808285,355.62890625
0 days 00:00:00.819225,356.3984375
0 days 00:00:00.801227,356.171875
0 days 00:00:00.802222,356.29296875
0 days 00:00:00.824243,356.14453125
0 days 00:00:00.820187,356.2890625
0 days 00:00:00.804172,355.22265625
0 days 00:00:00.964724,356.0546875
0 days 00:00:00.804201,356.01953125
0 days 00:00:00.799105,355.921875
0 days 00:00:00.792580,355.55078125
0 days 00:00:00.800657,355.625
0 days 00:00:00.802424,356.43359375
0 days 00:00:00.965830,356.77734375
0 days 00:00:00.806300,350.7265625
0 days 00:00:00.947325,356.3828125
