Processing Time,Memory Usage
0 days 00:00:00.645220,358.37890625
0 days 00:00:00.496780,358.5625
0 days 00:00:00.485012,358.6875
0 days 00:00:00.684143,358.63671875
0 days 00:00:00.503946,358.96875
0 days 00:00:00.494356,358.96875
0 days 00:00:00.645302,358.5625
0 days 00:00:00.497359,358.828125
0 days 00:00:00.484875,358.859375
0 days 00:00:00.649316,358.5234375
0 days 00:00:00.500048,359.03515625
0 days 00:00:00.484190,358.8359375
0 days 00:00:00.672618,358.6015625
0 days 00:00:00.495168,358.87109375
0 days 00:00:00.492526,358.92578125
0 days 00:00:00.647538,358.5703125
0 days 00:00:00.496989,358.95703125
0 days 00:00:00.461807,358.87890625
0 days 00:00:00.642007,358.83984375
0 days 00:00:00.477027,359.1328125
0 days 00:00:00.504387,358.953125
0 days 00:00:00.637763,358.69921875
0 days 00:00:00.509227,358.72265625
0 days 00:00:00.471064,358.98046875
0 days 00:00:00.668169,358.89453125
0 days 00:00:00.515049,358.8359375
0 days 00:00:00.492128,358.98828125
0 days 00:00:00.679670,358.81640625
0 days 00:00:00.491475,358.8046875
0 days 00:00:00.508210,358.953125
0 days 00:00:00.639844,358.86328125
0 days 00:00:00.499723,359.046875
0 days 00:00:00.491958,359.015625
0 days 00:00:00.658206,358.76171875
0 days 00:00:00.494200,358.77734375
0 days 00:00:00.490871,359.15625
0 days 00:00:00.699542,358.68359375
0 days 00:00:00.489724,358.77734375
0 days 00:00:00.485432,359.19921875
0 days 00:00:00.647689,358.77734375
0 days 00:00:00.468802,358.765625
0 days 00:00:00.473499,359.1015625
0 days 00:00:00.650729,358.87890625
0 days 00:00:00.476863,359.0390625
0 days 00:00:00.467466,358.97265625
0 days 00:00:00.647612,359.15234375
0 days 00:00:00.500662,358.70703125
0 days 00:00:00.489293,358.96484375
0 days 00:00:00.664604,358.3671875
0 days 00:00:00.512357,358.7578125
0 days 00:00:00.495594,358.8984375
0 days 00:00:00.630617,358.80078125
0 days 00:00:00.490540,359.0078125
0 days 00:00:00.499318,359.10546875
0 days 00:00:00.658838,358.75390625
0 days 00:00:00.468518,358.75390625
0 days 00:00:00.472066,358.5703125
0 days 00:00:00.654381,358.42578125
0 days 00:00:00.494235,358.78125
0 days 00:00:00.478774,358.625
0 days 00:00:00.653538,358.66796875
0 days 00:00:00.491932,358.56640625
0 days 00:00:00.484456,358.7265625
0 days 00:00:00.647570,358.1953125
0 days 00:00:00.484452,358.46484375
0 days 00:00:00.489607,358.8671875
0 days 00:00:00.643790,358.55859375
0 days 00:00:00.511835,358.15234375
0 days 00:00:00.485254,358.66015625
0 days 00:00:00.652088,358.73828125
0 days 00:00:00.504359,358.73046875
0 days 00:00:00.494181,358.24609375
0 days 00:00:00.667249,358.84765625
0 days 00:00:00.491540,358.89453125
0 days 00:00:00.483855,358.64453125
0 days 00:00:00.651696,358.640625
0 days 00:00:00.488218,358.78125
0 days 00:00:00.457577,358.828125
0 days 00:00:00.643490,358.359375
0 days 00:00:00.495695,358.97265625
0 days 00:00:00.497847,359.03515625
0 days 00:00:00.648901,358.69921875
0 days 00:00:00.494326,358.9140625
0 days 00:00:00.500156,358.6171875
0 days 00:00:00.647736,358.5859375
0 days 00:00:00.480765,358.9375
0 days 00:00:00.466940,358.91015625
0 days 00:00:00.683380,358.921875
0 days 00:00:00.469280,358.73046875
0 days 00:00:00.463206,359.01171875
0 days 00:00:00.635274,358.92578125
0 days 00:00:00.498565,359.16796875
0 days 00:00:00.487967,358.84765625
0 days 00:00:00.661036,358.37890625
0 days 00:00:00.552352,358.9921875
0 days 00:00:00.485581,358.984375
0 days 00:00:00.649566,359.0625
0 days 00:00:00.493136,358.8671875
0 days 00:00:00.475750,358.9609375
0 days 00:00:00.701844,358.66015625
0 days 00:00:00.471096,358.64453125
0 days 00:00:00.471010,359.64453125
0 days 00:00:00.649120,359.1171875
0 days 00:00:00.463578,359.640625
0 days 00:00:00.471099,359.83203125
0 days 00:00:00.658153,359.3515625
0 days 00:00:00.492170,359.47265625
0 days 00:00:00.496498,359.1015625
0 days 00:00:00.620582,359.68359375
0 days 00:00:00.467112,359.8125
0 days 00:00:00.469535,359.79296875
0 days 00:00:00.613467,359.65625
0 days 00:00:00.504795,359.7578125
0 days 00:00:00.487896,358.828125
0 days 00:00:00.651924,359.234375
0 days 00:00:00.496869,359.76953125
0 days 00:00:00.502899,359.27734375
0 days 00:00:00.652976,359.17578125
0 days 00:00:00.503499,359.1640625
0 days 00:00:00.462122,358.0546875
0 days 00:00:00.671198,358.8359375
0 days 00:00:00.501727,359.484375
0 days 00:00:00.459523,357.62109375
0 days 00:00:00.660852,359.66796875
0 days 00:00:00.469981,358.2109375
0 days 00:00:00.464993,358.46484375
0 days 00:00:00.614288,358.82421875
0 days 00:00:00.502757,357.67578125
0 days 00:00:00.474864,358.9453125
0 days 00:00:00.614172,358.15625
0 days 00:00:00.484384,358.59765625
0 days 00:00:00.468950,358.83203125
0 days 00:00:00.643236,359.36328125
0 days 00:00:00.475030,357.87109375
0 days 00:00:00.470489,358.38671875
0 days 00:00:00.622961,358.2890625
0 days 00:00:00.465488,359.0
0 days 00:00:00.463054,359.24609375
0 days 00:00:00.644497,358.2421875
0 days 00:00:00.473886,358.2734375
0 days 00:00:00.464503,358.11328125
0 days 00:00:00.632365,358.625
0 days 00:00:00.465723,358.34375
0 days 00:00:00.465037,358.9609375
0 days 00:00:00.628586,358.4375
0 days 00:00:00.472012,358.05078125
0 days 00:00:00.473536,357.28125
0 days 00:00:00.632223,359.640625
0 days 00:00:00.563646,359.70703125
0 days 00:00:00.531823,359.3984375
0 days 00:00:00.640689,358.24609375
0 days 00:00:00.470790,359.78125
0 days 00:00:00.467701,357.9765625
0 days 00:00:00.634107,358.59375
0 days 00:00:00.469907,358.8828125
0 days 00:00:00.460189,360.16015625
0 days 00:00:00.623394,359.06640625
0 days 00:00:00.481675,357.953125
0 days 00:00:00.487495,358.6953125
0 days 00:00:00.641463,359.3515625
0 days 00:00:00.464583,358.484375
0 days 00:00:00.467585,359.08203125
0 days 00:00:00.642929,358.51953125
0 days 00:00:00.466568,358.40625
0 days 00:00:00.477566,358.8203125
0 days 00:00:00.625651,359.47265625
0 days 00:00:00.472045,359.0546875
0 days 00:00:00.499367,359.11328125
0 days 00:00:00.726402,358.625
0 days 00:00:00.499110,358.84765625
0 days 00:00:00.547619,358.30859375
0 days 00:00:00.809578,358.6953125
0 days 00:00:00.535976,358.1171875
0 days 00:00:00.545334,359.2734375
0 days 00:00:00.649850,359.5859375
0 days 00:00:00.562948,359.25390625
0 days 00:00:00.494337,359.75390625
0 days 00:00:00.660255,359.6875
0 days 00:00:00.501312,359.4296875
0 days 00:00:00.494911,360.24609375
0 days 00:00:00.674608,359.484375
0 days 00:00:00.499621,358.625
0 days 00:00:00.418377,359.16796875
0 days 00:00:00.553138,358.98828125
0 days 00:00:00.417139,359.68359375
0 days 00:00:00.422429,358.796875
0 days 00:00:00.550248,359.53125
0 days 00:00:00.429675,359.20703125
0 days 00:00:00.434703,359.1171875
