Costs,Emissions,Folder
6717.6,7012026.74,168
6519.89,6079667.2,169
6122.14,4854965.54,170
5009.07,6323482.3,171
5706.93,5437537.78,172
5888.57,5493951.65,173
7073.76,5977411.09,174
6186.03,5091177.29,175
5986.7,6689192.09,177
6543.67,7152444.7,178
5575.76,5084709.05,179
5706.59,5687611.9,180
7183.47,5206936.31,181
6144.77,5898960.83,182
5996.58,6611959.73,183
6775.74,5075193.68,184
6073.53,6876207.67,186
6277.2,7504577.49,187
5904.97,6179410.99,188
5872.49,4349965.34,189
6629.78,4833457.09,190
7643.11,4840350.53,191
6916.84,4780275.41,192
6528.99,4620677.55,193
6379.87,5594319.39,194
6009.3,6880913.42,195
5000.35,5449899.55,196
6014.82,5451095.12,197
6760.98,4865115.36,198
8279.26,5713656.55,199
6424.38,4847909.64,200
5682.71,4996272.65,201
5158.21,4867410.4,202
7156.58,4702200.41,203
7552.13,5812547.33,204
4806.79,6221511.59,205
5925.11,4612903.98,206
6479.34,5940910.46,207
6751.8,6001417.48,208
5929.56,5026534.02,209
5185.17,6723379.12,210
5557.19,7542712.11,211
7070.73,7822640.13,212
6394.78,7304682.78,213
6075.46,6739308.75,214
7126.35,5126538.14,215
5904.29,4625928.41,216
7130.12,7227958.32,217
7385.8,5251925.64,218
7498.67,5706911.19,219
6628.13,6931286.05,220
6914.34,5022772.69,221
6700.82,5140621.02,223
5182.42,4653384.99,224
6122.67,6537700.49,225
7251.04,5411834.43,226
6015.05,6362944.63,227
6609.71,4823629.42,228
8193.24,7876308.44,229
6585.16,5272500.85,230
5509.89,5407622.45,231
6740.92,4980049.86,232
5413.51,4590603.52,233
5169.08,7700256.82,234
6207.33,4977989.61,235
6944.33,5767163.52,236
5729.25,5159608.45,237
7171.42,4562130.59,238
7531.71,7262041.99,239
5616.3,4653023.39,240
5120.18,6961200.72,241
6233.12,5464507.69,242
5645.25,4495143.5,243
6215.42,6625311.13,244
6988.9,6662479.74,245
5302.66,4571978.94,247
5735.44,5868741.43,248
5735.23,5728322.34,249
7238.96,4500974.19,250
6868.93,4502600.96,251
6998.54,5030573.87,252
6681.59,5956084.15,253
6163.23,4870007.26,254
5860.56,4499102.23,255
7276.75,5381055.05,256
6361.52,7361927.34,257
5373.91,5472999.09,258
4817.61,4623843.33,259
6699.38,4917487.01,261
6677.05,5150606.12,262
5877.49,4449948.98,263
6276.7,7740930.05,264
5955.6,8612924.75,265
6137.44,6349595.7,266
4800.0,5902140.65,267
6613.1,6733390.06,268
5498.56,7531237.1,269
6328.73,4435865.57,270
4919.78,7096539.56,271
7470.52,4754062.61,272
7373.86,4980232.9,273
5122.01,5177937.27,274
6728.87,5741672.53,275
5824.59,5381737.29,276
6094.67,8680346.28,277
5880.67,5448828.02,278
6782.83,6716897.72,279
6897.18,4575716.22,280
4896.71,4883814.3,281
5928.75,5400822.12,283
6661.51,6887370.17,284
7519.52,8153831.64,285
6861.03,4655448.03,286
6966.43,5067066.53,287
6814.75,4761971.26,288
6192.25,4988137.97,289
5055.22,5018968.87,290
6884.74,6581139.25,291
5333.61,5525437.96,292
7378.32,4437902.47,293
6530.93,4944659.06,294
5827.43,5095516.57,295
7437.03,6845914.77,296
6128.39,5194625.22,297
5898.46,4531160.84,298
7636.63,5092579.17,299
5488.56,4714583.08,300
5481.81,4977169.16,301
4745.44,5400130.71,302
6463.4,7246429.5,303
5197.97,6857964.84,304
5043.44,4638735.96,305
6893.89,4802964.9,306
6952.81,5866466.55,307
7058.83,6063372.63,309
6416.88,6948060.14,310
6062.66,4966681.53,312
6663.09,6375157.61,313
5627.61,6174985.02,314
5371.91,4653122.62,315
5403.52,4717928.27,316
5776.55,6040293.18,317
6789.45,6783976.34,318
6641.75,7252247.39,319
6303.07,5623592.37,320
5010.57,4412976.63,321
6130.1,6640842.6,322
6304.52,5731912.6,323
5675.7,6808653.0,324
5487.83,5791377.31,325
5763.59,5106547.44,326
6955.98,7683166.3,327
5759.91,4540538.69,328
6476.98,5768653.41,330
6320.7,6595144.85,332
6198.16,4432084.17,333
7614.22,8341757.99,334
7139.3,5152824.34,335
7056.48,6132763.83,337
6671.95,4737791.38,338
6593.97,5788126.07,339
7091.0,4982651.42,340
6925.34,4814122.64,341
7225.3,7211119.98,342
5039.28,5861978.57,343
6502.69,6986823.78,344
6803.38,8868129.54,345
6574.95,7657254.04,346
6857.07,5285372.8,347
7320.62,4424816.13,348
6964.25,4571345.32,349
5859.21,5575157.47,350
6891.2,5103730.46,351
6416.58,5052727.2,352
5727.71,5964974.92,354
7200.82,4654899.54,355
6595.97,6849837.73,356
6447.62,4691670.13,357
6298.97,4473502.88,358
6100.64,6420507.75,359
6868.11,5090215.99,360
5287.35,6302371.55,361
6451.01,5321129.53,362
6667.13,6687466.66,363
4760.98,4993935.93,364
7820.7,6254463.95,366
5738.64,4678935.63,367
7043.27,4512364.34,368
6485.2,6912133.83,370
6228.55,7991210.14,371
7213.95,5304465.56,372
7758.02,4658417.34,373
6060.07,4896596.55,374
5554.22,5903612.42,375
6905.77,5217154.47,376
5603.04,4949813.47,378
6502.01,7303452.4,379
5028.43,7257513.81,380
6162.87,7291881.9,381
6266.64,4924547.46,382
6887.66,4595430.34,383
6413.06,7316792.74,384
7022.35,5475314.92,385
7445.09,5965246.3,386
7403.15,6762572.28,387
6694.03,5636260.19,388
5885.78,4644754.69,389
6671.47,6085048.72,390
6751.23,4786388.57,391
5623.71,7198835.38,392
7469.75,4939076.27,393
5650.3,6503097.27,394
6121.31,5462713.47,395
5833.64,7072394.89,396
7645.41,5751222.43,397
5722.88,4751510.41,398
6163.99,4654122.55,399
7108.25,7173980.01,400
6282.17,7572452.02,401
8090.91,4588044.05,402
6176.68,7914842.74,403
5950.43,4498368.62,404
6224.93,5138811.19,405
7400.58,6692785.11,407
6295.97,4753076.94,408
5515.19,5514173.68,409
5833.55,5253062.66,411
6771.01,6962413.81,412
5734.66,7223420.33,413
5467.07,6441825.47,414
5691.95,5114585.09,415
5903.5,4676230.41,416
4904.75,5165285.06,417
5465.79,4995730.75,421
6091.11,4690205.0,422
6737.35,5553116.77,423
6153.4,4993544.0,424
5573.55,5470139.93,425
6375.4,6223698.93,426
5192.39,6072113.95,427
5898.27,4457604.1,428
7737.8,4604413.18,429
5183.31,5487947.71,430
6772.09,5411059.55,431
7553.38,4620316.27,432
4867.92,4816427.1,433
5535.24,5070788.12,434
6398.49,6287557.69,435
5517.41,5178425.48,436
5285.38,5528561.88,437
5744.56,8238501.67,438
5804.7,6022279.23,439
6556.34,5053256.86,440
5490.71,6749706.02,441
5656.33,4931682.1,442
6956.13,5178100.24,443
6172.71,5927807.36,444
5605.23,5081225.59,447
6133.36,5166367.7,448
5970.66,4418563.26,449
5331.79,5466579.71,450
5485.62,4724122.17,451
6999.56,6399912.18,452
7228.12,4583479.89,453
5372.37,4970271.97,454
5456.88,5056131.44,455
5869.94,5548925.54,456
6040.52,5561534.55,458
7834.02,4994966.79,459
5599.69,7510831.42,460
6001.27,7614717.73,461
6342.58,4876659.45,462
6784.1,5104941.8,463
7317.41,7485401.38,464
5952.81,5369465.73,465
5296.09,4596310.13,466
4880.11,6039697.61,467
6140.73,7096369.66,468
5638.04,4861182.04,469
6697.12,4868293.27,471
6393.93,8007110.47,472
6013.29,5116887.81,473
5576.62,5634871.83,475
5757.9,5410569.86,476
5273.39,5490005.67,477
5312.83,4735053.31,478
5783.06,5244051.91,479
5982.6,5785249.48,480
6940.88,6585120.05,481
6116.5,7461084.09,482
6604.35,5722248.92,483
5747.25,6658877.74,484
6076.43,5330478.97,485
6759.99,4946534.14,486
5360.52,5887370.26,487
6846.99,4461335.98,488
6171.11,4861034.27,489
7028.11,5496032.33,490
5679.06,5146415.99,492
6211.14,5911823.53,493
6247.64,5349353.58,494
5135.28,4754564.93,496
6062.72,4567649.15,497
6420.77,5291412.55,498
5816.29,7377811.81,500
5529.28,5100273.81,501
5203.34,5179068.42,503
7435.64,4574555.8,504
6862.89,5108654.95,505
6058.47,5160531.13,506
4848.96,4523706.77,507
5964.92,4816634.94,508
5712.95,4464513.89,509
5576.38,5902887.96,510
6547.13,5503270.43,511
5766.31,6100449.65,512
5297.58,7331032.67,513
6818.58,7989663.36,514
5852.76,4920972.06,515
5519.51,6119609.36,516
6984.3,7900674.28,517
7000.29,4818978.97,518
4550.94,5185365.02,519
5784.4,5582708.88,520
6563.09,5465519.28,521
6501.66,5553892.64,522
6273.75,5123136.35,523
6522.81,4345579.22,524
5538.48,5665385.32,525
7385.96,5967043.09,526
6185.4,4548587.27,527
7112.07,7040059.38,528
4780.58,4753266.17,529
5966.09,5194422.09,530
6226.69,4583622.71,532
6372.65,5013670.17,533
5979.9,4774348.23,534
6528.29,6295823.74,535
6726.65,8744542.68,536
5818.25,4843223.59,537
6874.39,6899714.07,538
5451.41,5539329.24,539
6584.18,8434938.61,540
5545.46,4407144.8,541
7607.22,6064903.85,543
