Processing Time,Memory Usage
0 days 00:00:00.641634,356.19140625
0 days 00:00:00.490810,357.25390625
0 days 00:00:00.482776,357.7578125
0 days 00:00:00.651700,357.56640625
0 days 00:00:00.547084,355.28515625
0 days 00:00:00.491796,355.4140625
0 days 00:00:00.633186,356.04296875
0 days 00:00:00.487304,355.58984375
0 days 00:00:00.492132,356.62109375
0 days 00:00:00.639147,349.81640625
0 days 00:00:00.514770,355.4921875
0 days 00:00:00.484620,355.91796875
0 days 00:00:00.614072,355.6796875
0 days 00:00:00.494235,356.69921875
0 days 00:00:00.466443,356.453125
0 days 00:00:00.639561,356.3046875
0 days 00:00:00.485023,356.6328125
0 days 00:00:00.495335,356.9140625
0 days 00:00:00.606811,356.78125
0 days 00:00:00.469278,356.87890625
0 days 00:00:00.455303,356.76171875
0 days 00:00:00.636170,355.9609375
0 days 00:00:00.485229,356.63671875
0 days 00:00:00.463356,356.765625
0 days 00:00:00.638854,356.4296875
0 days 00:00:00.506569,356.5625
0 days 00:00:00.467093,355.609375
0 days 00:00:00.637458,355.56640625
0 days 00:00:00.461935,356.9375
0 days 00:00:00.486879,356.2890625
0 days 00:00:00.607747,356.91796875
0 days 00:00:00.474963,355.609375
0 days 00:00:00.453506,356.55078125
0 days 00:00:00.609705,356.55859375
0 days 00:00:00.468355,356.828125
0 days 00:00:00.494098,357.04296875
0 days 00:00:00.643292,356.796875
0 days 00:00:00.494491,356.6875
0 days 00:00:00.489852,356.04296875
0 days 00:00:00.698073,356.0625
0 days 00:00:00.475483,356.5078125
0 days 00:00:00.457636,357.7734375
0 days 00:00:00.628419,356.89453125
0 days 00:00:00.472459,357.0859375
0 days 00:00:00.472768,357.984375
0 days 00:00:00.640978,357.1015625
0 days 00:00:00.539187,357.109375
0 days 00:00:00.489470,357.39453125
0 days 00:00:00.642242,356.703125
0 days 00:00:00.489402,357.90234375
0 days 00:00:00.487011,357.58984375
0 days 00:00:00.646876,356.953125
0 days 00:00:00.490897,357.01171875
0 days 00:00:00.491246,357.09765625
0 days 00:00:00.604404,357.08984375
0 days 00:00:00.518784,357.28125
0 days 00:00:00.461590,356.8046875
0 days 00:00:00.653035,356.80078125
0 days 00:00:00.472884,357.70703125
0 days 00:00:00.461059,356.28515625
0 days 00:00:00.615946,358.6640625
0 days 00:00:00.484820,357.265625
0 days 00:00:00.489038,356.90625
0 days 00:00:00.643959,357.453125
0 days 00:00:00.495733,357.09375
0 days 00:00:00.472642,358.09765625
0 days 00:00:00.620629,357.00390625
0 days 00:00:00.464481,357.40234375
0 days 00:00:00.481315,357.6640625
0 days 00:00:00.642841,357.33984375
0 days 00:00:00.528876,357.28515625
0 days 00:00:00.504690,358.0078125
0 days 00:00:00.653990,357.3828125
0 days 00:00:00.496351,357.25
0 days 00:00:00.488649,357.578125
0 days 00:00:00.651691,357.1484375
0 days 00:00:00.465142,357.5546875
0 days 00:00:00.455812,356.9609375
0 days 00:00:00.619628,357.171875
0 days 00:00:00.466536,357.16015625
0 days 00:00:00.467082,356.625
0 days 00:00:00.617190,357.44140625
0 days 00:00:00.484072,357.453125
0 days 00:00:00.467275,356.80859375
0 days 00:00:00.611214,356.8359375
0 days 00:00:00.510798,357.24609375
0 days 00:00:00.513752,357.703125
0 days 00:00:00.641927,357.95703125
0 days 00:00:00.493973,357.75390625
0 days 00:00:00.453839,357.5546875
0 days 00:00:00.649346,357.85546875
0 days 00:00:00.484271,357.5234375
0 days 00:00:00.477327,358.00390625
0 days 00:00:00.644867,357.30859375
0 days 00:00:00.466917,357.33984375
0 days 00:00:00.498677,357.96484375
0 days 00:00:00.640609,357.63671875
0 days 00:00:00.483531,357.00390625
0 days 00:00:00.466844,356.8828125
0 days 00:00:00.628517,357.68359375
0 days 00:00:00.480618,357.69140625
0 days 00:00:00.465114,357.703125
0 days 00:00:00.646481,358.33203125
0 days 00:00:00.467241,358.05859375
0 days 00:00:00.465019,357.86328125
0 days 00:00:00.607494,357.1015625
0 days 00:00:00.489999,357.5625
0 days 00:00:00.460538,357.578125
0 days 00:00:00.499423,357.53515625
0 days 00:00:00.491164,358.2578125
0 days 00:00:00.486468,357.30078125
0 days 00:00:00.504275,357.73828125
0 days 00:00:00.466987,357.98046875
0 days 00:00:00.552526,357.71484375
0 days 00:00:00.506820,357.1484375
0 days 00:00:00.501305,357.6953125
0 days 00:00:00.495566,357.43359375
0 days 00:00:00.505372,357.41796875
0 days 00:00:00.488327,357.72265625
0 days 00:00:00.479796,357.70703125
0 days 00:00:00.471614,357.78515625
0 days 00:00:00.475465,357.8125
0 days 00:00:00.456437,357.4375
0 days 00:00:00.623703,357.32421875
0 days 00:00:00.488095,357.94921875
0 days 00:00:00.485357,357.3046875
0 days 00:00:00.483307,357.46484375
0 days 00:00:00.612070,357.3203125
0 days 00:00:00.492900,357.73828125
0 days 00:00:00.512763,357.46875
0 days 00:00:00.653945,356.6953125
0 days 00:00:00.491395,357.76953125
0 days 00:00:00.501880,357.69921875
0 days 00:00:00.643573,357.5859375
0 days 00:00:00.474029,357.30078125
0 days 00:00:00.475389,356.453125
0 days 00:00:00.618792,357.22265625
0 days 00:00:00.466412,357.09375
0 days 00:00:00.468227,357.69921875
0 days 00:00:00.640323,358.41796875
0 days 00:00:00.476653,358.421875
0 days 00:00:00.453834,357.94140625
0 days 00:00:00.641473,357.9140625
0 days 00:00:00.477420,357.734375
0 days 00:00:00.488087,356.7890625
0 days 00:00:00.647858,357.48828125
0 days 00:00:00.489372,357.91796875
0 days 00:00:00.486775,357.01953125
0 days 00:00:00.614356,357.609375
0 days 00:00:00.462868,358.05859375
0 days 00:00:00.466921,357.87890625
0 days 00:00:00.652373,357.66796875
0 days 00:00:00.488138,356.83203125
0 days 00:00:00.477901,358.0390625
0 days 00:00:00.648121,357.33984375
0 days 00:00:00.487768,357.59765625
0 days 00:00:00.458999,358.90234375
0 days 00:00:00.631969,357.94921875
0 days 00:00:00.484384,357.2265625
0 days 00:00:00.513547,357.546875
0 days 00:00:00.651090,357.57421875
0 days 00:00:00.479984,358.37109375
0 days 00:00:00.504665,357.51171875
0 days 00:00:00.612977,357.52734375
0 days 00:00:00.490128,357.48828125
0 days 00:00:00.490849,357.1796875
0 days 00:00:00.648163,357.5546875
0 days 00:00:00.462062,357.55859375
0 days 00:00:00.459956,357.84765625
0 days 00:00:00.664059,358.109375
0 days 00:00:00.460375,357.59375
0 days 00:00:00.456625,357.52734375
0 days 00:00:00.609918,358.1328125
0 days 00:00:00.484976,358.33203125
0 days 00:00:00.513259,357.25390625
0 days 00:00:00.641740,358.35546875
0 days 00:00:00.498054,357.2109375
0 days 00:00:00.484142,358.3515625
0 days 00:00:00.639594,357.75
0 days 00:00:00.489914,357.140625
0 days 00:00:00.466671,357.21875
0 days 00:00:00.625257,358.6484375
0 days 00:00:00.490883,357.7421875
0 days 00:00:00.457190,357.9921875
0 days 00:00:00.641348,357.08984375
0 days 00:00:00.464227,357.88671875
0 days 00:00:00.462788,358.73828125
0 days 00:00:00.630291,358.65234375
0 days 00:00:00.462393,358.14453125
0 days 00:00:00.486683,357.89453125
0 days 00:00:00.615297,357.625
0 days 00:00:00.498134,358.28515625
0 days 00:00:00.478050,358.26953125
0 days 00:00:00.648093,358.02734375
0 days 00:00:00.536868,358.109375
0 days 00:00:00.485567,358.16015625
0 days 00:00:00.643666,357.77734375
0 days 00:00:00.482462,358.375
0 days 00:00:00.614547,357.828125
0 days 00:00:00.651898,357.3671875
0 days 00:00:00.485147,358.1171875
0 days 00:00:00.488095,358.26171875
0 days 00:00:00.644841,358.43359375
0 days 00:00:00.495570,357.93359375
0 days 00:00:00.478123,358.109375
0 days 00:00:00.648856,358.1796875
0 days 00:00:00.473874,358.28125
0 days 00:00:00.568121,357.8515625
0 days 00:00:00.636264,358.1875
0 days 00:00:00.485804,357.78515625
0 days 00:00:00.479296,358.203125
0 days 00:00:00.638295,357.9140625
0 days 00:00:00.485443,358.3125
0 days 00:00:00.498192,358.265625
0 days 00:00:00.627280,359.046875
0 days 00:00:00.492077,357.50390625
0 days 00:00:00.483699,357.6328125
0 days 00:00:00.661325,358.98046875
0 days 00:00:00.494569,358.0
0 days 00:00:00.508606,358.59765625
0 days 00:00:00.653176,358.4453125
0 days 00:00:00.474580,357.703125
0 days 00:00:00.502492,358.0859375
0 days 00:00:00.454086,357.4921875
0 days 00:00:00.637639,357.8828125
0 days 00:00:00.480489,357.85546875
0 days 00:00:00.481256,357.5234375
0 days 00:00:00.468103,357.75390625
0 days 00:00:00.635526,358.125
0 days 00:00:00.485889,358.125
0 days 00:00:00.485062,357.3984375
0 days 00:00:00.655490,358.2890625
0 days 00:00:00.482314,358.015625
0 days 00:00:00.499129,358.515625
0 days 00:00:00.669849,358.0234375
0 days 00:00:00.489131,358.37109375
0 days 00:00:00.454756,358.4375
0 days 00:00:00.646423,357.8984375
0 days 00:00:00.485461,358.125
0 days 00:00:00.463078,357.51953125
0 days 00:00:00.606580,357.5546875
0 days 00:00:00.472427,357.3984375
0 days 00:00:00.496900,357.9140625
0 days 00:00:00.641606,357.66796875
0 days 00:00:00.486812,357.46875
0 days 00:00:00.485544,357.44921875
0 days 00:00:00.644047,356.92578125
0 days 00:00:00.469689,357.98046875
0 days 00:00:00.463817,358.203125
0 days 00:00:00.675067,357.79296875
0 days 00:00:00.462637,358.05078125
0 days 00:00:00.452305,358.3046875
0 days 00:00:00.626865,357.41796875
0 days 00:00:00.494521,358.50390625
0 days 00:00:00.459418,358.6953125
0 days 00:00:00.634958,358.87109375
0 days 00:00:00.466017,357.9921875
0 days 00:00:00.461351,357.75390625
0 days 00:00:00.631956,358.62109375
0 days 00:00:00.462734,357.0
0 days 00:00:00.494565,358.6875
0 days 00:00:00.713437,358.3828125
0 days 00:00:00.493559,358.4375
0 days 00:00:00.479260,358.08984375
0 days 00:00:00.660152,358.37109375
0 days 00:00:00.490095,358.08203125
0 days 00:00:00.455892,358.453125
0 days 00:00:00.660927,359.2421875
0 days 00:00:00.489947,358.3984375
0 days 00:00:00.454862,358.4140625
0 days 00:00:00.638136,358.36328125
0 days 00:00:00.549245,357.98046875
0 days 00:00:00.478442,358.7109375
0 days 00:00:00.626657,358.25390625
0 days 00:00:00.491913,358.80859375
0 days 00:00:00.462786,358.109375
0 days 00:00:00.609133,358.0078125
0 days 00:00:00.476999,358.32421875
0 days 00:00:00.474924,357.8671875
0 days 00:00:00.663203,359.32421875
0 days 00:00:00.498716,358.1484375
0 days 00:00:00.481389,358.52734375
0 days 00:00:00.628130,358.83984375
0 days 00:00:00.494579,358.3046875
0 days 00:00:00.477894,358.61328125
0 days 00:00:00.619541,358.515625
0 days 00:00:00.491741,358.56640625
0 days 00:00:00.479651,357.546875
0 days 00:00:00.652917,358.1875
0 days 00:00:00.493869,358.35546875
0 days 00:00:00.492976,358.5546875
0 days 00:00:00.619195,358.8203125
0 days 00:00:00.485983,358.5390625
0 days 00:00:00.458352,358.7890625
0 days 00:00:00.650107,358.21875
0 days 00:00:00.489229,358.66015625
0 days 00:00:00.477656,358.74609375
0 days 00:00:00.626905,358.38671875
0 days 00:00:00.483887,359.0390625
0 days 00:00:00.482932,358.03125
0 days 00:00:00.684307,358.83203125
0 days 00:00:00.495434,357.89453125
0 days 00:00:00.457641,358.4765625
0 days 00:00:00.624985,358.84765625
0 days 00:00:00.460220,359.16796875
0 days 00:00:00.450013,358.87109375
0 days 00:00:00.627029,358.5625
0 days 00:00:00.487533,359.08203125
0 days 00:00:00.485292,357.63671875
0 days 00:00:00.689414,358.5546875
0 days 00:00:00.494051,358.91015625
0 days 00:00:00.482255,358.7578125
0 days 00:00:00.630875,358.62109375
0 days 00:00:00.534987,358.953125
0 days 00:00:00.479461,359.515625
0 days 00:00:00.637606,358.55078125
0 days 00:00:00.494333,358.55859375
0 days 00:00:00.481201,359.16015625
0 days 00:00:00.646074,358.92578125
0 days 00:00:00.484342,358.25
0 days 00:00:00.491792,359.51953125
0 days 00:00:00.633251,358.4453125
0 days 00:00:00.460428,358.96875
0 days 00:00:00.470692,358.40234375
0 days 00:00:00.653893,358.3046875
0 days 00:00:00.496392,358.875
0 days 00:00:00.482848,358.26171875
0 days 00:00:00.644080,358.97265625
0 days 00:00:00.500812,358.56640625
0 days 00:00:00.503699,358.8828125
0 days 00:00:00.650036,359.2421875
0 days 00:00:00.485814,359.15234375
0 days 00:00:00.492742,358.5703125
0 days 00:00:00.652784,358.4765625
0 days 00:00:00.490121,358.23828125
0 days 00:00:00.476587,358.53515625
0 days 00:00:00.644353,358.07421875
0 days 00:00:00.492182,358.93359375
0 days 00:00:00.458043,358.453125
0 days 00:00:00.666097,358.27734375
0 days 00:00:00.482246,359.44140625
0 days 00:00:00.459161,358.29296875
0 days 00:00:00.638612,358.88671875
0 days 00:00:00.489722,358.9609375
0 days 00:00:00.455253,358.36328125
0 days 00:00:00.649288,358.43359375
0 days 00:00:00.461794,358.9609375
0 days 00:00:00.451473,358.12890625
0 days 00:00:00.646743,358.91015625
0 days 00:00:00.502270,358.09375
0 days 00:00:00.552824,358.08984375
0 days 00:00:00.630350,359.0703125
0 days 00:00:00.489613,359.28125
0 days 00:00:00.488705,359.01171875
0 days 00:00:00.634160,359.15234375
0 days 00:00:00.470083,359.55859375
0 days 00:00:00.469520,358.23828125
0 days 00:00:00.652846,359.05078125
0 days 00:00:00.488253,358.4921875
0 days 00:00:00.489083,359.7265625
0 days 00:00:00.631725,358.67578125
0 days 00:00:00.464665,358.25
0 days 00:00:00.448012,358.72265625
0 days 00:00:00.619974,358.8359375
0 days 00:00:00.465844,357.7578125
0 days 00:00:00.460220,358.40625
0 days 00:00:00.454284,358.54296875
0 days 00:00:00.615131,359.00390625
0 days 00:00:00.478745,358.828125
0 days 00:00:00.485990,359.234375
0 days 00:00:00.490337,358.734375
0 days 00:00:00.635523,359.07421875
0 days 00:00:00.494619,359.29296875
0 days 00:00:00.486162,358.2265625
0 days 00:00:00.640232,357.7890625
0 days 00:00:00.543434,358.37109375
0 days 00:00:00.486188,358.6171875
0 days 00:00:00.640617,359.5
0 days 00:00:00.489579,359.1328125
0 days 00:00:00.493755,358.61328125
0 days 00:00:00.634428,359.8203125
0 days 00:00:00.469618,359.46484375
0 days 00:00:00.491360,359.19921875
0 days 00:00:00.626872,359.65234375
0 days 00:00:00.475473,359.16015625
0 days 00:00:00.459325,359.08203125
0 days 00:00:00.663230,359.3046875
0 days 00:00:00.462618,358.93359375
0 days 00:00:00.457313,359.11328125
0 days 00:00:00.642687,359.5234375
0 days 00:00:00.467015,359.37890625
0 days 00:00:00.479975,359.0234375
0 days 00:00:00.649989,359.03125
0 days 00:00:00.480039,359.5703125
0 days 00:00:00.483123,358.8203125
0 days 00:00:00.656594,358.703125
0 days 00:00:00.500189,358.9921875
0 days 00:00:00.489662,359.0859375
0 days 00:00:00.703560,359.26953125
0 days 00:00:00.478826,359.4453125
0 days 00:00:00.475610,359.3125
0 days 00:00:00.626160,359.2890625
0 days 00:00:00.501241,359.7578125
0 days 00:00:00.454936,359.515625
0 days 00:00:00.650133,358.83203125
0 days 00:00:00.479286,359.0
0 days 00:00:00.454536,359.63671875
0 days 00:00:00.664571,359.734375
0 days 00:00:00.507745,359.30859375
0 days 00:00:00.485304,359.265625
0 days 00:00:00.655906,358.96875
0 days 00:00:00.486061,359.21484375
0 days 00:00:00.456557,359.29296875
0 days 00:00:00.691611,359.359375
0 days 00:00:00.500224,359.05078125
0 days 00:00:00.465846,359.83984375
0 days 00:00:00.643260,359.37890625
0 days 00:00:00.483438,359.0
0 days 00:00:00.481329,359.921875
0 days 00:00:00.642755,359.10546875
0 days 00:00:00.475625,359.296875
0 days 00:00:00.488984,359.0234375
0 days 00:00:00.615535,359.90625
0 days 00:00:00.495863,359.0234375
0 days 00:00:00.453614,359.5546875
0 days 00:00:00.613310,359.890625
0 days 00:00:00.479898,359.6875
0 days 00:00:00.472836,359.2109375
0 days 00:00:00.676611,359.46875
0 days 00:00:00.490806,359.78515625
0 days 00:00:00.463646,359.234375
0 days 00:00:00.651257,359.2109375
0 days 00:00:00.516481,359.734375
0 days 00:00:00.503100,359.1953125
0 days 00:00:00.649926,359.046875
0 days 00:00:00.484030,359.2734375
0 days 00:00:00.521700,359.578125
0 days 00:00:00.640859,359.54296875
0 days 00:00:00.478642,359.45703125
0 days 00:00:00.479361,359.19921875
0 days 00:00:00.624525,358.71875
0 days 00:00:00.461026,359.76171875
0 days 00:00:00.449101,359.359375
