date,ID_electricity_bus_shortage_output1,ID_hp_electricity_bus_shortage_output1,district_chp_electricity_bus_excess_input1,district_gas_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_battery_storage_capacity,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_chp_transformer_input1,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_Diameter65L_f0-c0_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_output1,ID_street1_Diameter65L_f1-f0_exergy_output1,ID_street1_Diameter65L_f0-f4_exergy_input1,ID_street1_Diameter65L_f0-f4_exergy_output1,ID_street1_Diameter65L_f4-f2_exergy_input1,district_heat_bus_dh_source_link_exergy_input1,district_heat_bus_dh_source_link_exergy_output1
2012-01-01 10:00:00,0.5771913317600541,1.062804577968029,327.9484935232912,936.9956957808321,0.003204782369844942,0.003204782369844942,0.580396114129899,3.592917112210804,0.2573322288656884,5.0,2.0,3.2,0.003204782369844942,2.562972045790066,0.7726128375550497,3.3355848833451156,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 11:00:00,0.5909342416646558,1.0268292573723392,327.9484935232912,936.9956957808321,0.0,0.0,0.5909342416646558,3.425619419624491,0.2453500186524301,5.0,2.0,3.2,0.0,2.443631884012701,0.7366375169593599,3.180269400972061,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 12:00:00,0.6528145260986068,1.0165505943449995,327.9484935232912,936.9956957808321,0.0,0.0,0.6528145260986068,3.377820078885545,0.24192653002007067,5.0,2.0,3.2,0.0,2.409534694933454,0.72635885393202,3.1358935488654742,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 13:00:00,0.6467713344791491,1.0131243733358861,327.9484935232912,936.9956957808321,0.0,0.0,0.6467713344791491,3.3618869653058963,0.24078536714261753,5.0,2.0,3.2,0.0,2.398168965240372,0.7229326329229068,3.121101598163279,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 14:00:00,0.5761009531441688,1.033681699390566,327.9484935232912,936.9956957808321,0.0,0.0,0.5761009531441688,3.457485646783789,0.24763234440733647,5.0,2.0,3.2,0.0,2.466363343398866,0.7434899589775866,3.2098533023764526,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 15:00:00,0.5235102029351693,1.0662307989771422,327.9484935232912,936.9956957808321,0.0,0.0,0.5235102029351693,3.6088502257904524,0.25847339174314155,5.0,2.0,3.2,0.0,2.5743377754831482,0.7760390585641629,3.350376834047311,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 16:00:00,0.5254580084984655,1.1107716720956153,327.9484935232912,936.9956957808321,0.0,0.0,0.5254580084984655,3.815980702325887,0.2733085091500327,5.0,2.0,3.2,0.0,2.7220922614932186,0.8205799316826359,3.5426721931758545,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 17:00:00,0.6426260046905955,1.1638780977368715,327.9484935232912,936.9956957808321,0.0,0.0,0.6426260046905955,4.062943962810443,0.2909965337505567,5.0,2.0,3.2,0.0,2.8982610717359942,0.873686357323892,3.7719474290598862,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 18:00:00,0.830014888626176,1.186148534296108,327.9484935232912,936.9956957808321,0.0,0.0,0.830014888626176,4.166509201078161,0.2984140924540023,5.0,2.0,3.2,0.0,2.97213831474103,0.8959567938831285,3.8680951086241584,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 19:00:00,0.9343473455935075,1.1930009763143345,327.9484935232912,936.9956957808321,0.0,0.0,0.9343473455935075,4.198375428237458,0.3006964182089086,5.0,2.0,3.2,0.0,2.994869774127195,0.9028092359013552,3.8976790100285497,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 20:00:00,0.8402533537665795,1.1526668060142176,327.9484935232912,936.9956957808321,0.0,0.0,0.8402533537665795,4.007178065281672,0.2870024636794706,5.0,2.0,3.2,0.0,2.8584810178102065,0.8616945837919955,3.7201756016022016,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 21:00:00,0.7040567955330165,1.0413146232180353,327.9484935232912,936.9956957808321,0.0,0.0,0.7040567955330165,3.489351873943087,0.2499146701622428,5.0,2.0,3.2,0.0,2.4890948027850306,0.7503424009958132,3.239437203780844,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 22:00:00,0.5826935258199407,0.8031922630846609,327.9484935232912,936.9956957808321,0.0,0.0,0.5826935258199407,2.382000480157495,0.17060385017924795,5.0,2.0,3.2,0.0,1.6991765891158084,0.5122200408624387,2.211396629978247,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 23:00:00,0.4314639041363219,0.6644303122155721,327.9484935232912,936.9956957808321,0.0,0.0,0.4314639041363219,1.7367093801817188,0.12438675364239482,5.0,2.0,3.2,0.0,1.238864536545974,0.3734580899933499,1.612322626539324,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
