Processing Time,Memory Usage
0 days 00:00:00.464315,337.61328125
0 days 00:00:00.313632,345.328125
0 days 00:00:00.224282,349.65625
0 days 00:00:00.308192,350.53515625
0 days 00:00:00.220166,351.58984375
0 days 00:00:00.231392,352.98046875
0 days 00:00:00.400841,354.140625
0 days 00:00:00.298358,356.234375
0 days 00:00:00.346891,360.93359375
0 days 00:00:00.432264,362.31640625
0 days 00:00:00.206442,362.734375
0 days 00:00:00.172399,362.6875
0 days 00:00:00.173650,362.91796875
0 days 00:00:00.247152,363.4609375
0 days 00:00:00.165076,366.65625
0 days 00:00:00.163661,365.56640625
0 days 00:00:00.239194,369.26171875
0 days 00:00:00.168627,368.59765625
0 days 00:00:00.243170,371.1796875
0 days 00:00:00.177427,369.16796875
0 days 00:00:00.256897,370.015625
0 days 00:00:00.176342,370.1953125
0 days 00:00:00.291137,371.89453125
0 days 00:00:00.268018,376.01171875
0 days 00:00:00.188268,377.41796875
0 days 00:00:00.264831,376.65234375
0 days 00:00:00.247911,378.39453125
0 days 00:00:00.202793,379.56640625
0 days 00:00:00.237353,381.140625
0 days 00:00:00.223716,384.359375
0 days 00:00:00.157477,385.37109375
0 days 00:00:00.303510,386.1875
0 days 00:00:00.235177,388.23046875
0 days 00:00:00.225142,391.26171875
0 days 00:00:00.161426,392.4140625
0 days 00:00:00.246612,391.265625
0 days 00:00:00.179427,393.8125
0 days 00:00:00.162416,393.7578125
0 days 00:00:00.268166,394.76953125
0 days 00:00:00.228607,395.4765625
0 days 00:00:00.230492,398.234375
0 days 00:00:00.170287,398.59375
0 days 00:00:00.167396,398.76953125
0 days 00:00:00.169395,398.375
0 days 00:00:00.253734,401.2734375
0 days 00:00:00.171510,400.64453125
0 days 00:00:00.280027,403.296875
0 days 00:00:00.245019,403.27734375
0 days 00:00:00.247444,405.57421875
0 days 00:00:00.168191,406.32421875
0 days 00:00:00.239812,408.11328125
0 days 00:00:00.174500,408.0859375
0 days 00:00:00.246472,408.90625
0 days 00:00:00.175087,411.08984375
0 days 00:00:00.177720,411.33203125
0 days 00:00:00.171613,411.8125
0 days 00:00:00.257863,413.63671875
0 days 00:00:00.176009,412.8359375
0 days 00:00:00.244671,415.65234375
0 days 00:00:00.172477,415.9453125
0 days 00:00:00.271348,417.95703125
0 days 00:00:00.176966,419.51953125
0 days 00:00:00.250818,417.95703125
0 days 00:00:00.171024,421.61328125
0 days 00:00:00.243157,421.3203125
0 days 00:00:00.242436,423.59375
0 days 00:00:00.172732,422.5859375
0 days 00:00:00.166831,424.60546875
0 days 00:00:00.237700,424.80078125
0 days 00:00:00.169440,425.18359375
0 days 00:00:00.173594,427.125
0 days 00:00:00.226017,427.9765625
0 days 00:00:00.229101,430.99609375
0 days 00:00:00.409723,431.94921875
0 days 00:00:00.260178,435.82421875
0 days 00:00:00.250614,437.24609375
0 days 00:00:00.240231,437.33984375
0 days 00:00:00.250208,439.5859375
0 days 00:00:00.241902,440.46484375
0 days 00:00:00.265233,442.08203125
0 days 00:00:00.173707,444.46484375
0 days 00:00:00.172244,443.875
0 days 00:00:00.230730,446.2578125
0 days 00:00:00.243290,449.734375
0 days 00:00:00.173852,449.86328125
0 days 00:00:00.169570,448.87890625
0 days 00:00:00.238354,450.859375
0 days 00:00:00.167588,452.28125
0 days 00:00:00.238348,453.5546875
0 days 00:00:00.250220,455.6875
0 days 00:00:00.251387,457.765625
0 days 00:00:00.174363,457.4453125
0 days 00:00:00.181409,458.0859375
0 days 00:00:00.177331,457.40625
0 days 00:00:00.187800,457.46484375
0 days 00:00:00.276176,459.23046875
0 days 00:00:00.243462,461.75390625
0 days 00:00:00.246814,464.1640625
0 days 00:00:00.232272,466.64453125
0 days 00:00:00.180041,467.015625
0 days 00:00:00.181189,467.09375
0 days 00:00:00.244962,473.015625
0 days 00:00:00.162758,469.140625
0 days 00:00:00.311593,471.1953125
0 days 00:00:00.253881,471.75390625
0 days 00:00:00.172837,471.35546875
0 days 00:00:00.256863,473.23828125
0 days 00:00:00.163576,475.140625
0 days 00:00:00.173861,474.25
0 days 00:00:00.175100,474.125
0 days 00:00:00.181370,473.90234375
0 days 00:00:00.277663,476.61328125
0 days 00:00:00.247942,478.26953125
0 days 00:00:00.248276,481.2109375
0 days 00:00:00.247268,482.44140625
0 days 00:00:00.251390,485.32421875
0 days 00:00:00.182066,485.2578125
0 days 00:00:00.292455,487.359375
0 days 00:00:00.181903,493.91015625
0 days 00:00:00.176977,486.1015625
0 days 00:00:00.185391,485.85546875
0 days 00:00:00.256809,487.8203125
0 days 00:00:00.176205,487.71484375
0 days 00:00:00.230642,489.11328125
0 days 00:00:00.272242,493.0703125
0 days 00:00:00.245562,493.921875
0 days 00:00:00.237113,495.0703125
0 days 00:00:00.171567,496.796875
0 days 00:00:00.251057,505.30078125
0 days 00:00:00.247281,506.33203125
0 days 00:00:00.245413,509.9921875
0 days 00:00:00.293955,509.828125
0 days 00:00:00.176775,512.82421875
0 days 00:00:00.244454,513.7109375
0 days 00:00:00.242382,514.9921875
0 days 00:00:00.162598,518.9296875
0 days 00:00:00.234027,520.3359375
0 days 00:00:00.242333,519.4609375
0 days 00:00:00.230455,522.44140625
0 days 00:00:00.240176,524.3203125
0 days 00:00:00.276281,526.2109375
0 days 00:00:00.199640,526.65625
0 days 00:00:00.279146,527.61328125
0 days 00:00:00.173347,529.0859375
0 days 00:00:00.239145,529.3046875
0 days 00:00:00.282530,532.796875
0 days 00:00:00.303371,535.36328125
