Costs,Emissions,Folder
259426.39,6644708.52,2
2980388.85,1087368571.55,3
687461.75,7745435.27,4
2832069.31,1088374696.09,5
197410.75,6607445.96,6
43409.79,6617415.48,7
2818597.37,1088363657.59,9
107766.36,6544202.11,13
344215.95,8693310.29,14
2748491.92,1087280006.95,15
400753.13,6623070.71,16
827792.91,4914462.33,17
3144417.24,1086514274.35,18
214903.1,6301662.78,19
2732834.75,1088374569.95,20
500716.0,6627853.83,21
3019338.49,1087515761.66,22
560153.39,6833181.36,23
3035258.28,1086817759.14,25
92878.35,6642965.17,26
2967807.29,1090208238.45,27
2933350.72,1090076447.7,28
292112.72,5929312.16,29
3189744.01,1087568977.18,30
2776879.55,1091497593.76,31
702461.6,5558202.13,32
2638666.83,1088928583.51,34
2940231.12,1087705430.55,35
608138.19,5929094.73,36
2897005.29,1088563753.96,37
612723.46,5823280.97,38
235762.24,5592656.28,39
2570267.53,1088348353.18,40
2681351.73,1087493436.24,41
2937149.77,1088183355.3,42
365016.43,7460690.66,43
759676.08,5124364.79,44
491868.24,7134866.3,45
2852846.35,1087514136.14,46
270299.15,6003567.27,47
2820620.79,1087224633.97,48
2579511.39,1088463397.67,49
2618583.32,1088380757.28,50
437555.51,5544427.75,51
3003994.98,1087501577.25,52
186290.96,6643154.98,53
2689678.71,1088355441.7,54
19915.25,6646526.37,55
138407.98,6325958.02,56
210266.67,6622066.08,57
2855783.99,1088372533.37,58
504094.57,6630437.85,59
3147824.15,1086922495.27,60
349171.1,9177636.32,61
2671976.05,1091691274.2,62
281472.89,5448883.06,63
2643731.04,1089472887.85,64
741665.19,6039303.87,65
2715832.19,1087712877.19,66
3059709.15,1087434603.65,67
377291.24,5971410.99,68
245497.29,5416627.05,69
2591913.1,1088243432.36,70
310378.51,9467005.31,71
703447.52,5161546.95,72
2882693.52,1088368271.31,73
2960577.35,1087959365.34,74
2463239.45,1088358021.51,75
2792380.55,1086830645.49,76
2726122.64,1087567899.57,77
2856692.54,1088424085.17,78
2821335.25,1089322456.43,79
3156338.92,1086630815.63,80
2572880.42,1088561449.67,81
278081.86,6603393.08,82
94395.64,6617393.18,83
2675174.24,1087265592.02,84
2596924.31,1088355447.96,85
79448.05,7985475.0,86
239814.58,7483250.18,87
2669730.3,1087366002.22,88
230112.2,5825207.63,89
2812153.36,1087720020.25,90
2905765.04,1089936821.79,91
2558111.43,1088352382.33,92
96006.41,6636503.47,93
134795.72,6552430.58,94
303891.68,6639001.51,95
256746.6,5690345.0,96
2791977.94,1088823941.01,98
2983324.39,1086411160.83,99
2627180.38,1088380131.15,100
358606.35,6628869.82,101
352071.07,5412827.98,102
2830318.15,1088408196.42,103
172161.22,6642982.2,104
2534160.99,1088454641.75,105
2887620.63,1088079100.33,106
433177.61,7118932.73,107
3037536.77,1086613420.21,108
566674.39,5960976.39,109
296505.39,6531154.14,110
312069.03,7314420.55,111
277373.39,6624653.56,112
2528507.07,1088366786.05,113
2856491.7,1089785470.44,114
3074573.97,1087349484.87,115
2807219.46,1089372695.9,116
2689438.41,1088354050.66,117
431038.9,6745263.36,118
2954803.63,1088945896.3,119
591336.09,4839111.05,120
591979.04,5486420.7,121
469707.78,6883484.22,122
3050607.36,1089300243.45,123
40618.8,7094143.66,124
3186348.71,1086930987.91,125
2799339.62,1088067096.35,126
2523055.0,1088356037.54,127
2861863.44,1088364253.88,128
77509.81,6645442.84,129
2690891.69,1091285734.45,130
2556356.07,1088361819.53,131
2710460.07,1088953076.68,132
2682699.7,1089365043.21,133
223433.93,5971713.89,134
2915400.28,1089367876.8,135
2818406.29,1087806081.91,136
362960.09,4886044.16,137
2919865.02,1087679336.44,138
2557490.71,1088360767.37,139
2822186.36,1088049367.7,140
2457506.24,1088355386.62,141
41329.5,8154520.17,143
418439.09,6317661.51,145
3034466.08,1088807896.63,146
2487662.92,1088388380.64,147
2695434.68,1088369018.32,148
3033004.75,1087081396.24,149
2511937.45,1088383972.16,150
2818747.77,1087945042.72,151
722012.7,5267481.45,152
560517.91,6266829.13,153
362690.38,6613353.2,154
701989.56,5251492.25,155
352601.21,5972606.62,156
2792557.46,1088447522.69,157
497998.31,8978025.52,158
256195.75,6942559.48,159
212187.75,6641650.95,160
2568135.41,1088387824.51,161
2507361.0,1088375994.74,162
617459.92,8815021.21,163
3006010.48,1086793357.34,164
520885.1,5013557.66,165
425744.26,6641605.48,166
2637395.68,1088365548.24,167
2700086.25,1087250367.49,168
627352.82,5631486.96,169
2780595.65,1088352281.75,170
2942994.02,1087954529.23,171
3187625.64,1086547000.24,173
415797.69,6635587.74,174
2899938.05,1088225856.37,175
234949.36,6617001.86,176
787410.54,4967734.58,177
3150451.23,1087539414.07,178
332462.71,5797167.02,179
2693855.08,1087439222.63,180
2471977.18,1088357044.61,181
2872224.97,1086461054.97,183
273951.22,7285925.05,184
3012961.57,1087894602.54,185
2943354.5,1090966740.56,186
3043548.84,1087528867.44,187
84875.73,6620626.38,188
464177.59,6017488.76,189
3067216.5,1088990438.64,190
2809829.18,1086800001.96,191
351380.18,7467254.12,193
568810.1,5136578.29,194
430583.46,6631585.91,195
2634293.19,1087715372.08,197
