Costs,Emissions,Folder
444260.8,1183643.54,222
2634381.85,1087440984.45,225
111535.69,2820290.34,229
535774.78,1077101.96,230
614256.77,1152190.93,235
57853.44,4481165.26,237
387979.76,3515271.05,244
2886650.01,1087089657.22,245
345057.73,3605249.8,252
335446.44,6319396.46,253
2776403.47,1085064303.74,255
45598.93,6654039.07,256
317930.03,6919779.95,258
2796030.61,1085082119.35,259
626513.04,911820.99,260
2918425.17,1086925641.2,264
2545172.31,1086943533.55,267
94398.58,4816770.73,268
2569660.66,1085521754.9,270
246119.58,4450521.85,271
2704497.67,1085882587.0,272
46637.54,2347718.47,273
113831.77,2185727.4,277
84124.75,2656396.48,278
216402.95,5407465.59,280
320308.94,2192879.83,283
23110.71,7602171.03,284
386004.74,898666.32,286
2759332.57,1084486323.07,287
2510748.19,1086777142.53,288
296283.87,4159371.94,292
192072.98,3966786.43,296
262436.95,1258054.76,301
421973.07,5922266.44,303
513163.58,5544640.42,304
2796898.92,1083069438.14,305
2621899.85,1088130990.3,306
116719.28,5766582.11,308
3133527.56,1086640705.52,309
701226.85,3002390.58,310
2797216.99,1086332806.46,312
3195765.3,1082504346.3,316
2655881.0,1086797262.94,317
2561129.82,1085329759.86,319
414298.36,3788801.97,321
699844.55,3908701.53,323
427431.96,5042866.07,324
461364.78,2492427.03,325
36842.19,4476162.25,328
484397.65,873691.05,329
2718174.7,1085266869.83,335
339276.18,3116407.44,340
449167.27,5417059.83,343
79228.92,6477897.0,346
206099.3,1145575.2,351
180521.3,4232525.27,354
329459.72,1581021.62,356
295762.65,6615913.63,358
398128.45,3272896.78,359
2550621.2,1084353850.94,364
2487259.81,1086675915.38,365
390751.79,4900167.79,368
2560611.46,1087651024.72,370
2600991.02,1083431029.87,372
2806699.03,1083188907.7,374
2982555.58,1085538524.13,379
3099692.14,1086035200.84,382
116506.27,3937731.16,386
2809767.88,1082635877.86,387
449236.08,4890445.39,388
443818.76,4275772.05,390
438696.15,5789862.88,395
2818886.91,1086469008.59,402
430600.28,5777814.84,405
320077.78,3469901.07,406
351130.97,4747638.26,407
2782118.25,1083257003.51,410
296247.66,3649313.54,411
364894.59,1655689.79,414
480640.1,5223789.46,416
412111.03,6094334.16,418
183675.6,3455148.63,420
2661933.64,1085039340.8,421
231821.05,993586.91,422
364912.78,2083139.98,425
131669.66,5174399.35,427
257583.25,5635924.85,429
2705057.37,1090813619.34,430
9281.7,4262206.94,433
2795781.22,1085546847.14,439
486793.75,3851042.17,443
2639163.42,1085614077.86,445
350849.06,2515327.09,448
338872.36,6422988.73,450
643889.4,1207899.89,454
2789062.73,1084944903.11,455
3009758.5,1086699205.75,456
489706.01,2534477.43,457
344812.52,7504167.03,459
2791088.14,1083552057.68,469
3045428.07,1082812994.08,473
315730.82,4101432.32,480
360883.23,1157320.81,484
2793764.14,1086338917.25,487
54595.93,3204773.91,489
383947.49,3842832.0,494
490387.6,6825398.6,495
281542.93,5052035.59,496
575289.79,4042395.0,498
472557.24,3281528.14,501
421995.67,5124404.99,504
207175.93,3560929.3,509
3042875.71,1085527054.36,513
228471.79,1252894.43,518
2714538.95,1083235858.75,522
3044550.8,1083178193.99,524
2902224.21,1087316610.34,528
2781780.56,1087955680.52,533
393401.51,1009395.86,537
2893174.32,1084421760.56,540
505047.82,909456.53,541
2944089.33,1086414190.83,546
504694.68,7834965.87,547
355365.34,3579577.85,557
444997.51,1405159.49,558
224725.41,1175204.84,560
2734748.19,1088383675.04,564
493255.03,3503138.49,565
387847.38,1807385.21,566
615592.94,4293453.83,567
2826965.42,1083000967.9,568
3003246.75,1087924523.44,569
22058.47,1253318.81,570
2807622.8,1087182905.3,571
153930.55,5055897.21,574
2726411.68,1088075441.91,575
2954552.33,1088713325.03,578
256113.52,3955240.37,586
2660715.02,1087774449.75,591
658814.18,4645548.17,598
2768303.17,1087212346.96,601
2721388.55,1085525799.5,602
3044334.09,1086492126.91,613
571301.4,1078574.88,614
125261.39,3044319.95,616
2684085.46,1083937533.07,617
2579246.59,1086481850.24,625
255364.93,7765582.93,626
2768649.3,1088494395.01,632
2863143.0,1083440668.11,635
2497314.53,1087461563.37,636
2761982.1,1086127247.52,637
2669334.4,1087488949.12,644
2538859.87,1086331754.55,649
2738625.42,1084382487.36,650
2912033.99,1085478893.51,652
51502.31,7963687.48,653
144147.91,4806471.3,655
453194.42,7110727.42,659
2716906.08,1083771478.91,662
2741986.41,1082691137.2,664
2805846.58,1083033918.89,665
355937.23,7057871.17,669
2800304.32,1085345300.01,670
199068.56,1323476.97,671
2729345.63,1082883973.44,672
2761689.56,1088705523.6,673
2933643.81,1091425201.91,675
358100.27,5994713.84,678
3084594.73,1084551474.93,680
202659.34,5918304.63,685
436233.26,1223609.58,686
2619889.3,1087262726.37,687
2492259.44,1086644799.92,693
224223.19,1456020.89,694
260521.01,7755710.01,695
137221.74,4267302.13,696
371237.68,3061372.97,697
245411.84,5418406.91,702
2816963.24,1082733835.37,705
559444.63,2434990.66,707
143247.07,5406655.84,711
2891901.51,1083977825.64,712
507690.0,1950478.74,714
381602.34,3146023.59,718
2863283.59,1083115608.09,724
150019.39,2154161.39,729
55165.04,1369156.11,730
372149.01,1064946.23,734
2835918.32,1084294122.66,739
2819582.35,1083587304.35,742
138752.23,4507400.3,744
670511.34,806472.21,749
538578.02,3063594.13,750
255781.91,4257060.12,758
3123828.19,1082788504.15,762
3313594.17,1085071361.28,763
2767960.95,1083042964.95,768
2717500.62,1083404303.0,769
2701377.25,1084664100.45,771
2541476.9,1088932135.85,775
480370.37,6332322.9,776
2622758.79,1084156150.82,783
2705037.86,1082834353.18,784
56245.92,5801923.29,788
